004178	PLPv12scf6	6150210	6152681	+	867	0.287102838227319	1	FALSE
004179	PLPv12scf6	6164324	6204088	+	2622	0.477168309507798	1	FALSE
004201	PLPv12scf6	6207965	6211813	-	1188	0.627948453136027	1	FALSE
004202	PLPv12scf6	6215078	6227428	-	1278	0.626034988192611	1	FALSE
004180	PLPv12scf6	6227805	6232601	+	999	0.549513307548786	1	FALSE
004203	PLPv12scf6	6232255	6255824	-	2856	0.699626770190298	0.810404298859087	FALSE
004181	PLPv12scf6	6259886	6264612	+	906	0.818710904776963	0.522288535261763	FALSE
004204	PLPv12scf6	6272027	6282067	-	300	1	1	FALSE
004182	PLPv12scf6	6289245	6296428	+	1401	1	0.551492556654574	FALSE
004183	PLPv12scf6	6299869	6313854	+	4113	1	0.686288195054445	FALSE
001673	PLPv12scf6	6315978	6328168	-	2211	1	0.576815672523992	FALSE
001674	PLPv12scf6	6319983	6350717	+	6288	1	1	FALSE
004184	PLPv12scf6	6392260	6394184	+	1035	1	0.555410793296026	FALSE
004205	PLPv12scf6	6398268	6404624	-	591	0.0545261991731154	1	FALSE
004206	PLPv12scf6	6407363	6421391	-	1482	1	0.55268562642211	FALSE
004207	PLPv12scf6	6460065	6484147	-	921	0.190053438273018	1	FALSE
004208	PLPv12scf6	6489621	6524921	-	525	1	1	FALSE
004209	PLPv12scf6	6531910	6551623	-	2547	1	1	FALSE
004185	PLPv12scf6	6553003	6558863	+	1161	0.0996850295770411	0.362286738303466	FALSE
004210	PLPv12scf6	6559145	6559911	-	387	1	1	FALSE
004186	PLPv12scf6	6568780	6589933	+	2730	0.473066997192682	1	FALSE
001675	PLPv12scf6	6589968	6594349	-	735	1	0.591413638818491	FALSE
004187	PLPv12scf6	6597427	6598057	+	372	1	1	FALSE
004211	PLPv12scf6	6598017	6631451	-	2055	0.779718232865956	1	FALSE
004188	PLPv12scf6	6641372	6651175	+	1590	0.608085810119085	0.970017784590425	FALSE
004212	PLPv12scf6	6653409	6658729	-	1644	0.403494139936174	1	FALSE
004213	PLPv12scf6	6666566	6667638	-	963	1	0.567256124590457	FALSE
001676	PLPv12scf6	6674908	6677117	+	270	1	1	FALSE
004217	PLPv12scf6	6684385	6684420	+	36	1	1	FALSE
004189	PLPv12scf6	6686920	6697597	+	843	0.543791137723957	1	FALSE
004214	PLPv12scf6	6707325	6712591	-	426	1	1	FALSE
004215	PLPv12scf6	6715250	6763311	-	1758	1	1	FALSE
004216	PLPv12scf6	6772557	6777997	-	1959	0.795500032817335	0.765587377891777	FALSE
004190	PLPv12scf6	6779888	6782542	+	990	1	0.866104035950146	FALSE
004191	PLPv12scf6	6785595	6787868	+	990	1	1	FALSE
004218	PLPv12scf6	6790077	6793591	+	318	1	0.181728946846649	FALSE
001677	PLPv12scf6	6803477	6983724	-	10872	0.640832107661209	0.931234886801001	FALSE
004240	PLPv12scf6	6983726	6985909	-	999	1	7.98263070977967e-07	TRUE
004241	PLPv12scf6	6988550	6989401	-	852	1	0.264083871447379	FALSE
004219	PLPv12scf6	7006705	7029414	+	1578	0.8275843850859	0.576253328120121	FALSE
004220	PLPv12scf6	7034297	7040445	+	1047	0.767640961213051	1	FALSE
001678	PLPv12scf6	7040447	7041229	-	783	0	1	TRUE
025089	PLPv12scf6	7046863	7048288	-	597	0.0542245368149172	0.285766858555542	FALSE
004221	PLPv12scf6	7051049	7055745	+	846	1	1	FALSE
004242	PLPv12scf6	7058461	7063197	-	822	0.380815475985217	0.839639230586516	FALSE
004222	PLPv12scf6	7065428	7075773	+	2859	0.979829420292173	1	FALSE
001679	PLPv12scf6	7077963	7103038	+	3582	0.993693542415869	1	FALSE
004243	PLPv12scf6	7103978	7110687	-	2181	0.394548406404319	1	FALSE
004223	PLPv12scf6	7115576	7117263	+	390	1	0.0837960115662642	FALSE
004244	PLPv12scf6	7129148	7133446	-	1668	1	1	FALSE
004224	PLPv12scf6	7148506	7153640	+	2385	1	1	FALSE
004225	PLPv12scf6	7155868	7161029	+	1362	1	1	FALSE
004245	PLPv12scf6	7162810	7166496	-	819	1	1	FALSE
004226	PLPv12scf6	7168032	7177575	+	1044	1	0.534660436701924	FALSE
004246	PLPv12scf6	7188081	7190680	-	816	1	0.464731454498074	FALSE
004247	PLPv12scf6	7220977	7223483	-	822	1	0.13058743196483	FALSE
004227	PLPv12scf6	7224279	7225272	+	273	1	0.237878065249064	FALSE
004228	PLPv12scf6	7240506	7256062	+	924	1	0.737049741139898	FALSE
025090	PLPv12scf6	7245757	7247382	-	603	1	0.247774266623099	FALSE
004248	PLPv12scf6	7262196	7264700	-	849	0.743863401947346	1	FALSE
004249	PLPv12scf6	7270073	7273749	-	486	0.0567041359103411	0.132467166950617	FALSE
004250	PLPv12scf6	7279635	7281272	-	852	1	1	FALSE
004251	PLPv12scf6	7285391	7286174	-	534	1	0.357070274410547	FALSE
004229	PLPv12scf6	7293582	7300030	+	1491	1	0.906317340106017	FALSE
004252	PLPv12scf6	7299977	7310447	-	1497	0.81179112106929	1	FALSE
004253	PLPv12scf6	7316090	7321388	-	3597	0.816317485383234	1	FALSE
004230	PLPv12scf6	7323014	7326303	+	780	0.931685705145504	1	FALSE
004254	PLPv12scf6	7327443	7332252	-	1272	0.768024990906148	1	FALSE
004231	PLPv12scf6	7333777	7340191	+	1743	0.307207103538357	1	FALSE
004255	PLPv12scf6	7341075	7341428	-	258	0.64091581500594	1	FALSE
004256	PLPv12scf6	7363947	7375152	-	639	0.251156859162474	0.803993403632965	FALSE
001680	PLPv12scf6	7388095	7399774	+	1224	1	0.679352199027931	FALSE
004232	PLPv12scf6	7402742	7404400	+	405	1	0.599157124501096	FALSE
004233	PLPv12scf6	7404968	7409590	+	465	1	1	FALSE
004234	PLPv12scf6	7420678	7423983	+	669	0.927121489384154	1	FALSE
004235	PLPv12scf6	7428050	7436439	+	1512	0.377599306528798	0.982876988399776	FALSE
004257	PLPv12scf6	7437325	7438997	-	354	0.713150241125301	0.996502812158402	FALSE
004263	PLPv12scf6	7439773	7441228	-	1305	1	1	FALSE
001681	PLPv12scf6	7446602	7483003	+	6411	0.283689625739124	1	FALSE
004258	PLPv12scf6	7500258	7508318	-	723	1	1	FALSE
004259	PLPv12scf6	7517285	7520776	-	426	0.492819300054141	0.393264109479901	FALSE
004236	PLPv12scf6	7541064	7541881	+	729	0.571790925931692	1	FALSE
004260	PLPv12scf6	7543842	7546161	-	792	0.633464918715476	1	FALSE
004261	PLPv12scf6	7547635	7556903	-	3027	0.935557417489724	1	FALSE
004265	PLPv12scf6	7557520	7559816	+	213	1	0.332736401739772	FALSE
004266	PLPv12scf6	7587705	7587878	-	174	0.907965485610207	1	FALSE
004237	PLPv12scf6	7649100	7660811	+	1410	0.0749928773094246	1	FALSE
004267	PLPv12scf6	7664641	7664691	-	51	1	0.21554119078504	FALSE
004262	PLPv12scf6	7666554	7672886	-	1368	1	1	FALSE
004238	PLPv12scf6	7677278	7698777	+	1503	0.906711116827573	1	FALSE
004239	PLPv12scf6	7707521	7754716	+	2268	0.298065971485818	1	FALSE
004264	PLPv12scf6	7794073	7794729	+	657	0.755735550449045	1	FALSE
004151	PLPv12scf6	7968630	7971310	+	735	1	1	FALSE
004152	PLPv12scf6	8246341	8358984	+	3780	0.141292791258254	1	FALSE
004170	PLPv12scf6	8362534	8362671	+	138	0.419446692881712	0.00524854792248286	FALSE
004172	PLPv12scf6	8650327	8650482	+	156	1	0.290617690575521	FALSE
001682	PLPv12scf6	8823752	9128214	-	4935	1	1	FALSE
004153	PLPv12scf6	9128218	9173784	+	5175	0.171051270439212	0.561001864049212	FALSE
004154	PLPv12scf6	9205397	9210760	+	801	1	1	FALSE
004161	PLPv12scf6	9227576	9249534	-	951	1	1	FALSE
004155	PLPv12scf6	9273466	9287424	+	4314	0.694850982626576	1	FALSE
004165	PLPv12scf6	9288429	9288827	+	399	1	0.0541615416109646	FALSE
004156	PLPv12scf6	9291593	9300826	+	1800	0.892276906476717	0.144903116144892	FALSE
023808	PLPv12scf6	9301622	9322557	-	516	1	1	FALSE
004164	PLPv12scf6	9337110	9337175	-	66	1	0.260531389131738	FALSE
004168	PLPv12scf6	9337373	9337708	-	336	1	1	FALSE
004171	PLPv12scf6	9337732	9338023	-	84	1	1	FALSE
004166	PLPv12scf6	9370165	9370673	+	315	1	1	FALSE
004167	PLPv12scf6	9374322	9374830	+	315	1	1	FALSE
004157	PLPv12scf6	9401561	9419541	+	810	1	1	FALSE
004158	PLPv12scf6	9422579	9443194	+	1866	1	1	FALSE
001683	PLPv12scf6	9443196	9550017	+	1326	1	1	FALSE
004163	PLPv12scf6	9558850	9582173	-	1554	1	0.628790380639092	FALSE
004159	PLPv12scf6	9593306	9599135	+	519	0.102649366369208	0.268299081724973	FALSE
004160	PLPv12scf6	9599713	9626072	+	912	0.168091884410123	1	FALSE
004169	PLPv12scf6	9627970	9628146	-	177	1	0.297413424765958	FALSE
011586	PLPv12scf7	2770	9834	-	1497	1	0.486528626231274	FALSE
011587	PLPv12scf7	18388	28460	-	633	1	1	FALSE
011568	PLPv12scf7	57219	59377	+	2040	0.37732387509476	1	FALSE
011588	PLPv12scf7	59646	71075	-	1221	0.704545890566728	0.501475858948733	FALSE
011589	PLPv12scf7	76313	100256	-	1284	0.438963841882878	0.790322413345869	FALSE
011569	PLPv12scf7	107524	115941	+	1182	0.518916771706627	0.199806050039428	FALSE
011570	PLPv12scf7	122872	125582	+	1098	0.74816104142124	1	FALSE
011590	PLPv12scf7	135501	138215	-	486	0.148443436285761	1	FALSE
011571	PLPv12scf7	157236	163391	+	2067	0.76007683908757	0.379814702310212	FALSE
011591	PLPv12scf7	180533	186128	-	738	1	0.997053492343569	FALSE
011572	PLPv12scf7	190087	198104	+	1494	0.555010357037225	0.998009037331906	FALSE
001786	PLPv12scf7	203985	209982	-	1959	0.854877067057888	1	FALSE
011573	PLPv12scf7	214196	217245	+	501	0.0413958005418704	1	FALSE
011574	PLPv12scf7	217991	220403	+	1314	0.946424015839626	1	FALSE
011592	PLPv12scf7	224413	225463	-	873	1	1	FALSE
011603	PLPv12scf7	229578	229962	+	384	1	1	FALSE
011593	PLPv12scf7	232414	315999	-	3297	0.273754327225814	1	FALSE
011594	PLPv12scf7	321877	344501	-	5631	1	1	FALSE
011575	PLPv12scf7	354552	375829	+	3468	1	0.743003740222133	FALSE
011602	PLPv12scf7	384860	385374	+	435	1	0.144399154800387	FALSE
011606	PLPv12scf7	403748	404005	+	258	0.142370816189057	0.00290577050648211	FALSE
011604	PLPv12scf7	405390	405719	-	330	0.121775726708352	0.557143464645167	FALSE
011595	PLPv12scf7	407380	415664	-	1053	0.413266468636319	1	FALSE
011576	PLPv12scf7	416663	421361	+	1404	1	1	FALSE
011596	PLPv12scf7	421173	429458	-	1914	1	1	FALSE
011577	PLPv12scf7	434245	469223	+	2574	0.0382101176994478	1	FALSE
011578	PLPv12scf7	515731	534669	+	2679	0.662378388195688	1	FALSE
011579	PLPv12scf7	548947	550171	+	615	1	0.42434731890014	FALSE
011580	PLPv12scf7	551392	552151	+	303	1	0.169700310050057	FALSE
011597	PLPv12scf7	554956	556977	-	435	0.426860425682323	1	FALSE
011581	PLPv12scf7	555057	558881	+	309	1	0.0725467217288791	FALSE
001787	PLPv12scf7	556979	590406	+	7722	1	0.72601678193096	FALSE
011582	PLPv12scf7	601464	610392	+	3861	0.303448780719243	1	FALSE
024271	PLPv12scf7	644089	646303	+	1266	1	1	FALSE
024272	PLPv12scf7	649311	654201	+	1224	0.264963585088069	0.549287096802095	FALSE
011598	PLPv12scf7	655804	656195	-	261	0.568706559301774	0.33306169143027	FALSE
011599	PLPv12scf7	657327	659124	-	849	1	0.915883401330601	FALSE
011583	PLPv12scf7	660897	662607	+	651	1	0.504139573523152	FALSE
011584	PLPv12scf7	665155	685313	+	3522	0.0249150382820851	1	FALSE
011585	PLPv12scf7	686548	690027	+	1062	0.0956595465856578	1	FALSE
011600	PLPv12scf7	693071	758360	-	5694	0.438889473177296	1	FALSE
011605	PLPv12scf7	760641	760940	+	300	0.0123056167574669	0.845246740682018	FALSE
011601	PLPv12scf7	761843	790497	-	1959	0.755471920906235	1	FALSE
011718	PLPv12scf7	836430	837636	+	807	0.854670676534119	0.282064354935864	FALSE
011719	PLPv12scf7	840763	844300	+	2277	0.301923878736543	1	FALSE
011741	PLPv12scf7	846306	847392	-	519	1	0.852567225752274	FALSE
011742	PLPv12scf7	849613	855148	-	1812	0.33963536801019	0.80462929645881	FALSE
011720	PLPv12scf7	859261	860352	+	1092	0.501977699719016	1	FALSE
011743	PLPv12scf7	863909	876704	-	1806	0.429130228643693	0.82529284320594	FALSE
011721	PLPv12scf7	882378	885212	+	894	0.0165422321694066	0.450723440917369	FALSE
011722	PLPv12scf7	889804	892066	+	870	1	0.0756227264076343	FALSE
011723	PLPv12scf7	893438	895773	+	882	1	0.174669017218086	FALSE
011744	PLPv12scf7	898120	903398	-	3084	0.844999773638524	0.763637493081419	FALSE
011759	PLPv12scf7	913391	913636	+	246	0.0107009540129346	0.0428889603519529	FALSE
011745	PLPv12scf7	914526	916441	-	1152	1	0.514379212356368	FALSE
024283	PLPv12scf7	917045	923077	+	2328	0.889286218620897	0.556487003829569	FALSE
024284	PLPv12scf7	925085	931650	+	2241	0.558629763808046	0.379127623651968	FALSE
011746	PLPv12scf7	932964	936432	-	1128	1	0.620145013794663	FALSE
011724	PLPv12scf7	939064	946388	+	747	1	0.54076554357516	FALSE
011747	PLPv12scf7	949218	958107	-	2685	0.104003066764939	1	FALSE
011761	PLPv12scf7	1005487	1005666	-	180	1	1	FALSE
011725	PLPv12scf7	1015301	1016365	+	1065	1	1	FALSE
011748	PLPv12scf7	1020178	1112744	-	4812	0.292107641999314	1	FALSE
025414	PLPv12scf7	1129829	1133057	+	1152	1	0.495242836855832	FALSE
011726	PLPv12scf7	1138371	1141004	+	798	0.613234300309879	1	FALSE
025415	PLPv12scf7	1157642	1169178	-	1164	1	1	FALSE
011727	PLPv12scf7	1169180	1175931	+	1767	0.628732631406554	0.771872694517246	FALSE
011749	PLPv12scf7	1178813	1179896	-	957	0.428176119756707	0.66552308479179	FALSE
011728	PLPv12scf7	1198837	1212767	+	3291	0.410956015176759	0.556518941906495	FALSE
011729	PLPv12scf7	1217786	1219207	+	1422	0.320848289291364	0.918561856392762	FALSE
011730	PLPv12scf7	1221342	1225594	+	1566	0.337180896680558	0.792584622291627	FALSE
011750	PLPv12scf7	1227492	1234035	-	1875	1	1	FALSE
011751	PLPv12scf7	1236448	1238200	-	735	0.292955621547087	0.641666169669766	FALSE
011760	PLPv12scf7	1242401	1243873	-	234	1	1	FALSE
011752	PLPv12scf7	1245543	1250958	-	714	0.05332780737562	0.555042543894002	FALSE
001788	PLPv12scf7	1260876	1287869	-	1644	0.184003516848098	0.320820503647826	FALSE
011753	PLPv12scf7	1287714	1291816	-	357	0.935591109542332	0.0678120903689383	FALSE
011731	PLPv12scf7	1295233	1311606	+	1503	0.866619165520741	0.623928556805504	FALSE
025416	PLPv12scf7	1296346	1312569	-	909	1	0.896671407231218	FALSE
011732	PLPv12scf7	1315813	1326912	+	2052	0.355114784126427	1	FALSE
011754	PLPv12scf7	1329796	1337588	-	1779	1	0.483251888014105	FALSE
011733	PLPv12scf7	1337592	1348756	+	1854	1	0.349701419577168	FALSE
025417	PLPv12scf7	1349773	1354509	+	1470	1	1	FALSE
011734	PLPv12scf7	1354513	1364628	+	2025	0.991504283513525	1	FALSE
011735	PLPv12scf7	1368104	1375200	+	1878	0.334472587121814	0.397025489102079	FALSE
001789	PLPv12scf7	1375202	1410541	+	3654	1	0.363523909218781	FALSE
001790	PLPv12scf7	1407886	1435207	-	3285	0.590084247797244	0.804915979769494	FALSE
011755	PLPv12scf7	1435209	1437186	-	825	1	1	FALSE
011736	PLPv12scf7	1451876	1453563	+	954	0.662527813689671	1	FALSE
011737	PLPv12scf7	1458442	1466293	+	2034	0.709419679296558	1	FALSE
024285	PLPv12scf7	1469327	1480202	+	6753	0.267714350159582	0.658944887800912	FALSE
001791	PLPv12scf7	1480204	1489891	+	2292	0.294687562052962	0.934953901023527	FALSE
011738	PLPv12scf7	1494597	1520819	+	3924	0.903219709723254	1	FALSE
011756	PLPv12scf7	1523993	1528954	-	3426	0.33765793071487	1	FALSE
011739	PLPv12scf7	1538004	1539415	+	351	0.783084588744432	0.496094681611106	FALSE
011740	PLPv12scf7	1543906	1550583	+	2112	0.602638170278812	1	FALSE
011762	PLPv12scf7	1700137	1702256	+	99	1	0.305962625468271	FALSE
011757	PLPv12scf7	1762535	1763758	-	1224	0.17533552914554	1	FALSE
011758	PLPv12scf7	1763952	1764200	-	249	0.0152529576302793	0.730375170150266	FALSE
011630	PLPv12scf7	1807720	1807875	-	156	1	0.176094576217318	FALSE
011626	PLPv12scf7	1809220	1809844	-	624	1	0.0448468706094607	FALSE
011616	PLPv12scf7	1811069	1816405	-	684	1	1	FALSE
011607	PLPv12scf7	1818320	1821110	+	1701	0.762553317630241	1	FALSE
011617	PLPv12scf7	1868109	1878115	-	1215	0.57416576161861	0.800686699858979	FALSE
011618	PLPv12scf7	1958492	1982451	-	1734	0.298542773612042	0.918780087982133	FALSE
011608	PLPv12scf7	1984563	2012726	+	1146	0.245834390713036	0.902552735315202	FALSE
011619	PLPv12scf7	2023869	2036876	-	2430	0.622305587662341	1	FALSE
011628	PLPv12scf7	2044643	2044816	+	174	1	1	FALSE
024276	PLPv12scf7	2090512	2092730	-	1158	0.171991409066152	0.441510764524662	FALSE
024275	PLPv12scf7	2097053	2106386	-	2925	0.587696433094134	1	FALSE
024273	PLPv12scf7	2149140	2166664	+	528	0.425108230624375	0.925954336884301	FALSE
024274	PLPv12scf7	2182176	2211284	+	2484	0.608483891652707	0.465887712210042	FALSE
011609	PLPv12scf7	2216340	2228297	+	1575	1	1	FALSE
011610	PLPv12scf7	2271310	2309662	+	2997	0.140117058664827	1	FALSE
011629	PLPv12scf7	2311400	2311570	+	171	0.59765715703261	0.169823147041043	FALSE
011620	PLPv12scf7	2318218	2344359	-	1593	0.660316712301582	1	FALSE
011621	PLPv12scf7	2348534	2356975	-	1650	0.570977003182501	1	FALSE
011611	PLPv12scf7	2370480	2436917	+	660	0.300298659657567	0.172525018836871	FALSE
011622	PLPv12scf7	2440185	2444390	-	1197	1	1	FALSE
011612	PLPv12scf7	2444358	2450946	+	1821	0.305727844640863	1	FALSE
011613	PLPv12scf7	2498816	2499499	+	684	0.0254484292201274	1	FALSE
011631	PLPv12scf7	2502389	2502514	+	126	0.587739216573613	1	FALSE
011623	PLPv12scf7	2527874	2532727	-	1407	0.76736799769418	0.905165144224623	FALSE
011624	PLPv12scf7	2537000	2538645	-	687	0.135355744466212	0.0301314854969474	FALSE
011614	PLPv12scf7	2539746	2565282	+	10983	0.760468545115719	0.278073070753864	FALSE
011615	PLPv12scf7	2566868	2569530	+	1902	0.729542381382131	0.469170770004812	FALSE
025412	PLPv12scf7	2570499	2582163	+	5595	0.693016408639379	1	FALSE
001792	PLPv12scf7	2634776	2714024	+	2754	0.142421944038464	1	FALSE
011627	PLPv12scf7	2721345	2721575	+	231	0.034528316700394	0.461564916668697	FALSE
011625	PLPv12scf7	2738213	2741886	-	2655	0.234218222976503	0.467139503775249	FALSE
011668	PLPv12scf7	2785690	2785794	+	105	0.388100213629681	0.604927789676647	FALSE
011632	PLPv12scf7	2789329	2814426	+	1341	0.455992271018043	1	FALSE
011647	PLPv12scf7	2819650	2862553	-	6123	0.218095316429601	0.447951129897132	FALSE
011648	PLPv12scf7	2874013	2884054	-	3489	0.408656811375815	0.676643786037593	FALSE
011649	PLPv12scf7	2887071	2891564	-	1143	1	0.122591212853854	FALSE
011650	PLPv12scf7	2893495	2901165	-	1080	1	0.0118849514356092	FALSE
011633	PLPv12scf7	2902258	2905062	+	408	0.279941860773019	0.0021412072062712	FALSE
011634	PLPv12scf7	2906442	2938150	+	3384	0.612678864025164	0.535863056503767	FALSE
011651	PLPv12scf7	2942084	2952785	-	1878	0.404025719580734	1	FALSE
011652	PLPv12scf7	2966984	2971196	-	1428	0.382688796932353	0.692753760051213	FALSE
011653	PLPv12scf7	2973051	2974730	-	555	1	0.636495742821911	FALSE
011635	PLPv12scf7	2980778	2984001	+	2664	1	1	FALSE
011654	PLPv12scf7	2984892	2992938	-	1122	0.794321806292015	0.234026864802014	FALSE
011636	PLPv12scf7	2997725	3004057	+	1146	1	0.520366839053095	FALSE
011637	PLPv12scf7	3007316	3011374	+	1020	1	0.226906566961908	FALSE
011638	PLPv12scf7	3012730	3018046	+	1821	1	0.944074305408293	FALSE
001793	PLPv12scf7	3023420	3194079	-	1989	0.599082816585994	1	FALSE
011639	PLPv12scf7	3194081	3202509	+	3543	1	0.465280651813388	FALSE
011640	PLPv12scf7	3250946	3259413	+	1755	1	1	FALSE
011655	PLPv12scf7	3259495	3265857	-	861	0.626451451075639	0.869063456091978	FALSE
011641	PLPv12scf7	3266630	3273687	+	2253	0.63496922882158	0.356672673560492	FALSE
025413	PLPv12scf7	3274485	3277753	+	3177	0.71358287450599	0.423182721462203	FALSE
024278	PLPv12scf7	3280293	3287542	+	2742	1	1	FALSE
024277	PLPv12scf7	3291441	3296347	+	1875	0.601528353797341	1	FALSE
001794	PLPv12scf7	3322350	3329066	+	1116	0.301450596199369	1	FALSE
011642	PLPv12scf7	3335228	3338682	+	1269	0.274394393076023	1	FALSE
011666	PLPv12scf7	3338952	3339179	-	228	0.954972927795774	0.000492254563513761	TRUE
011667	PLPv12scf7	3344397	3344582	+	186	1	0.046217476607209	FALSE
011643	PLPv12scf7	3345029	3355454	+	1026	0.0784402467637162	0.145523418988371	FALSE
011644	PLPv12scf7	3371565	3480015	+	3168	0.707290845268898	0.49934457580422	FALSE
011656	PLPv12scf7	3454089	3456284	-	939	0.729174750268645	1	FALSE
011657	PLPv12scf7	3507328	3517770	-	1152	0.143249314237183	1	FALSE
011665	PLPv12scf7	3545086	3545319	-	234	1	0.923448558533233	FALSE
011658	PLPv12scf7	3554647	3662447	-	3504	0.538050599305341	0.86311628826106	FALSE
011659	PLPv12scf7	3667201	3670528	-	1200	0.397363736479317	0.902965365765359	FALSE
011660	PLPv12scf7	3671261	3675086	-	1482	1	1	FALSE
011661	PLPv12scf7	3677555	3688554	-	3174	0.342001834016637	0.450213323487099	FALSE
011662	PLPv12scf7	3694893	3704217	-	2412	1	1	FALSE
011645	PLPv12scf7	3742776	3743437	+	408	0.751390016233748	1	FALSE
011646	PLPv12scf7	3744161	3747714	+	1197	0.480028498126257	0.40228712625072	FALSE
011663	PLPv12scf7	3751022	3760494	-	633	0.90339610066823	0.688939606039951	FALSE
011664	PLPv12scf7	3768451	3769314	-	864	0.789484728784295	1	FALSE
011669	PLPv12scf7	3827330	3828907	+	1578	0.454169911538963	1	FALSE
001795	PLPv12scf7	3828909	3843798	+	1698	0.0839198114685922	1	FALSE
011670	PLPv12scf7	3862988	3864706	+	1719	0.483691681671362	0.382732344477612	FALSE
011691	PLPv12scf7	3878283	3883241	-	1122	1	0.440928821089001	FALSE
011692	PLPv12scf7	3884332	3888929	-	1038	1	0.854253056784895	FALSE
011671	PLPv12scf7	3889828	3891383	+	633	0.101176921616441	0.861450717889654	FALSE
011672	PLPv12scf7	3891989	3896437	+	576	0.498238035131718	0.250207559545233	FALSE
011693	PLPv12scf7	3898169	3934857	-	2814	0.428477197389715	0.8470980829674	FALSE
011673	PLPv12scf7	3955033	3956697	+	786	0.189863738215784	1	FALSE
011674	PLPv12scf7	3958719	3959875	+	993	0.945935216213154	1	FALSE
011675	PLPv12scf7	3977124	3988772	+	1347	0.514291585355866	0.911479370219771	FALSE
011676	PLPv12scf7	4002091	4005478	+	903	1	0.538735868855531	FALSE
011694	PLPv12scf7	4011203	4012374	-	618	0.432838568735165	0.163858388345923	FALSE
011695	PLPv12scf7	4018900	4026431	-	1266	1	0.37694062127207	FALSE
011696	PLPv12scf7	4028937	4030571	-	543	1	0.45936594138191	FALSE
011697	PLPv12scf7	4033541	4034200	-	285	1	0.981761961755251	FALSE
011698	PLPv12scf7	4036171	4036596	-	426	1	0.26593275102674	FALSE
011699	PLPv12scf7	4038044	4042258	-	582	1	1	FALSE
001796	PLPv12scf7	4042262	4117084	+	6795	0.72152604407322	1	FALSE
011677	PLPv12scf7	4120052	4130226	+	1494	0.311518608568487	0.76953939719668	FALSE
011678	PLPv12scf7	4135417	4145658	+	1548	1	0.151051683035978	FALSE
011700	PLPv12scf7	4147106	4149314	-	801	0.835825102889272	0.997082186872122	FALSE
011716	PLPv12scf7	4150048	4150185	+	138	1	1	FALSE
024282	PLPv12scf7	4151437	4154967	-	2085	0.165828688280727	1	FALSE
024281	PLPv12scf7	4156269	4157845	-	687	1	0.223284180858082	FALSE
011679	PLPv12scf7	4159208	4160607	+	693	0.274957639480096	0.210393244386344	FALSE
011701	PLPv12scf7	4161674	4162935	-	996	1	1	FALSE
001797	PLPv12scf7	4166393	4172396	-	432	0.236138743381051	0.229356265497266	FALSE
011680	PLPv12scf7	4179078	4189339	+	1164	0.160539623432396	1	FALSE
011681	PLPv12scf7	4205015	4218919	+	3039	1	0.766885478497224	FALSE
011702	PLPv12scf7	4220536	4223412	-	582	0.51289726685632	1	FALSE
011682	PLPv12scf7	4312973	4314514	+	345	0.536265757406076	0.164108959712014	FALSE
011683	PLPv12scf7	4447510	4448359	+	612	1	0.303088919955689	FALSE
011684	PLPv12scf7	4450635	4453475	+	1485	1	0.909626282009975	FALSE
011685	PLPv12scf7	4455666	4457076	+	822	0.121106047891045	0.741344408455052	FALSE
011703	PLPv12scf7	4481591	4484785	-	546	1	0.0228855773627075	FALSE
011686	PLPv12scf7	4490666	4493703	+	1404	0.973306729623758	1	FALSE
011717	PLPv12scf7	4494332	4494535	-	204	0.0419289793601463	0.562520870840724	FALSE
011704	PLPv12scf7	4495165	4496945	-	1089	1	1	FALSE
011687	PLPv12scf7	4498161	4501546	+	618	0.687979092766347	1	FALSE
011705	PLPv12scf7	4535626	4535835	-	210	0.186743585603895	1	FALSE
011706	PLPv12scf7	4548600	4549091	-	492	0.272598198305502	1	FALSE
011707	PLPv12scf7	4560093	4561409	-	801	0.0564431368362679	1	FALSE
011708	PLPv12scf7	4569763	4571553	-	624	1	1	FALSE
011709	PLPv12scf7	4573312	4591217	-	1401	0.217668536148764	1	FALSE
011710	PLPv12scf7	4598784	4620492	-	2286	0.238161783694167	1	FALSE
011711	PLPv12scf7	4620497	4622374	-	825	0.0780024440254765	1	FALSE
001798	PLPv12scf7	4629632	4670141	-	930	0.00267951200954109	1	FALSE
011688	PLPv12scf7	4670143	4676891	+	2031	0.56451344670938	1	FALSE
011714	PLPv12scf7	4685190	4685790	+	489	1	0.833384490860458	FALSE
011712	PLPv12scf7	4693984	4721276	-	1527	0.131647185746844	0.83270973878148	FALSE
011715	PLPv12scf7	4722780	4723229	+	450	0.506537614315576	1	FALSE
011689	PLPv12scf7	4740957	4745267	+	1710	0.237711208187666	0.592035920787993	FALSE
024279	PLPv12scf7	4748856	4750298	+	1443	0.457261570048898	0.493291349653699	FALSE
024280	PLPv12scf7	4752619	4754991	+	876	1	0.380167883325311	FALSE
011690	PLPv12scf7	4757304	4762874	+	2172	1	0.161956193059384	FALSE
011713	PLPv12scf7	4767624	4783083	-	1203	0.183406580839132	0.60814676872225	FALSE
011809	PLPv12scf7	4788639	4860632	+	13650	0.274701395440457	1	FALSE
025424	PLPv12scf7	4840577	4841467	-	891	0.719582735834765	1	FALSE
011828	PLPv12scf7	4866398	4890131	-	3162	0.159271948470205	1	FALSE
011829	PLPv12scf7	4890135	4900884	-	3237	0.971644641525768	1	FALSE
011830	PLPv12scf7	4904509	4909088	-	1179	0.377215883780873	0.456713639026289	FALSE
