OrthoID	SpGeneId	GeneSymbol	GeneName	chr	start	end	p.x	dN.x	dS.x	pN.x	pS.x	DoS.x	p.y	dN.y	dS.y	pN.y	pS.y	DoS.y	diffDosP	diffDosQ	dNdSP	pNpSP	diffDoS	diffDoSQuantile
Group_6527_0	15987	rsad2	radical S-adenosyl methionine domain containing 2	chr6	26671925	26778270	0.170940684845023	18	9	5	8	0.282051282051282	1	23	10	1	0	-0.303030303030303	0.0121983165891955	0.200037967509193	1	0.880933319117597	0.585081585081585	0.890729295426452
Group_194_6	4631	cpt2	carnitine palmitoyltransferase 2	chr16	45197650	45203843	0.495862833361011	10	23	5	7	-0.113636363636364	0.318181818181818	13	30	1	0	-0.697674418604651	0.0118746979479996	0.198671543587643	1	0.935997060182656	0.584038054968287	0.889740420271941
Group_1421_0	10742	prr12a	proline rich 12a [Source:ZFIN%3BAcc:ZDB-GENE-041111-223]	chr16	19458809	19479225	1	19	63	5	20	0.0317073170731707	0.0365070620958711	19	73	3	1	-0.543478260869565	0.000465148882643732	0.0292068483892266	0.827744350766586	0.0924386701003978	0.575185577942736	0.885537700865266
Group_1455_2	12867	si:ch211-198n5.11	si:ch211-198n5.11 [Source:ZFIN%3BAcc:ZDB-GENE-050411-52]	chr17	26082881	26086145	1	8	12	5	6	-0.0545454545454545	0.16256157635468	10	17	2	0	-0.62962962962963	0.0399746922046878	0.361910411053138	0.999999999999999	0.514158251091148	0.575084175084176	0.885290482076638
Group_807_2	901	zeb1a	zinc finger E-box binding homeobox 1a [Source:ZFIN%3BAcc:ZDB-GENE-070912-124]	chr5	20573908	20658657	0.780789670877481	11	20	10	14	-0.0618279569892473	0.150609080841639	15	26	2	0	-0.634146341463415	0.000209863558409695	0.0198287633362104	0.999999999999999	0.394363172079803	0.572318384474168	0.884301606922126
Group_7796_0	12454	si:ch1073-342h5.2	si:ch1073-342h5.2 [Source:ZFIN%3BAcc:ZDB-GENE-120215-249]	chr16	42981919	42997570	0.738110124610408	17	16	5	7	0.0984848484848485	1	20	18	1	0	-0.473684210526316	0.0218058090305689	0.268639286569635	1	0.935997060182656	0.572169059011164	0.884054388133498
Group_4098_0	10888	tert	telomerase reverse transcriptase	chr5	4766449	4778916	1	16	25	5	7	-0.0264227642276423	0.416666666666667	19	28	1	0	-0.595744680851064	0.019701555355266	0.252725116843934	1	0.935997060182656	0.569321916623422	0.882571075401731
Group_759_0	7175	taf4	TATA-box binding protein associated factor 4	chr13	34108482	34125112	0.753054516155478	30	29	5	7	0.0918079096045197	0.495192307692308	33	30	2	0	-0.476190476190476	0.0421154047030074	0.373474420293412	0.999999999999999	0.445008718746736	0.567998385794996	0.881829419035847
Group_7626_1	9107	loc107379290		chr3	41883361	41889397	0.04577984547395	18	9	4	9	0.358974358974359	0.618047196994565	19	16	3	1	-0.207142857142857	0.0364259381524295	0.345868724944897	0.468892796089006	0.321721105536582	0.566117216117216	0.880840543881335
Group_7787_0	19981	ash1l	ash1 (absent%2C small%2C or homeotic)-like (Drosophila)%2C transcript variant X2	chr3	50685766	50703993	1	71	82	9	11	0.0140522875816994	0.206114398422091	75	92	2	0	-0.550898203592814	0.00108462098072408	0.0485336721604464	0.87613254338901	0.458317694133079	0.564950491174513	0.880098887515451
Group_5159_0	23847	sprtn	SprT-like N-terminal domain	chr1	49253862	49256107	0.0304802647756808	20	3	9	8	0.340153452685422	1	21	6	3	0	-0.222222222222222	0.01276027896695	0.20307032129487	0.636434686162147	0.370898027259266	0.562375674907644	0.878862793572311
Group_47_27	5064	sema5bb	sema domain%2C seven thrombospondin repeats (type 1 and type 1-like)%2C transmembrane domain (TM) and short cytoplasmic domain%2C (semaphorin) 5Bb [Source:ZFIN%3BAcc:ZDB-GENE-130530-778]	chr9	50554962	50568084	0.492069455665845	11	22	5	6	-0.121212121212121	0.333333333333333	13	28	1	0	-0.682926829268293	0.0232044014747789	0.278296330028091	1	1	0.561714708056172	0.878121137206428
Group_927_1	17265	ankib1b	ankyrin repeat and IBR domain containing 1b [Source:ZFIN%3BAcc:ZDB-GENE-100920-6]	chr3	17267575	17319066	1	18	19	6	6	-0.0135135135135135	0.44	21	28	1	0	-0.571428571428571	0.00923626384926072	0.173704227851072	0.752458467667876	1	0.557915057915057	0.8778739184178
Group_1078_3	20921	tspoap1	TSPO associated protein 1 [Source:HGNC Symbol%3BAcc:HGNC:16831]	chr15	32423914	32482252	0.660906433109167	68	56	12	13	0.0683870967741935	0.498532002348796	68	61	2	0	-0.472868217054264	0.000239374034430313	0.0210521673335152	0.83143769219493	0.495946807630171	0.541255313828457	0.871940667490729
Group_4787_0	13551	cep131	centrosomal protein 131kDa%2C transcript variant X1	chr16	41074451	41093803	0.761602394427302	28	25	6	7	0.0667634252539913	1	35	31	1	0	-0.46969696969697	0.00743395465962066	0.157200882302174	1	1	0.536460394950961	0.869221260815822
Group_1937_1	15533	si:dkey-27c15.3	si:dkey-27c15.3 [Source:ZFIN%3BAcc:ZDB-GENE-060503-728]	chr13	19454796	19466290	0.515166931016479	37	26	5	6	0.132756132756133	1	37	25	1	0	-0.403225806451613	0.0491341899060255	0.41582478544382	1	1	0.535981939207746	0.868479604449938
Group_32_4	30849	tnxba	tenascin XBa [Source:ZFIN%3BAcc:ZDB-GENE-070103-5]	chr3	14900430	14914221	0.510635372764161	11	25	6	8	-0.123015873015873	0.357142857142857	14	27	1	0	-0.658536585365854	0.00975336342605646	0.177453563895101	0.926813966219455	0.944861930370807	0.535520712349981	0.867985166872682
Group_138_17	30562	arhgap21b	Rho GTPase activating protein 21b [Source:ZFIN%3BAcc:ZDB-GENE-030131-4944]	chr5	34932440	34968837	1	29	26	11	11	0.0272727272727272	0.0556252351686943	32	33	5	0	-0.507692307692308	0.00300721393503028	0.0921817625911251	0.842648691984678	0.1211881170033	0.534965034965035	0.867737948084054
Group_1050_2	5526	znf592	zinc finger protein 592	chr4	23389491	23397270	1	26	27	8	9	0.0199778024417314	1	28	29	1	0	-0.508771929824561	0.00352916925270638	0.102530267916313	1	1	0.528749732266292	0.864524103831891
Group_5967_0	5749	urb2	URB2 ribosome biogenesis 2 homolog (S. cerevisiae)%2C transcript variant X1	chr11	39437900	39452911	0.771241177675538	42	32	7	7	0.0675675675675675	0.250936329588015	47	40	3	0	-0.459770114942529	0.0208290811475617	0.258240805437763	0.85035939182071	0.34184859759802	0.527337682510096	0.863782447466007
Group_2978_0	20807	si:ch73-290k24.5	si:ch73-290k24.5 [Source:ZFIN%3BAcc:ZDB-GENE-110411-284]	chr1	2381776	2393978	1	22	18	6	6	0.05	1	23	21	1	0	-0.477272727272727	0.0247772975463594	0.286225576700229	0.975038814870912	1	0.527272727272727	0.86353522867738
Group_3808_0	11804	spg11	spastic paraplegia 11 (autosomal recessive)	chr4	38630846	38683786	0.792235905557706	44	38	8	8	0.0365853658536586	0.495461060678452	46	44	2	0	-0.488888888888889	0.00771267224355058	0.158028594969171	0.856161516853316	0.557225303182526	0.525474254742548	0.862051915945612
Group_7414_0	7086	dcst2	DC-STAMP domain containing 2%2C transcript variant X2	chr3	34421257	34441742	0.102424909501955	20	18	6	15	0.240601503759398	0.349739895958383	22	25	3	1	-0.281914893617021	0.00293678965408203	0.0907374771693758	0.752224489778969	0.228301911807988	0.522516397376419	0.859579728059332
Group_103_7	5026	kcnh3	potassium voltage-gated channel%2C subfamily H (eag-related)%2C member 3 [Source:ZFIN%3BAcc:ZDB-GENE-070912-23]	chr9	50354986	50404148	0.548899965406813	15	21	5	11	0.104166666666667	0.15009250693802	17	27	4	1	-0.413636363636364	0.0262825097309382	0.292787265619179	0.963411083671231	0.160000776581304	0.517803030303031	0.856613102595797
Group_451_4	2131	brdt	bromodomain testis associated%2C transcript variant X1	chr16	45879816	45901187	0.24097782886705	41	22	7	8	0.184126984126984	1	44	22	1	0	-0.333333333333333	0.00795354908756702	0.159496138220545	0.996552956364379	1	0.517460317460317	0.856118665018541
Group_975_3	7745	lmo7b	LIM domain 7b [Source:ZFIN%3BAcc:ZDB-GENE-060825-242]	chr11	38450472	38485387	0.352994947054624	50	29	13	12	0.112911392405063	0.277591973244147	53	36	3	0	-0.404494382022472	0.000359318154221998	0.0259041773034488	0.735241680174492	0.331992256045541	0.517405774427535	0.855871446229914
Group_6378_0	23648	pole2	polymerase (DNA) epsilon 2%2C accessory subunit	chr18	22976195	22997114	0.339230507641032	12	29	7	8	-0.173983739837398	0.326086956521739	14	31	1	0	-0.688888888888889	0.00790018849009888	0.159496138220545	0.999999999999999	1	0.514905149051491	0.854388133498146
Group_1517_1	24182	tet2	tet methylcytosine dioxygenase 2	chr8	2523093	2531735	1	41	38	10	10	0.0189873417721519	0.243071161048689	44	43	3	0	-0.494252873563218	0.00321072997036523	0.0961490136510142	0.988045189459064	0.315094877929333	0.51324021533537	0.853399258343634
Group_105_3	26230	kalrn	kalirin%2C RhoGEF kinase [Source:HGNC Symbol%3BAcc:HGNC:4814]	chr14	50308736	50360307	1	12	54	3	17	0.0318181818181818	0.110384068278805	14	59	2	1	-0.474885844748858	0.00260301844820279	0.0851558892340628	0.999999999999999	0.203149895580835	0.50670402656704	0.850432632880099
Group_8313_0	5841	ahdc1	AT hook%2C DNA binding motif%2C containing 1 [Source:ZFIN%3BAcc:ZDB-GENE-060503-584]	chr12	12804390	12810053	0.105296766342639	33	54	3	15	0.21264367816092	0.207142817968632	36	60	4	2	-0.291666666666667	0.0148358202872919	0.224697850267853	1	0.0695284544530572	0.504310344827587	0.848702101359703
Group_2818_0	13845	wfs1a	Wolfram syndrome 1a (wolframin) [Source:ZFIN%3BAcc:ZDB-GENE-080225-11]	chr10	28077575	28088795	0.162996619229987	18	21	2	9	0.27972027972028	0.585477415666095	23	29	2	1	-0.224358974358974	0.0445877536625171	0.390946227495899	1	0.353993219283519	0.504079254079254	0.848454882571075
Group_4013_0	2410	march7	membrane associated ring-CH-type finger 7%2C transcript variant X2	chr11	34529128	34533900	1	14	14	7	7	0	0.485887096774194	15	15	2	0	-0.5	0.0342721028408458	0.334892909478593	1	0.567709166197353	0.5	0.847218788627936
Group_8064_0	30371	kiaa2026	KIAA2026 ortholog%2C transcript variant X1	chr8	34555415	34563081	0.636173808880397	39	26	13	11	0.0583333333333333	0.263698630136986	40	30	3	0	-0.428571428571429	0.00106877873162751	0.0485336721604464	0.871417832021824	0.368063562465847	0.486904761904762	0.835105067985167
Group_1208_3	28864	g6pc2	glucose-6-phosphatase catalytic subunit 2%2C transcript variant X1	chr9	18095831	18097173	0.025166852057842	17	2	8	7	0.36140350877193	1	21	3	1	0	-0.125	0.00748255754709586	0.157200882302174	0.999999999999999	1	0.48640350877193	0.834857849196539
Group_43_2	26668	chd5	chromodomain helicase DNA binding protein 5 [Source:ZFIN%3BAcc:ZDB-GENE-120314-2]	chr14	42255090	42317884	0.0751222013172953	23	38	2	15	0.259402121504339	0.3705297999992	25	42	3	2	-0.226865671641791	0.0169339184992273	0.236285823360187	1	0.0978351041776974	0.48626779314613	0.834610630407911
Group_6509_0	14514	edc4	enhancer of mRNA decapping 4	chr13	44497875	44532815	0.0986617662092851	12	32	7	6	-0.265734265734266	0.266666666666667	15	44	1	0	-0.745762711864407	0.00543399758520507	0.131394736641015	1	1	0.480028446130141	0.83238566131026
Group_2592_0	17153	cica	capicua transcriptional repressor a [Source:ZFIN%3BAcc:ZDB-GENE-060503-700]	chr12	19060462	19099994	0.362153288046175	44	67	7	18	0.116396396396396	0.0629190470665692	48	76	6	2	-0.362903225806452	0.00356858886782429	0.102907529351407	0.990456258426262	0.050897025600344	0.479299622202848	0.832138442521632
Group_3745_1	6500	rrbp1a	ribosome binding protein 1a [Source:ZFIN%3BAcc:ZDB-GENE-030131-9795]	chr11	9278926	9290081	0.275033310325635	24	29	5	12	0.158712541620422	0.319506314478036	25	33	3	1	-0.318965517241379	0.0219205700817297	0.269201196618845	0.968374324655681	0.263951206952471	0.477678058861801	0.830902348578492
Group_43_12	27665	ercc6	excision repair cross-complementation group 6 [Source:ZFIN%3BAcc:ZDB-GENE-070228-1]	chr6	14185875	14202503	0.109529525780312	25	27	5	15	0.230769230769231	0.428255877801627	30	33	5	2	-0.238095238095238	0.0118906934641461	0.198671543587643	1	0.0828107658797589	0.468864468864469	0.824721878862794
Group_679_3	3998	shroom3	shroom family member 3 [Source:ZFIN%3BAcc:ZDB-GENE-120817-1]	chr8	10653990	10741960	0.821630293631087	54	61	10	13	0.0347826086956522	0.0147467344934787	61	73	8	1	-0.433665008291874	0.00765001551429301	0.157574129085411	0.921284892361257	0.053372120945022	0.468447616987526	0.824474660074166
Group_68_22	8219	adamtsl2	ADAMTS like 2	chr15	3393241	3431845	0.228249896755839	9	19	1	10	0.230519480519481	0.47948717948718	10	28	1	1	-0.236842105263158	0.0276306008925829	0.297966563088159	0.809014021758729	0.682010083562957	0.467361585782639	0.823238566131026
Group_507_2	20332	si:cabz01007807.1	si:cabz01007807.1 [Source:ZFIN%3BAcc:ZDB-GENE-160728-149]	chr1	10876802	10932734	0.54287033075289	58	32	7	6	0.105982905982906	1	64	35	1	0	-0.353535353535353	0.0123502891245024	0.2002147700164	1	1	0.459518259518259	0.818294190358467
Group_8662_0	29466	loc107387712		chr16	31656801	31658738	0.457310018677224	19	8	6	5	0.158249158249158	1	24	10	1	0	-0.294117647058823	0.0259389096368224	0.29128960589905	1	1	0.452366805307981	0.815327564894932
Group_4574_0	22287	c2cd3	C2 calcium-dependent domain containing 3 [Source:ZFIN%3BAcc:ZDB-GENE-060503-104]	chr7	35571921	35586816	0.147269354424417	46	49	6	14	0.184210526315789	0.272723928391073	56	60	6	2	-0.267241379310345	0.0130558448532895	0.205653320281912	1	0.0799387864420713	0.451451905626134	0.815080346106304
Group_23_35	15622	dscam	DS cell adhesion molecule [Source:HGNC Symbol%3BAcc:HGNC:3039]	chr15	8973685	9129765	0.32220247842162	15	38	2	14	0.158018867924528	0.190420745582408	17	44	4	3	-0.292740046838407	0.0394570988718272	0.358893658663606	0.999999999999999	0.0840796936858315	0.450758914762935	0.814585908529048
Group_1000_1	10420	tmem30c	transmembrane protein 30C [Source:ZFIN%3BAcc:ZDB-GENE-040426-1127]	chr9	16515049	16562155	1	36	29	9	7	-0.00865384615384612	0.0360232452517961	39	33	6	0	-0.458333333333333	0.0476027691516296	0.408188502879502	0.999999999999999	0.147547862544639	0.449679487179487	0.812608158220025
Group_64_31	26189	dusp27	dual specificity phosphatase 27 (putative)	chr14	50604141	50611705	0.259492833004099	11	22	10	10	-0.166666666666667	0.4	17	27	1	0	-0.613636363636364	0.000325935588449788	0.0245321134493495	0.810828942952304	1	0.446969696969697	0.811866501854141
Group_4046_1	14149	si:dkey-38l22.2	si:dkey-38l22.2 [Source:ZFIN%3BAcc:ZDB-GENE-141216-433]	chr8	3111309	3115325	1	38	39	9	8	-0.0359052711993889	1	45	42	1	0	-0.482758620689655	0.00188640792102458	0.0661602345635016	0.883183099439539	1	0.446853349490266	0.811619283065513
Group_49_7	18831	cdh24a	cadherin 24%2C type 2a [Source:ZFIN%3BAcc:ZDB-GENE-090312-96]	chr16	50727140	50759226	0.734540825726058	20	27	5	5	-0.074468085106383	0.490566037735849	25	27	1	0	-0.519230769230769	0.0442382965662917	0.388873831322759	0.727026229533383	0.999999999999999	0.444762684124386	0.811124845488257
Group_6142_0	7506	zc3h18	zinc finger CCCH-type containing 18%2C transcript variant X2	chr4	7947176	7997287	0.145191315547271	13	27	1	12	0.248076923076923	0.533333333333333	15	34	1	1	-0.193877551020408	0.0167922889912538	0.236001375606321	0.999999999999999	0.602113821946205	0.441954474097331	0.810630407911001
Group_32_7	9504	tnr	tenascin R%2C transcript variant X2	chr5	37550381	37818357	0.0183413253390359	15	19	1	14	0.374509803921569	1	14	28	2	3	-0.0666666666666667	0.0270994254372409	0.29551278214896	0.46853933648257	0.278075686620885	0.441176470588236	0.810383189122373
Group_837_1	10713	man2b1	mannosidase alpha class 2B member 1	chr4	52201174	52218443	0.413729269848118	25	37	5	13	0.125448028673835	0.549856459330143	26	48	2	1	-0.315315315315315	0.004719565200349	0.11930693068155	0.656651272677997	0.508331573552145	0.44076334398915	0.809888751545117
Group_3349_1	17330	tgfbrap1	transforming growth factor beta receptor associated protein 1%2C transcript variant X1	chr11	37454367	37464321	0.0808574700743029	11	32	6	5	-0.289640591966173	0.285714285714286	13	35	1	0	-0.729166666666667	0.0343237274292214	0.334892909478593	0.999999999999999	1	0.439526074700494	0.80964153275649
Group_1539_1	22620	gpr158b	G protein-coupled receptor 158b [Source:ZFIN%3BAcc:ZDB-GENE-130530-875]	chr5	49298912	49415439	0.537191004416106	18	23	8	6	-0.132404181184669	0.0438345721364589	22	29	4	0	-0.568627450980392	0.0379872420489738	0.35333950336179	1	0.316232687265707	0.436223269795723	0.808652657601978
Group_20_41	10124	loc107389029		chr4	14057431	14103980	0.34369402410621	73	38	23	18	0.0966820479015601	0.550701045003413	90	46	3	0	-0.338235294117647	9.98207847837172e-08	6.47670525271685e-05	1	0.376313172823347	0.434917342019207	0.807911001236094
Group_3687_0	25594	tctn2	tectonic family member 2%2C transcript variant X1	chr19	20644526	20662801	0.704812064749923	66	69	19	16	-0.0539682539682539	1	78	74	1	0	-0.486842105263158	3.96794749790245e-07	0.000138481361741392	0.770165070518826	0.999999999999997	0.432873851294904	0.807416563658838
Group_2202_0	5355	pappa	pappalysin 1 [Source:HGNC Symbol%3BAcc:HGNC:8602]	chr8	32393510	32551581	0.147742805777819	13	28	1	11	0.233739837398374	0.531914893617021	14	32	1	1	-0.195652173913043	0.038254186052856	0.35333950336179	0.999999999999999	0.639994010577447	0.429392011311417	0.805686032138442
Group_2335_1	7547	rerea	arginine-glutamic acid dipeptide (RE) repeats a [Source:ZFIN%3BAcc:ZDB-GENE-060718-1]	chr13	26330144	26406290	0.689404397637515	5	31	3	13	-0.0486111111111111	0.124584717607973	8	33	2	1	-0.471544715447154	0.0137910942843775	0.214754920196326	0.72455982092196	0.310022397449818	0.422933604336043	0.803461063040791
Group_9_10	12211	myh11b	myosin%2C heavy chain 11b%2C smooth muscle [Source:ZFIN%3BAcc:ZDB-GENE-101124-2]	chr3	12295902	12335232	0.0233343617673776	24	35	2	17	0.301516503122212	0.637813155621375	27	44	2	2	-0.119718309859155	0.00465814404613663	0.118777651001561	0.898413194971221	0.243046304869292	0.421234812981367	0.802719406674907
Group_909_0	3005	ccdc88a	coiled-coil domain containing 88A%2C transcript variant X1	chr6	18680629	18763285	0.440016101148092	24	38	6	16	0.114369501466276	0.200991923955154	26	45	4	2	-0.300469483568075	0.00857573782790852	0.166096255542527	0.945145224714855	0.192067958907869	0.414838985034351	0.796786155747837
Group_2742_0	24547	e2f7	E2F transcription factor 7%2C transcript variant X1	chr2	31045798	31051123	0.133072901228823	24	21	4	10	0.247619047619048	1	27	27	2	1	-0.166666666666667	0.0303056228064137	0.31092589962997	0.897749509817125	0.556975806531174	0.414285714285715	0.796538936959209
Group_2150_1	15790	plekhg6	pleckstrin homology and RhoGEF domain containing G6	chr18	40270705	40303549	0.662002180828105	49	45	16	11	-0.0713159968479117	0.496943371943372	57	53	2	0	-0.481818181818182	4.37703280519695e-05	0.00587578921056266	1	0.696093890846215	0.41050218497027	0.794313967861558
Group_26_4	17896	mst1ra	macrophage stimulating 1 receptor a [Source:ZFIN%3BAcc:ZDB-GENE-071218-2]	chr14	28573823	28593388	0.0690928760995368	19	20	3	12	0.287179487179487	1	20	33	1	1	-0.122641509433962	0.0036472229391315	0.103639700014883	0.400959652904914	0.958373004365784	0.409820996613449	0.793572311495674
Group_238_3	19121	fgd5a	FYVE%2C RhoGEF and PH domain containing 5a [Source:ZFIN%3BAcc:ZDB-GENE-090428-3]	chr16	40402253	40447452	0.448273431166394	30	36	7	14	0.121212121212121	0.23494286069033	32	43	5	2	-0.287619047619048	0.0196247929191136	0.252725116843934	0.870691568803716	0.185876732365876	0.408831168831169	0.79283065512979
Group_3068_1	24179	toporsa	topoisomerase I binding%2C arginine/serine-rich a [Source:ZFIN%3BAcc:ZDB-GENE-030131-6401]	chr8	2272254	2275250	0.751554295875549	22	20	8	5	-0.0915750915750916	0.490950226244344	25	25	2	0	-0.5	0.025905762500806	0.29128960589905	0.985475367764363	0.788281320858062	0.408424908424908	0.792583436341162
Group_7734_0	30866	spag5	sperm associated antigen 5%2C transcript variant X1	chr4	42453341	42463660	0.52401295990887	81	36	20	12	0.0673076923076923	1	87	45	1	0	-0.340909090909091	1.68133720604192e-06	0.00046753183879437	0.672385299224983	0.999999999999999	0.408216783216783	0.792088998763906
Group_188_2	28753	loc107384113		chr5	39672621	39697499	0.790112404770172	40	37	9	7	-0.0430194805194806	1	45	37	1	0	-0.451219512195122	0.00428613307627147	0.115075283213275	0.83281486230567	1	0.408200031675641	0.791841779975278
Group_2178_0	10375	larp1b	La ribonucleoprotein domain family%2C member 1B [Source:ZFIN%3BAcc:ZDB-GENE-030131-4154]	chr18	13012331	13051986	0.173866829680049	13	28	7	5	-0.266260162601626	0.340909090909091	14	29	1	0	-0.674418604651163	0.0321407924117638	0.323970074888312	0.999999999999999	1	0.408158442049537	0.79159456118665
Group_5248_0	30154	alpk1	alpha kinase 1%2C transcript variant X1	chr14	57205288	57238955	0.354991206243914	39	38	15	9	-0.118506493506494	0.236204744069913	42	46	2	0	-0.522727272727273	0.000243346398666372	0.0210521673335152	0.827038122216553	0.766083043617113	0.404220779220779	0.789122373300371
Group_371_1	26296	loc107393589		chr19	9092962	9110650	0.305266721477971	9	13	8	5	-0.206293706293706	0.416666666666667	9	14	1	0	-0.608695652173913	0.0330412080910974	0.328381137222001	1	0.999999999999999	0.402401945880207	0.788627935723115
Group_124_11	27528	loc107388968		chr4	18605259	18613525	0.0839362258070786	30	26	4	11	0.269047619047619	1	35	30	2	1	-0.128205128205128	0.0221888974892791	0.269954781959444	1	0.502334954360502	0.397252747252747	0.784919653893696
Group_271_6	21340	eppk1	epiplakin 1	chr12	17721347	17731083	0.802107787991941	28	65	6	17	0.040205703599813	0.241913517194416	27	60	2	1	-0.35632183908046	0.00389770416848156	0.106857481182385	0.999999999999999	0.442895876373709	0.396527542680273	0.78442521631644
Group_23_7	7151	sdk1b	sidekick cell adhesion molecule 1b [Source:ZFIN%3BAcc:ZDB-GENE-090311-17]	chr2	14617597	14866708	0.146668226838656	22	60	2	19	0.173054587688734	0.115753483595073	23	71	7	8	-0.221985815602837	0.0451561715170327	0.395040394866985	0.853229135341045	0.031794861103806	0.395040403291571	0.783930778739184
Group_7_36	30791	pcdh15a	protocadherin-related 15a [Source:ZFIN%3BAcc:ZDB-GENE-030616-3]	chr6	24649228	24906464	0.798963599123638	22	54	8	16	-0.043859649122807	0.0270066718709697	26	68	5	2	-0.437689969604863	0.00364301173988957	0.103639700014883	0.988741594338825	0.173214801434835	0.393830320482056	0.782941903584672
Group_2052_1	23760	pi4kaa	phosphatidylinositol 4-kinase%2C catalytic%2C alpha a [Source:ZFIN%3BAcc:ZDB-GENE-100204-2]	chr8	49995790	50048608	0.356787455531172	12	37	3	21	0.119897959183673	0.250970097057612	13	44	2	2	-0.271929824561404	0.00137531455311681	0.0564618291848583	1	0.267886717893273	0.391827783745077	0.781953028430161
Group_215_0	14833	akap13	A-kinase anchoring protein 13%2C transcript variant X1	chr11	45957670	46113212	0.623330547147812	66	54	9	10	0.0763157894736843	0.214440508014129	72	67	5	1	-0.315347721822542	0.0182143186270527	0.244887668722859	0.696487703865354	0.28216017013513	0.391663511296226	0.781705809641533
Group_242_3	20627	cngb3	cyclic nucleotide gated channel beta 3 [Source:HGNC Symbol%3BAcc:HGNC:2153]	chr10	21319469	21367495	0.0720948821437751	12	21	1	13	0.292207792207792	1	17	25	1	1	-0.0952380952380952	0.00970740204397338	0.177453563895101	0.901160518444953	0.567709166197353	0.387445887445887	0.77849196538937
Group_484_3	13946	c9	complement component 9	chr8	19247370	19258292	1	23	16	10	6	-0.0352564102564102	1	26	19	1	0	-0.422222222222222	0.00441177318692698	0.116836959297325	1	0.999999999999999	0.386965811965812	0.778244746600742
Group_916_3	12319	kdm5ba	lysine (K)-specific demethylase 5Ba [Source:ZFIN%3BAcc:ZDB-GENE-030131-5379]	chr14	13749754	13772063	1	13	25	4	10	0.056390977443609	0.28955007256894	17	33	2	1	-0.326666666666667	0.0217042421075191	0.268236871506577	0.999999999999999	0.556975806531174	0.383057644110276	0.77601977750309
Group_470_3	10935	strbp	spermatid perinuclear RNA binding protein%2C transcript variant X1	chr8	37618237	37685621	0.761935406641601	16	19	6	10	0.0821428571428571	0.549456357595893	15	26	2	1	-0.300813008130081	0.0183681477696057	0.244887668722859	0.56662497916611	0.762800226864922	0.382955865272938	0.775772558714462
Group_1087_3	10483	aatka	apoptosis-associated tyrosine kinase a [Source:ZFIN%3BAcc:ZDB-GENE-100812-4]	chr15	42653932	42738664	1	37	26	6	4	-0.0126984126984127	1	46	30	1	0	-0.394736842105263	0.0330658632907846	0.328381137222001	0.967107399754084	0.999999999999999	0.38203842940685	0.775278121137206
Group_79_5	18900	lrp1	LDL receptor related protein 1 [Source:HGNC Symbol%3BAcc:HGNC:6692]	chr14	14456862	14571340	0.0338708966925484	40	60	4	21	0.24	0.623285018058685	38	67	2	2	-0.138095238095238	0.00125852472581597	0.0532547473652344	0.67619768720101	0.371369747955031	0.378095238095238	0.771569839307787
Group_13_65	870	si:ch211-63p21.8	si:ch211-63p21.8 [Source:ZFIN%3BAcc:ZDB-GENE-130530-652]	chr10	35046689	35074773	1	32	19	8	5	0.0120663650075414	1	40	23	1	0	-0.365079365079365	0.00842882056940403	0.164891449631607	1	0.999999999999999	0.377145730086906	0.771075401730532
Group_2257_0	12927	grid2ipb	glutamate receptor%2C ionotropic%2C delta 2 (Grid2) interacting protein%2C b [Source:ZFIN%3BAcc:ZDB-GENE-040724-161]	chr16	15290471	15341399	0.176418232362541	12	23	2	14	0.217857142857143	1	14	27	1	1	-0.158536585365854	0.00941119484810272	0.174511602469572	1	0.737315677216418	0.376393728222997	0.770333745364648
Group_339_2	5115	dysf	dysferlin%2C transcript variant X1	chr1	7984480	8096182	0.802085045065315	23	45	7	17	0.0465686274509804	0.182522389491554	28	55	4	2	-0.329317269076305	0.00276613255436961	0.0882668363455811	1	0.218203298223118	0.375885896527285	0.769592088998764
Group_1122_2	7649	camta1b	calmodulin binding transcription activator 1b [Source:ZFIN%3BAcc:ZDB-GENE-080229-1]	chr13	24828933	24893524	0.782231074769129	23	34	6	12	0.0701754385964912	0.550736315643234	21	37	2	1	-0.304597701149425	0.0170011408340114	0.23637657595288	0.79079160472754	0.646503756432724	0.374773139745916	0.768108776266996
Group_1307_2	10193	unknown		chr9	10520377	10563405	1	31	27	14	12	-0.00397877984084882	1	40	24	1	0	-0.375	5.06583491115736e-05	0.00636170816423729	0.407385396813864	1	0.371021220159151	0.765142150803461
Group_298_7	14801	loc107389379		chr9	1859456	1964622	0.000877414454992869	104	45	14	22	0.309097688292319	0.776080689505392	114	59	10	4	-0.05532617671346	0.00146205437915879	0.0581853319168172	0.530511585244056	0.0796641533364969	0.364423865005779	0.760939431396786
Group_514_1	17372	irs2b	insulin receptor substrate 2b [Source:ZFIN%3BAcc:ZDB-GENE-081104-462]	chr9	22289990	22307358	0.344496731023565	16	19	4	10	0.171428571428571	0.608510638297872	21	23	2	1	-0.189393939393939	0.0286439511916569	0.302782766552403	1	0.556975806531174	0.36082251082251	0.759208899876391
Group_1266_1	30149	hfm1	HFM1%2C ATP-dependent DNA helicase homolog%2C transcript variant X1	chr11	39829508	39901726	0.763796434035156	29	23	8	5	-0.0576923076923077	1	33	23	1	0	-0.410714285714286	0.0167713072730291	0.236001375606321	0.891004745135291	0.999999999999999	0.353021978021978	0.753028430160692
