OrthoID	SpGeneId	GeneSymbol	GeneName	chr	start	end	alpha	p	dN	dS	pN	pS	DoS
Group_23_13	14693	loc107386284		chr15	111717	132139	-1.39583333333333	0.282148466394138	48	69	5	3	-0.21474358974359
Group_1394_1	14684	pmpca	peptidase%2C mitochondrial processing alpha subunit	chr15	135177	153394	-5	0.181818181818182	3	18	1	0	-0.857142857142857
Group_509_2	14694	inpp5e	inositol polyphosphate-5-phosphatase E	chr15	153997	161193	0.828947368421053	0.159011961813809	38	26	1	4	0.39375
Group_66_1	14686	notch1b	notch 1b [Source:ZFIN%3BAcc:ZDB-GENE-990415-183]	chr15	220737	281341	0.54985754985755	0.230203146876033	78	158	4	18	0.148690292758089
Group_4525_0	30699	ubac1	UBA domain containing 1%2C transcript variant X1	chr15	287781	302353	-5.25	0.166666666666667	4	25	1	0	-0.862068965517241
Group_239_8	30700	igsf11	immunoglobulin superfamily member 11	chr15	340493	388617	-0.0833333333333333	1	6	13	2	4	-0.0175438596491228
Group_21_53	14687	sik3	SIK family kinase 3%2C transcript variant X1	chr15	451553	546967	-2.06493506493507	0.0669723881198998	22	59	8	7	-0.261728395061728
Group_3682_0	14688	ust	uronyl 2-sulfotransferase	chr15	626480	673288	-10	0.135714285714286	2	11	2	1	-0.512820512820513
Group_9673_0	11846	unknown		chr15	1025361	1025807	0.666666666666667	0.593984962406015	9	9	1	3	0.25
Group_2549_1	11844	gatsl3	GATS protein-like 3 [Source:ZFIN%3BAcc:ZDB-GENE-050327-38]	chr15	1031182	1060265	-3	0.525274725274725	4	8	2	1	-0.333333333333333
Group_2672_1	11842	lrrc74b	leucine rich repeat containing 74B [Source:ZFIN%3BAcc:ZDB-GENE-141212-96]	chr15	1074707	1097057	0.25	1	12	6	3	2	0.0666666666666667
Group_792_0	11841	nos1	nitric oxide synthase 1%2C transcript variant X1	chr15	1099553	1155856	0.742424242424242	0.276789335896422	18	51	1	11	0.177536231884058
Group_559_1	11840	ksr2	kinase suppressor of ras 2%2C transcript variant X1	chr15	1203679	1345593	-3.4	0.212013348164627	5	22	2	2	-0.314814814814815
Group_2452_0	11839	wsb2	WD repeat and SOCS box containing 2%2C transcript variant X1	chr15	1353264	1364150	-0.75	0.391304347826087	8	14	1	0	-0.636363636363636
Group_4374_0	11860	pebp1	phosphatidylethanolamine binding protein 1	chr15	1380162	1384012	0.722222222222222	0.54349276974416	18	10	1	2	0.30952380952381
Group_4816_0	11859	suds3	SDS3 homolog%2C SIN3A corepressor complex component%2C transcript variant X1	chr15	1455520	1465772	-3.33333333333333	0.235294117647059	3	13	1	0	-0.8125
Group_7408_0	11857	srrm4	serine/arginine repetitive matrix 4%2C transcript variant X1	chr15	1579205	1660120	-0.0133333333333334	1	25	19	4	3	-0.00324675324675316
Group_5173_0	11856	hspb8	heat shock protein family B (small) member 8	chr15	1665776	1675748	-3.5	0.25	2	9	1	0	-0.818181818181818
Group_5169_0	11835	xbp1	X-box binding protein 1	chr15	1739227	1742897	-2.5	0.431034482758621	6	21	1	1	-0.277777777777778
Group_4016_0	11854	znrf3	zinc and ring finger 3%2C transcript variant X1	chr15	1759136	1852205	0.142857142857143	1	16	32	3	7	0.0333333333333333
Group_5722_1	11834	coq5	coenzyme Q5%2C methyltransferase%2C transcript variant X2	chr15	1854462	1863664	0.285714285714286	1	7	10	1	2	0.0784313725490196
Group_3127_0	11832	susd2	sushi domain containing 2 [Source:HGNC Symbol%3BAcc:HGNC:30667]	chr15	1981051	2003161	0.611111111111111	0.581970970206264	18	14	1	2	0.229166666666667
Group_122_2	11853	si:dkey-174n20.1	si:dkey-174n20.1 [Source:ZFIN%3BAcc:ZDB-GENE-030131-7890]	chr15	2002428	2005085	0.0277777777777778	1	18	14	5	4	0.00694444444444442
Group_4576_0	11828	trnt1	tRNA nucleotidyl transferase%2C CCA-adding%2C 1	chr15	2050612	2079768	-1.4	1	5	6	2	1	-0.212121212121212
Group_1312_2	11827	frmd4ba	FERM domain containing 4Ba [Source:ZFIN%3BAcc:ZDB-GENE-130412-1]	chr15	2090756	2206690	-0.421052631578947	0.738494366270515	19	12	9	4	-0.0794044665012407
Group_2279_1	11849	naaa	N-acylethanolamine acid amidase	chr15	2505366	2510303	0.708333333333333	0.544155844155844	12	7	1	2	0.298245614035088
Group_2058_1	11823	sh3rf1	SH3 domain containing ring finger 1	chr15	2546309	2586966	0.761904761904762	0.225632315119174	21	25	1	5	0.289855072463768
Group_245_0	11822	nek1	NIMA related kinase 1	chr15	2587043	2641905	-0.422492401215806	0.612337962680048	47	39	12	7	-0.0850673194614443
Group_5743_0	31856	fbxl5	F-box and leucine-rich repeat protein 5%2C transcript variant X1	chr15	2642505	2658480	-1.33333333333333	0.579933586337761	9	21	2	2	-0.2
Group_612_1	9803	si:dkey-13n15.2	si:dkey-13n15.2 [Source:ZFIN%3BAcc:ZDB-GENE-060526-209]	chr15	2766031	2775552	0.794642857142857	0.185463121783876	28	23	1	4	0.349019607843137
Group_2509_0	8206	oscp1a	organic solute carrier partner 1a [Source:ZFIN%3BAcc:ZDB-GENE-080204-2]	chr15	2875910	2885837	0	1	11	11	3	3	0
Group_393_3	8207	si:dkey-206d17.12	si:dkey-206d17.12 [Source:ZFIN%3BAcc:ZDB-GENE-081031-82]	chr15	2905159	2922862	0	1	10	10	2	2	0
Group_195_8	8182	hs3st1l2	heparan sulfate (glucosamine) 3-O-sulfotransferase 1-like 2 [Source:ZFIN%3BAcc:ZDB-GENE-070202-3]	chr15	3006000	3007979	0	1	3	3	1	1	0
Group_7418_0	8210	ckap2l	cytoskeleton associated protein 2-like [Source:ZFIN%3BAcc:ZDB-GENE-030131-6690]	chr15	3063999	3068053	0.25	1	4	6	1	2	0.0666666666666667
Group_2598_0	8211	pomt1	protein O-mannosyltransferase 1%2C transcript variant X1	chr15	3077330	3090112	-1.66666666666667	0.563344481605351	6	16	2	2	-0.227272727272727
Group_198_0	8213	dnm1	dynamin 1 [Source:HGNC Symbol%3BAcc:HGNC:2972]	chr15	3120793	3137765	-0.466666666666667	0.647844009683963	5	22	2	6	-0.0648148148148148
Group_32_3	31771	fibcd1	fibrinogen C domain containing 1	chr15	3195144	3213053	0.0666666666666667	1	5	14	1	3	0.0131578947368421
Group_3594_0	8187	ttf1	transcription termination factor%2C RNA polymerase I	chr15	3264300	3279120	0.767857142857143	0.0307473543193818	28	13	5	10	0.349593495934959
Group_3504_0	8216	endog	endonuclease G	chr15	3278603	3295626	-1.5	0.586466165413534	8	10	2	1	-0.222222222222222
Group_68_22	8219	adamtsl2	ADAMTS like 2	chr15	3393241	3431845	-0.125	1	12	27	1	2	-0.0256410256410256
Group_8031_0	8220	ttc16	tetratricopeptide repeat domain 16 [Source:ZFIN%3BAcc:ZDB-GENE-141219-15]	chr15	3480330	3499299	0.0277777777777778	1	24	35	4	6	0.00677966101694916
Group_100_6	8193	slc2a8	solute carrier family 2 (facilitated glucose transporter)%2C member 8 [Source:ZFIN%3BAcc:ZDB-GENE-030829-25]	chr15	3492850	3498831	0.208333333333333	1	6	19	1	4	0.04
Group_3292_0	8194	hira	histone cell cycle regulator a [Source:ZFIN%3BAcc:ZDB-GENE-030131-6296]	chr15	3508420	3518094	0.371428571428571	1	7	22	1	5	0.0747126436781609
Group_5832_0	8221	nudt12	nudix hydrolase 12	chr15	3542662	3544605	-0.625	0.409090909090909	8	13	1	0	-0.619047619047619
Group_731_6	8223	gramd3	GRAM domain containing 3 [Source:HGNC Symbol%3BAcc:HGNC:24911]	chr15	3574323	3589324	-0.272727272727273	1	11	21	2	3	-0.05625
Group_159_13	30306	glis1	GLIS family zinc finger 1	chr15	3622520	3661334	0.688888888888889	0.601173020527859	15	14	1	3	0.267241379310345
Group_6738_0	8198	fpgt	fucose-1-phosphate guanylyltransferase	chr15	3721412	3726167	0.608695652173913	0.26737597185697	23	15	3	5	0.230263157894737
Group_2148_0	8200	fgfrl1a	fibroblast growth factor receptor-like 1a [Source:ZFIN%3BAcc:ZDB-GENE-040128-2]	chr15	3817838	3924622	-0.4	1	5	7	1	1	-0.0833333333333333
Group_8472_0	8225	rnf212	ring finger protein 212%2C transcript variant X2	chr15	3941753	3953944	0.166666666666667	1	6	5	1	1	0.0454545454545454
Group_2284_1	8226	spon2b	spondin 2b%2C extracellular matrix protein [Source:ZFIN%3BAcc:ZDB-GENE-990415-161]	chr15	3962623	3973972	-1.25	1	4	9	1	1	-0.192307692307692
Group_674_5	8227	zgc:136929	zgc:136929 [Source:ZFIN%3BAcc:ZDB-GENE-060421-4235]	chr15	4045162	4053931	-2.5	0.490909090909091	1	7	1	2	-0.208333333333333
Group_13_43	8203	klhl3	kelch-like family member 3 [Source:ZFIN%3BAcc:ZDB-GENE-120203-4]	chr15	4104410	4115574	-4	0.209842788790157	2	15	2	3	-0.282352941176471
Group_1116_3	8228	fam13b	family with sequence similarity 13 member B	chr15	4119835	4194686	-2.05555555555556	0.244815614905283	18	22	5	2	-0.264285714285714
Group_22_31	27246	chek2	checkpoint kinase 2%2C transcript variant X1	chr15	4478774	4496697	-0.5	1	30	18	5	2	-0.0892857142857143
Group_2652_0	27241	qsox2	quiescin sulfhydryl oxidase 2	chr15	4550129	4567369	0.78125	0.0411973986473689	20	7	5	8	0.356125356125356
Group_36_17	1937	ddx31	DEAD-box helicase 31%2C transcript variant X1	chr15	4578189	4588213	0.08	1	15	23	3	5	0.0197368421052632
Group_1948_1	27239	loc107386302		chr15	4598981	4619595	0.758620689655172	0.128485627346542	29	21	2	6	0.33
Group_2356_0	2811	zgc:152968	zgc:152968 [Source:ZFIN%3BAcc:ZDB-GENE-061013-448]	chr15	4670992	4678733	0.390625	0.698704992904047	48	39	3	4	0.123152709359606
Group_44_16	29947	grin1b	glutamate receptor%2C ionotropic%2C N-methyl D-aspartate 1b [Source:ZFIN%3BAcc:ZDB-GENE-051202-2]	chr15	4724610	4788301	-29	0.0196078431372549	1	15	2	0	-0.9375
Group_1753_3	2835	prdm12b	PR domain containing 12b [Source:ZFIN%3BAcc:ZDB-GENE-041114-172]	chr15	4883947	4892940	0.388888888888889	1	3	11	1	6	0.0714285714285714
Group_261_2	2834	c5	complement component 5%2C transcript variant X1	chr15	4897616	4925852	-0.245762711864407	0.680082320307749	59	49	18	12	-0.0537037037037037
Group_1206_1	2809	slc18a1	solute carrier family 18 member A1 [Source:HGNC Symbol%3BAcc:HGNC:10934]	chr15	4961458	4971729	-0.75	0.677945642563334	8	14	4	4	-0.136363636363636
Group_43_13	2802	ercc6l	excision repair cross-complementation group 6 like	chr15	5070272	5075606	0.214285714285714	0.654601438932285	44	44	11	14	0.06
Group_7921_0	29945	nudt18	nudix hydrolase 18	chr15	5090475	5092217	-0.777777777777778	1	3	8	2	3	-0.127272727272727
Group_1367_3	2798	si:ch211-87m7.2	si:ch211-87m7.2 [Source:ZFIN%3BAcc:ZDB-GENE-120215-153]	chr15	5145593	5173317	0.631578947368421	0.574229691876751	19	14	1	2	0.242424242424242
Group_641_3	2829	si:dkey-220o5.5	si:dkey-220o5.5 [Source:ZFIN%3BAcc:ZDB-GENE-081104-376]	chr15	5211729	5217901	-0.176470588235294	1	17	10	2	1	-0.037037037037037
Group_442_1	2796	dmtn	dematin actin binding protein [Source:ZFIN%3BAcc:ZDB-GENE-030131-9438]	chr15	5223880	5233276	-0.571428571428571	1	7	11	2	2	-0.111111111111111
Group_7171_0	2795	rsph14	radial spoke head 14 homolog	chr15	5247094	5251246	-0.2	1	10	9	4	3	-0.0451127819548872
Group_8111_0	2827	zgc:101664	zgc:101664 [Source:ZFIN%3BAcc:ZDB-GENE-041010-187]	chr15	5290107	5296943	-0.6	1	5	2	4	1	-0.0857142857142857
Group_570_5	2826	pik3r1	phosphoinositide-3-kinase%2C regulatory subunit 1 (alpha) [Source:ZFIN%3BAcc:ZDB-GENE-030131-1280]	chr15	5300969	5317776	0.0666666666666667	1	5	14	1	3	0.0131578947368421
Group_7804_0	2825	ccdc180	coiled-coil domain containing 180%2C transcript variant X1	chr15	5319998	5333490	-0.542372881355932	0.753492268524907	59	21	13	3	-0.075
Group_1006_1	2793	card9	caspase recruitment domain family%2C member 9 [Source:ZFIN%3BAcc:ZDB-GENE-060531-94]	chr15	5333808	5341132	0.82	0.180434782608696	10	9	1	5	0.359649122807018
Group_298_6	2792	loc107386131		chr15	5350073	5376584	0.516477272727273	0.0610926209483355	88	37	23	20	0.169116279069767
Group_3471_1	2822	rnf183	ring finger protein 183 [Source:HGNC Symbol%3BAcc:HGNC:28721]	chr15	5495352	5496414	0.727272727272727	0.590062111801242	11	9	1	3	0.3
Group_26_16	2819	ddr2l	discoidin domain receptor family%2C member 2%2C like [Source:ZFIN%3BAcc:ZDB-GENE-041210-162]	chr15	5579712	5589891	0.733333333333333	0.158468982930875	15	18	2	9	0.272727272727273
Group_227_5	2818	lox	lysyl oxidase	chr15	5605566	5617516	0.666666666666667	0.58041958041958	5	5	1	3	0.25
Group_6226_0	1348	sncaip	synuclein alpha interacting protein%2C transcript variant X2	chr15	5637052	5646811	-1.23076923076923	0.286785408726764	13	29	5	5	-0.19047619047619
Group_1458_1	2816	snx2	sorting nexin 2%2C transcript variant X1	chr15	5671484	5708134	-0.6	1	5	16	1	2	-0.0952380952380952
Group_18_48	2783	loc107386114		chr15	5850039	5852951	0.194805194805195	0.768910511239322	33	31	6	7	0.0540865384615384
Group_4907_0	29941	cep120	centrosomal protein 120kDa	chr15	5907268	5930623	-2.16666666666667	0.162277727791057	14	19	7	3	-0.275757575757576
Group_1345_0	29942	znf608	zinc finger protein 608%2C transcript variant X1	chr15	5939410	6003187	0.509803921568627	0.296648818318619	24	40	5	17	0.147727272727273
Group_163_2	2812	si:dkey-26g8.5	si:dkey-26g8.5 [Source:ZFIN%3BAcc:ZDB-GENE-121214-19]	chr15	6086628	6115656	0.755102040816326	0.203095975232198	7	6	2	7	0.316239316239316
Group_537_0	15606	kank1a	KN motif and ankyrin repeat domains 1a [Source:ZFIN%3BAcc:ZDB-GENE-060526-215]	chr15	6196130	6205441	0.522144522144522	0.2862200106069	33	41	5	13	0.168168168168168
Group_4230_0	15586	cfap157	cilia and flagella associated protein 157 [Source:ZFIN%3BAcc:ZDB-GENE-060526-118]	chr15	6208320	6211342	0.62962962962963	0.344603595638079	18	5	4	3	0.211180124223603
Group_6761_0	1710	dmrt3a	doublesex and mab-3 related transcription factor 3a [Source:ZFIN%3BAcc:ZDB-GENE-021220-3]	chr15	6254578	6286068	0.1	1	5	9	1	2	0.0238095238095238
Group_2604_1	15603	dmrt2a	doublesex and mab-3 related transcription factor 2a [Source:ZFIN%3BAcc:ZDB-GENE-990621-7]	chr15	6298079	6300574	0.854166666666667	0.164860681114551	8	7	1	6	0.39047619047619
Group_43_32	15602	smarca2	SWI/SNF related%2C matrix associated%2C actin dependent regulator of chromatin%2C subfamily a%2C member 2 [Source:ZFIN%3BAcc:ZDB-GENE-030131-5964]	chr15	6380923	6457010	0.291497975708502	0.773675281205723	13	35	5	19	0.0625
Group_68_8	1709	adamts3	ADAM metallopeptidase with thrombospondin type 1 motif 3%2C transcript variant X1	chr15	6457014	6682287	0.25	1	12	24	3	8	0.0606060606060606
Group_157_11	30756	slc4a4a	solute carrier family 4 (sodium bicarbonate cotransporter)%2C member 4a [Source:ZFIN%3BAcc:ZDB-GENE-060526-274]	chr15	6809395	6871695	-0.291666666666667	1	8	31	1	3	-0.0448717948717949
Group_472_3	15585	slc39a14	solute carrier family 39 member 14	chr15	6891826	6932164	0.583333333333333	0.593043478260869	12	10	1	2	0.212121212121212
Group_366_3	15583	p2rx7	purinergic receptor P2X 7	chr15	7031290	7043053	0.75	0.522727272727273	6	3	1	2	0.333333333333333
Group_738_0	15579	si:ch211-251j10.3	si:ch211-251j10.3 [Source:ZFIN%3BAcc:ZDB-GENE-081105-110]	chr15	7144673	7165359	-2.66666666666667	0.254226918798665	2	22	2	6	-0.166666666666667
Group_5575_0	15598	ptgesl	prostaglandin E synthase 2-like [Source:ZFIN%3BAcc:ZDB-GENE-040426-1063]	chr15	7189324	7195742	0.848484848484849	0.25531475748194	11	5	1	3	0.4375
Group_4904_0	30755	gle1	GLE1%2C RNA export mediator	chr15	7200557	7211313	-2.27272727272727	0.378334843451123	22	18	4	1	-0.25
Group_1887_1	30754	odf2b	outer dense fiber of sperm tails 2b [Source:ZFIN%3BAcc:ZDB-GENE-041008-119]	chr15	7212699	7224602	-0.111111111111111	1	18	20	8	8	-0.0263157894736842
Group_6422_0	15597	ascc2	activating signal cointegrator 1 complex subunit 2	chr15	7225936	7236552	-1.19607843137255	0.470133949997818	17	16	7	3	-0.184848484848485
Group_7470_0	15578	rnf215	ring finger protein 215%2C transcript variant X1	chr15	7240977	7246919	0.75	0.523809523809524	4	2	1	2	0.333333333333333
Group_2762_1	15596	sec14l8	SEC14-like lipid binding 8 [Source:ZFIN%3BAcc:ZDB-GENE-060526-180]	chr15	7247499	7271399	-0.1	1	5	11	2	4	-0.0208333333333333
Group_3283_1	15595	rusc2	RUN and SH3 domain containing 2 [Source:ZFIN%3BAcc:ZDB-GENE-060526-131]	chr15	7439829	7449416	-0.477313974591651	0.426118762554389	29	37	22	19	-0.0971914264597192
Group_7410_0	15575	ccl19a.1	chemokine (C-C motif) ligand 19a%2C tandem duplicate 1 [Source:ZFIN%3BAcc:ZDB-GENE-060526-181]	chr15	7453194	7464057	-1	1	1	1	2	1	-0.166666666666667
Group_209_4	15594	wdfy3	WD repeat and FYVE domain containing 3 [Source:ZFIN%3BAcc:ZDB-GENE-070705-153]	chr15	7501167	7554493	-0.444444444444444	0.54302286179882	15	78	5	18	-0.0561009817671809
Group_1500_0	1707	rasgef1ba	RasGEF domain family%2C member 1Ba [Source:ZFIN%3BAcc:ZDB-GENE-030131-5783]	chr15	7615897	7661049	-1.66666666666667	0.563344481605351	6	16	2	2	-0.227272727272727
Group_6_64	15590	prkg2	protein kinase%2C cGMP-dependent%2C type II%2C transcript variant X1	chr15	7671088	7695297	-1.28571428571429	0.292484241750093	6	16	6	7	-0.188811188811189
Group_71_7	15573	bmp3	bone morphogenetic protein 3	chr15	7702001	7707974	0.625	0.603007518796992	8	9	1	3	0.220588235294118
Group_528_2	15567	antxr2a	anthrax toxin receptor 2a [Source:ZFIN%3BAcc:ZDB-GENE-060526-14]	chr15	7920092	7955796	0.888888888888889	0.0829316524533432	15	10	1	6	0.457142857142857
Group_965_2	15558	bmp2k	BMP2 inducible kinase	chr15	8247953	8290013	0.848484848484849	0.0817566823383632	18	30	1	11	0.291666666666667
Group_9069_0	30753	loc107386050		chr15	8308233	8332311	0.0476190476190477	1	21	10	4	2	0.010752688172043
Group_223_5	30752	fras1	Fraser extracellular matrix complex subunit 1	chr15	8337329	8561841	0.00717948717948713	1	50	88	22	39	0.0016631028747921
Group_6776_0	15556	mrpl1	mitochondrial ribosomal protein L1	chr15	8567842	8579121	0.65625	0.255293760744261	16	11	3	6	0.259259259259259
Group_1169_3	15554	fam102aa	family with sequence similarity 102%2C member Aa [Source:ZFIN%3BAcc:ZDB-GENE-081104-233]	chr15	8621316	8676554	0.571428571428571	1	7	6	1	2	0.205128205128205
Group_170_2	15563	slc25a25a	solute carrier family 25 (mitochondrial carrier%3B phosphate carrier)%2C member 25a [Source:ZFIN%3BAcc:ZDB-GENE-040426-2396]	chr15	8695095	8698742	0.590909090909091	0.303918113624977	11	15	3	10	0.192307692307692
Group_6_11	15621	pkn3	protein kinase N3 [Source:HGNC Symbol%3BAcc:HGNC:17999]	chr15	8713938	8751944	0.445378151260504	0.50328791310641	17	11	6	7	0.145604395604396
Group_1511_0	15627	setb	SET translocation (myeloid leukemia-associated) B [Source:ZFIN%3BAcc:ZDB-GENE-030131-433]	chr15	8754601	8760013	0	1	2	2	1	0	-0.5
Group_1335_1	15620	grsf1	G-rich RNA sequence binding factor 1 [Source:ZFIN%3BAcc:ZDB-GENE-060825-196]	chr15	8800604	8817504	0.714285714285714	0.187235934290108	42	12	4	4	0.277777777777778
Group_874_1	30758	sh2d3cb	SH2 domain containing 3Cb [Source:ZFIN%3BAcc:ZDB-GENE-040426-1052]	chr15	8874268	8923305	-2.06666666666667	0.0962616771944913	21	23	14	5	-0.259569377990431
Group_1152_1	15624	tor2a	torsin family 2%2C member A [Source:ZFIN%3BAcc:ZDB-GENE-050913-60]	chr15	8926167	8937596	0.708333333333333	0.582043343653251	8	7	1	3	0.283333333333333
Group_23_35	15622	dscam	DS cell adhesion molecule [Source:HGNC Symbol%3BAcc:HGNC:3039]	chr15	8973685	9129765	0.25	0.769636472688233	16	48	4	16	0.05
Group_239_6	15618	esama	endothelial cell adhesion molecule a [Source:ZFIN%3BAcc:ZDB-GENE-090629-1]	chr15	9139642	9211938	-0.0555555555555556	1	9	19	1	2	-0.0119047619047619
Group_6951_0	15617	si:ch211-80m8.2	si:ch211-80m8.2 [Source:ZFIN%3BAcc:ZDB-GENE-091204-270]	chr15	9212198	9220007	0.277777777777778	1	3	13	1	6	0.0446428571428572
Group_23_19	1705	robo3	roundabout guidance receptor 3%2C transcript variant X1	chr15	9220039	9338281	0.65	0.0662707846734909	40	28	6	12	0.254901960784314
Group_1371_2	15614	panx3	pannexin 3%2C transcript variant X1	chr15	9423753	9501394	-1.75	0.3125	4	11	1	0	-0.733333333333333
Group_653_0	25837	ntm	neurotrimin [Source:ZFIN%3BAcc:ZDB-GENE-060421-6020]	chr15	9682162	9702107	0	1	6	6	1	0	-0.5
Group_2449_0	25835	slc37a4b	solute carrier family 37 (glucose-6-phosphate transporter)%2C member 4b [Source:ZFIN%3BAcc:ZDB-GENE-040426-827]	chr15	9749346	9761300	0.314285714285714	1	7	12	2	5	0.0827067669172932
Group_1002_2	25849	loc107386313		chr15	9767422	9770007	0.80952380952381	0.0377053408779481	14	6	4	9	0.392307692307692
Group_833_3	25834	glb1l2	galactosidase beta 1 like 2 [Source:HGNC Symbol%3BAcc:HGNC:25129]	chr15	9771075	9793826	0.265734265734266	0.75676671410948	13	21	5	11	0.0698529411764706
Group_1443_1	25847	si:dkey-250d21.1	si:dkey-250d21.1 [Source:ZFIN%3BAcc:ZDB-GENE-030131-8276]	chr15	9851573	9869159	0.0222222222222223	1	40	88	4	9	0.00480769230769229
Group_93_13	25846	wnt11r	wingless-type MMTV integration site family%2C member 11%2C related [Source:ZFIN%3BAcc:ZDB-GENE-980526-249]	chr15	9873609	9894400	-8	0.318181818181818	1	9	1	1	-0.4
Group_3928_1	25832	uvrag	UV radiation resistance associated%2C transcript variant X1	chr15	10011386	10183780	-0.0769230769230769	1	13	14	3	3	-0.0185185185185185
Group_1062_1	25831	dgat2	diacylglycerol O-acyltransferase 2	chr15	10190332	10212714	-0.454545454545455	0.428571428571428	11	16	1	0	-0.592592592592593
Group_1062_0	25830	mogat2	monoacylglycerol O-acyltransferase 2	chr15	10223629	10246098	0.333333333333333	1	3	4	1	2	0.0952380952380952
Group_1623_0	25844	map6a	microtubule-associated protein 6a [Source:ZFIN%3BAcc:ZDB-GENE-050208-42]	chr15	10253359	10270596	-1.5	0.473684210526316	8	10	2	0	-0.555555555555556
Group_5172_0	25843	zbtb21	zinc finger and BTB domain containing 21%2C transcript variant X2	chr15	10320299	10328055	0.76	0.0646972542948055	25	22	3	11	0.317629179331307
Group_0_6	31371	prdm15	PR domain 15%2C transcript variant X3	chr15	10365354	10393999	0.0877192982456141	1	19	26	2	3	0.0222222222222222
Group_15_58	25842	ripk4	receptor interacting serine/threonine kinase 4	chr15	10421478	10436269	-3.125	0.297031715912171	8	22	3	2	-0.333333333333333
Group_4648_0	25841	zgc:110006	zgc:110006 [Source:ZFIN%3BAcc:ZDB-GENE-050522-119]	chr15	10444327	10459693	-1.4	1	5	3	4	1	-0.175
Group_239_10	25840	cxadr	coxsackie virus and adenovirus receptor	chr15	10462591	10523975	-1.8	0.3	5	14	1	0	-0.736842105263158
Group_1215_2	25827	auts2a	autism susceptibility candidate 2a [Source:ZFIN%3BAcc:ZDB-GENE-030616-571]	chr15	10552531	10567969	0.310344827586207	0.736866956407174	29	30	4	6	0.0915254237288136
Group_1562_2	28657	amot	angiomotin [Source:ZFIN%3BAcc:ZDB-GENE-030131-7487]	chr15	10981878	11009229	-1	1	13	26	1	1	-0.166666666666667
Group_4359_0	28659	hlcs	holocarboxylase synthetase	chr15	11052637	11079982	-0.590909090909091	0.532092472759053	22	25	7	5	-0.115248226950355
Group_6395_0	28651	bbx	bobby sox homolog (Drosophila)%2C transcript variant X1	chr15	11173870	11195422	-0.428571428571429	0.428571428571428	14	20	1	0	-0.588235294117647
Group_119_11	28652	bsx	brain specific homeobox	chr15	11231082	11232769	-1	1	1	2	1	0	-0.666666666666667
Group_161_8	31558	hyou1	hypoxia up-regulated 1%2C transcript variant X1	chr15	11272811	11284624	-1.13333333333333	0.427446538067382	12	32	4	5	-0.171717171717172
Group_4785_0	28653	vps11	VPS11%2C CORVET/HOPS core subunit	chr15	11287338	11304162	-3.5	0.280058177117001	2	9	3	3	-0.318181818181818
Group_4909_0	30598	cfap58	cilia and flagella associated protein 58	chr15	11372940	11384599	0.0666666666666667	1	30	18	14	9	0.0163043478260869
Group_3532_0	30599	ptrh2	peptidyl-tRNA hydrolase 2	chr15	11387663	11388193	-0.4	0.461538461538462	5	7	1	0	-0.583333333333333
Group_1110_1	13202	cltca	clathrin%2C heavy chain a (Hc) [Source:ZFIN%3BAcc:ZDB-GENE-030131-2299]	chr15	11391190	11429907	-1.0952380952381	0.477019835510401	3	44	1	7	-0.0611702127659575
Group_1641_1	13193	pdzd3b	PDZ domain containing 3b [Source:ZFIN%3BAcc:ZDB-GENE-081022-151]	chr15	11444584	11452201	-0.125	1	8	9	3	3	-0.0294117647058824
Group_2318_2	13203	loc107386361		chr15	11460366	11480239	-1.33333333333333	0.58041958041958	3	7	2	2	-0.2
Group_638_4	13204	arhgap42a	Rho GTPase activating protein 42a [Source:ZFIN%3BAcc:ZDB-GENE-030131-8077]	chr15	11506226	11551684	0.0833333333333334	1	14	22	7	12	0.02046783625731
Group_4284_0	13207	rsph3	radial spoke 3 homolog (Chlamydomonas)	chr15	11568088	11572305	-0.1	1	10	11	2	2	-0.0238095238095238
Group_5163_1	1694	loc107386797		chr15	11581687	11675447	0.442424242424242	0.528367763333152	15	23	4	11	0.128070175438597
Group_21_26	13209	chek1	checkpoint kinase 1%2C transcript variant X1	chr15	11690684	11699476	-0.666666666666667	1	9	15	1	1	-0.125
Group_1625_2	30601	layna	layilin a [Source:ZFIN%3BAcc:ZDB-GENE-070705-452]	chr15	11736587	11744546	0.428571428571429	0.684902637405847	14	20	2	5	0.126050420168067
Group_2069_0	13210	alg9	ALG9%2C alpha-1%2C2-mannosyltransferase%2C transcript variant X1	chr15	11748508	11763790	0.375	1	4	15	1	6	0.0676691729323308
Group_1747_2	13195	tomm40l	translocase of outer mitochondrial membrane 40 like [Source:HGNC Symbol%3BAcc:HGNC:25756]	chr15	11776846	11781933	-2	0.307692307692307	3	9	1	0	-0.75
Group_6784_0	13212	zgc:153929	zgc:153929 [Source:ZFIN%3BAcc:ZDB-GENE-061103-154]	chr15	11781789	11789432	0.5	0.634782608695652	12	9	2	3	0.171428571428571
Group_2906_0	13197	dixdc1b	DIX domain containing 1b [Source:ZFIN%3BAcc:ZDB-GENE-041008-148]	chr15	11798247	11812118	0.71875	0.165321742179371	20	15	3	8	0.298701298701299
Group_2491_1	13198	dlat	dihydrolipoamide S-acetyltransferase%2C transcript variant X1	chr15	11812390	11823954	0.409090909090909	1	11	13	1	2	0.125
Group_239_7	13199	zgc:165604	zgc:165604 [Source:ZFIN%3BAcc:ZDB-GENE-070615-34]	chr15	11832681	11838311	0.5	1	10	5	1	1	0.166666666666667
