OrthoID	SpGeneId	GeneSymbol	GeneName	chr	start	end	alpha	p	dN	dS	pN	pS	DoS
Group_5367_0	4074	zcchc9	zinc finger CCHC-type containing 9	chr13	45655689	45661345	-1.66666666666667	0.56043956043956	2	8	2	3	-0.2
Group_3372_1	4073	xrcc4	X-ray repair complementing defective repair in Chinese hamster cells 4 [Source:ZFIN%3BAcc:ZDB-GENE-040426-1755]	chr13	45704007	45719659	-0.363636363636364	1	11	5	3	1	-0.0625
Group_5689_0	4070	egfl7	EGF like domain multiple 7%2C transcript variant X1	chr13	45999619	46009852	-0.411764705882353	0.727906622971853	17	16	6	4	-0.0848484848484848
Group_6349_0	4056	agpat2	1-acylglycerol-3-phosphate O-acyltransferase 2 (lysophosphatidic acid acyltransferase%2C beta) [Source:ZFIN%3BAcc:ZDB-GENE-061103-541]	chr13	46015739	46047100	-0.555555555555556	1	3	7	2	3	-0.1
Group_6521_0	11301	mthfr	methylenetetrahydrofolate reductase (NAD(P)H)	chr13	46255269	46262800	0.62781954887218	0.230865478991061	14	33	3	19	0.161508704061896
Group_100_26	11277	slc2a1a	solute carrier family 2 (facilitated glucose transporter)%2C member 1a [Source:ZFIN%3BAcc:ZDB-GENE-030131-3158]	chr13	46266538	46267445	0.666666666666667	0.58041958041958	3	5	1	5	0.208333333333333
Group_5796_0	11276	ccdc22	coiled-coil domain containing 22	chr13	46295416	46301094	0.140625	0.821883908245584	32	40	11	16	0.037037037037037
Group_998_2	11299	tbc1d25	TBC1 domain family%2C member 25 [Source:ZFIN%3BAcc:ZDB-GENE-041111-25]	chr13	46299288	46307963	0.384098544232923	0.298540826602641	47	50	11	19	0.11786941580756
Group_1218_0	11274	stk35	serine/threonine kinase 35 [Source:ZFIN%3BAcc:ZDB-GENE-061103-553]	chr13	46375689	46379655	0.125	1	12	21	2	4	0.0303030303030303
Group_6912_0	11295	pdyn	prodynorphin [Source:ZFIN%3BAcc:ZDB-GENE-060417-1]	chr13	46409578	46410503	-2.6	0.536764705882353	5	9	2	1	-0.309523809523809
Group_1849_1	11273	si:ch73-302a13.2	si:ch73-302a13.2 [Source:ZFIN%3BAcc:ZDB-GENE-090313-149]	chr13	46414962	46423518	0.596491228070176	0.320154994740166	19	23	3	9	0.202380952380952
Group_7190_0	11294	si:dkey-6n6.2	si:dkey-6n6.2 [Source:ZFIN%3BAcc:ZDB-GENE-060503-173]	chr13	46426981	46431677	0.69047619047619	0.633363737711564	7	13	1	6	0.207142857142857
Group_4928_0	11293	tpx2	TPX2%2C microtubule-associated%2C transcript variant X1	chr13	46449744	46456100	0.672131147540984	0.0696207996577757	61	65	4	13	0.248832866479925
Group_1165_2	11271	plod1a	procollagen-lysine%2C 2-oxoglutarate 5-dioxygenase 1a [Source:ZFIN%3BAcc:ZDB-GENE-030131-3165]	chr13	46458134	46479043	0.410526315789474	0.421532420665278	19	28	6	15	0.11854103343465
Group_4357_0	11292	si:dkeyp-104h9.5	si:dkeyp-104h9.5 [Source:ZFIN%3BAcc:ZDB-GENE-081104-449]	chr13	46480386	46484406	0.222222222222222	0.78724472773019	18	28	7	14	0.0579710144927537
Group_4206_0	11268	icmt	isoprenylcysteine carboxyl methyltransferase	chr13	46517123	46522817	0.732142857142857	0.148878433088959	16	15	2	7	0.293906810035842
Group_1223_0	11267	rtel1	regulator of telomere elongation helicase 1%2C transcript variant X1	chr13	46525789	46542501	0.288888888888889	0.523470543504574	63	56	12	15	0.0849673202614379
Group_5471_0	11288	renbp	renin binding protein%2C transcript variant X2	chr13	46552066	46558265	-2.15151515151515	0.105591897108838	11	26	8	6	-0.274131274131274
Group_647_2	30476	dennd2d	DENN domain containing 2D%2C transcript variant X1	chr13	46607073	46635773	0.719298245614035	0.30982341490545	19	8	2	3	0.303703703703704
Group_6_77	30475	stk38a	serine/threonine kinase 38a [Source:ZFIN%3BAcc:ZDB-GENE-040426-2811]	chr13	46641687	46655299	0	1	3	18	1	6	0
Group_6522_0	11265	pex10	peroxisomal biogenesis factor 10	chr13	46664523	46667509	0.628571428571429	0.627850410459106	7	13	1	5	0.183333333333333
Group_91_21	11282	plch2	phospholipase C eta 2%2C transcript variant X1	chr13	46759355	46822565	0.548440065681445	0.0459879063790693	63	75	11	29	0.181521739130435
Group_44_14	11281	si:ch211-251b21.1	si:ch211-251b21.1 [Source:ZFIN%3BAcc:ZDB-GENE-060809-5]	chr13	46828706	46831682	0.461988304093567	0.521973902217614	19	23	4	9	0.144688644688645
Group_6_8	11263	prkcz	protein kinase C zeta%2C transcript variant X1	chr13	47057110	47177746	0.257142857142857	0.744211505789411	15	13	6	7	0.0741758241758241
Group_1214_0	11262	si:ch211-261n11.8	si:ch211-261n11.8 [Source:ZFIN%3BAcc:ZDB-GENE-081105-75]	chr13	47192607	47211478	0.136363636363636	1	11	19	2	4	0.0333333333333333
Group_619_2	7484	flna	filamin A%2C alpha (actin binding protein 280) [Source:ZFIN%3BAcc:ZDB-GENE-030131-2145]	chr13	47351194	47380905	0.182557280118256	0.829193402640412	33	158	7	41	0.0269415357766143
Group_7071_0	7483	haus7	HAUS augmin like complex subunit 7%2C transcript variant X1	chr13	47399959	47407465	-0.444444444444444	0.735365086793115	27	26	6	4	-0.090566037735849
Group_7055_0	7468	mrpl49	mitochondrial ribosomal protein L49	chr13	47408135	47408650	0	1	8	8	3	3	0
Group_7702_0	7481	crebzf	CREB/ATF bZIP transcription factor	chr13	47415267	47416046	0	1	13	13	3	3	0
Group_123_9	7466	atp2b3b	ATPase%2C Ca++ transporting%2C plasma membrane 3b [Source:ZFIN%3BAcc:ZDB-GENE-080409-2]	chr13	47457786	47493920	-2.11111111111111	0.251088534107402	9	42	2	3	-0.223529411764706
Group_4606_0	7465	fam58a	family with sequence similarity 58 member A	chr13	47508598	47514907	-5.85714285714286	0.164860681114551	7	8	6	1	-0.39047619047619
Group_580_4	7464	zgc:101663	zgc:101663 [Source:ZFIN%3BAcc:ZDB-GENE-041114-149]	chr13	47521133	47530283	0.08	1	15	23	6	10	0.0197368421052632
Group_2473_0	7462	sps2	selenophosphate synthetase 2 [Source:ZFIN%3BAcc:ZDB-GENE-030327-5]	chr13	47555036	47563457	-0.111111111111111	1	3	10	1	3	-0.0192307692307692
Group_7227_0	7461	ikbkg	inhibitor of kappa light polypeptide gene enhancer in B-cells%2C kinase gamma%2C transcript variant X1	chr13	47564850	47576067	-0.705263157894737	0.508295377499878	19	27	6	5	-0.132411067193676
Group_1306_3	7479	tmed4	transmembrane p24 trafficking protein 4 [Source:ZFIN%3BAcc:ZDB-GENE-040625-140]	chr13	47578020	47580726	-0.2	1	5	9	2	3	-0.0428571428571429
Group_2297_0	30249	tbc1d22b	TBC1 domain family member 22B	chr13	47611749	47622876	0.35	0.743601105100397	20	26	4	8	0.101449275362319
Group_2153_0	7477	pcmtd2	protein-L-isoaspartate (D-aspartate) O-methyltransferase domain containing 2 [Source:HGNC Symbol%3BAcc:HGNC:15882]	chr13	47780689	47783101	-0.636363636363636	1	11	18	1	1	-0.120689655172414
Group_4659_0	7457	pofut1	protein O-fucosyltransferase 1	chr13	47820259	47826770	0.2	1	15	12	3	3	0.0555555555555556
Group_1801_0	7475	plagl2	PLAG1 like zinc finger 2	chr13	47957242	47961051	0.1875	1	8	13	1	2	0.0476190476190476
Group_12_33	1265	hck	HCK proto-oncogene%2C Src family tyrosine kinase [Source:ZFIN%3BAcc:ZDB-GENE-090313-72]	chr13	48008348	48021992	0.541666666666667	0.656346013082256	6	22	1	8	0.103174603174603
Group_6948_0	7455	si:ch211-200e2.1	si:ch211-200e2.1 [Source:ZFIN%3BAcc:ZDB-GENE-030131-3078]	chr13	48031034	48087258	-0.354166666666667	1	32	26	5	3	-0.0732758620689655
Group_361_6	7454	gata5	GATA binding protein 5 [Source:ZFIN%3BAcc:ZDB-GENE-980526-340]	chr13	48117472	48129256	0.666666666666667	0.0799003395278973	40	24	5	9	0.267857142857143
Group_224_10	7474	slco4a1	solute carrier organic anion transporter family member 4A1%2C transcript variant X2	chr13	48274557	48308185	-0.144	0.819133909487836	50	44	13	10	-0.0333024976873265
Group_222_5	7473	ntsr1	neurotensin receptor 1 (high affinity) [Source:ZFIN%3BAcc:ZDB-GENE-090313-372]	chr13	48331425	48423241	0.4375	1	16	27	1	3	0.122093023255814
Group_3490_1	27546	hmmr	hyaluronan mediated motility receptor%2C transcript variant X1	chr14	338080	359988	0.109375	0.851174383905544	92	69	19	16	0.0285714285714286
Group_2016_1	27544	cyfip2	cytoplasmic FMR1 interacting protein 2%2C transcript variant X1	chr14	381022	415643	-4.15151515151515	0.0448017833143416	3	34	5	11	-0.231418918918919
Group_12_48	27543	itk	IL2 inducible T-cell kinase	chr14	456767	465913	0.285714285714286	1	21	45	2	6	0.0681818181818182
Group_1003_1	27550	lonrf1	LON peptidase N-terminal domain and ring finger 1 [Source:ZFIN%3BAcc:ZDB-GENE-101021-4]	chr14	469940	494456	0.68	0.132005115325087	30	24	4	10	0.26984126984127
Group_44_38	27542	gria1a	glutamate receptor%2C ionotropic%2C AMPA 1a [Source:ZFIN%3BAcc:ZDB-GENE-020125-1]	chr14	592495	715221	-2.73333333333333	0.213756898640463	3	8	7	5	-0.310606060606061
Group_3207_0-Group_3207_1	27541	ompb	olfactory marker protein b [Source:ZFIN%3BAcc:ZDB-GENE-030103-1]	chr14	748583	749053	0.3	1	5	7	1	2	0.0833333333333334
Group_1023_2	16047	sox13	SRY-box 13%2C transcript variant X1	chr14	834427	910641	0.107142857142857	1	21	30	5	8	0.0271493212669683
Group_7876_0	7302	svbp	small vasohibin binding protein%2C transcript variant X1	chr14	1459412	1459697	-1	1	2	4	1	1	-0.166666666666667
Group_2303_0	7300	setd5	SET domain containing 5 [Source:ZFIN%3BAcc:ZDB-GENE-080523-1]	chr14	1590245	1617313	0.539491298527443	0.0937127731840049	83	86	8	18	0.183431952662722
Group_6287_0	7299	mtmr14	myotubularin related protein 14%2C transcript variant X1	chr14	1638295	1736299	0.0833333333333334	1	24	44	2	4	0.0196078431372549
Group_144_9	30233	si:dkeyp-110c7.4	si:dkeyp-110c7.4 [Source:ZFIN%3BAcc:ZDB-GENE-070705-532]	chr14	1747759	1763216	-2.2	0.610567921780736	10	8	4	1	-0.244444444444444
Group_93_25	20191	wnt7aa	wingless-type MMTV integration site family%2C member 7Aa [Source:ZFIN%3BAcc:ZDB-GENE-051129-1]	chr14	1948298	1957611	0.53125	0.457040257040257	16	15	3	6	0.182795698924731
Group_1605_0	15370	nog1	noggin 1 [Source:ZFIN%3BAcc:ZDB-GENE-991206-8]	chr14	2040355	2041014	-4	0.285714285714286	1	5	1	0	-0.833333333333333
Group_3047_0	30739	cbx2	chromobox 2 [Source:HGNC Symbol%3BAcc:HGNC:1552]	chr14	2082298	2095385	0.166666666666667	1	20	20	5	6	0.0454545454545455
Group_2720_1	15378	sco1	SCO1 cytochrome c oxidase assembly protein [Source:ZFIN%3BAcc:ZDB-GENE-140909-1]	chr14	2211196	2219263	-3.90909090909091	0.109006367070883	11	18	6	2	-0.370689655172414
Group_16_51	15373	map2k4b	mitogen-activated protein kinase kinase 4b [Source:ZFIN%3BAcc:ZDB-GENE-080721-13]	chr14	2221041	2237225	-0.166666666666667	1	2	14	1	6	-0.0178571428571428
Group_4023_0	2147	elac2	elaC ribonuclease Z 2	chr14	2267815	2283234	0.326923076923077	0.75023185818165	26	35	4	8	0.092896174863388
Group_0_162	7432	zbtb40	zinc finger and BTB domain containing 40	chr14	2652327	2808551	-0.371559633027523	0.389065180857569	109	104	23	16	-0.0780065005417119
Group_3648_1	7431	zc3h11a	zinc finger CCCH-type containing 11A [Source:ZFIN%3BAcc:ZDB-GENE-030131-3272]	chr14	2663836	2722364	0.0526315789473685	1	57	54	10	10	0.0135135135135135
Group_9264_0	15292	loc107376640		chr14	2867742	2877479	0.666666666666667	1	3	1	1	1	0.25
Group_6950_0	15295	pdrg1	p53 and DNA damage regulated 1%2C transcript variant X1	chr14	2985170	2988460	-0.375	1	8	11	3	3	-0.0789473684210527
Group_599_3	15290	znf831	zinc finger protein 831 [Source:ZFIN%3BAcc:ZDB-GENE-081022-210]	chr14	3015408	3034966	-0.827979274611399	0.0347115727202271	193	126	56	20	-0.131826431281967
Group_321_7	15287	cntnap3	contactin associated protein-like 3 [Source:ZFIN%3BAcc:ZDB-GENE-091113-51]	chr14	3103110	3288071	-0.641975308641975	0.250675944675116	45	70	19	18	-0.122209165687427
Group_150_12	17141	barx1	BARX homeobox 1	chr14	3472101	3475582	0	1	3	6	1	2	0
Group_1548_0	17139	ptpdc1a	protein tyrosine phosphatase domain containing 1a [Source:ZFIN%3BAcc:ZDB-GENE-070112-632]	chr14	3489946	3550833	-0.466666666666667	0.75468747035391	45	33	8	4	-0.0897435897435898
Group_4762_0	18521	ap5b1	adaptor-related protein complex 5%2C beta 1 subunit [Source:ZFIN%3BAcc:ZDB-GENE-131121-204]	chr14	3658215	3675129	-0.527716186252772	0.369556976115048	41	53	13	11	-0.105496453900709
Group_5639_0	18522	cfap57	cilia and flagella associated protein 57	chr14	3686550	3701094	-0.841444270015699	0.266762265905166	91	69	17	7	-0.139583333333333
Group_240_10	18523	acad9	acyl-CoA dehydrogenase family member 9	chr14	3703402	3721578	0.2	1	22	22	4	5	0.0555555555555556
Group_2123_0	13325	phf20a	PHD finger protein 20%2C a [Source:ZFIN%3BAcc:ZDB-GENE-070912-270]	chr14	3745093	3761734	-1.52	0.200378255932225	25	45	7	5	-0.226190476190476
Group_1924_0	30613	zgc:92107	zgc:92107 [Source:ZFIN%3BAcc:ZDB-GENE-041114-4]	chr14	3761736	3793980	0.25	1	22	44	3	8	0.0606060606060606
Group_591_2	30612	sulf2a	sulfatase 2a [Source:ZFIN%3BAcc:ZDB-GENE-040426-759]	chr14	3811531	3829025	0.2	0.774876268547258	12	24	6	15	0.0476190476190476
Group_666_1	13323	ncoa3	nuclear receptor coactivator 3 [Source:ZFIN%3BAcc:ZDB-GENE-051107-8]	chr14	3959589	3984797	-0.75	1	2	7	1	2	-0.111111111111111
Group_901_2	13335	id1	inhibitor of DNA binding 1%2C HLH protein	chr14	3959775	3962167	0.5	1	2	1	1	1	0.166666666666667
Group_2303_1	13319	kmt2e	lysine methyltransferase 2E%2C transcript variant X2	chr14	4116884	4142741	-0.609717868338558	0.287215597671638	29	79	13	22	-0.102910052910053
Group_318_4	13318	kdm7aa	lysine (K)-specific demethylase 7Aa [Source:ZFIN%3BAcc:ZDB-GENE-030131-9829]	chr14	4144635	4189278	0.333333333333333	0.595499635602991	36	30	8	10	0.101010101010101
Group_6830_0	13328	ndufb2	NADH:ubiquinone oxidoreductase subunit B2	chr14	4144768	4146242	0.833333333333333	0.131320949432405	12	3	2	3	0.4
Group_1550_0	13327	si:ch211-225b10.3	si:ch211-225b10.3 [Source:ZFIN%3BAcc:ZDB-GENE-130531-53]	chr14	4193493	4198725	-0.523809523809524	0.728083756726693	9	16	6	7	-0.101538461538462
Group_303_1	13316	magi2a	membrane associated guanylate kinase%2C WW and PDZ domain containing 2a [Source:ZFIN%3BAcc:ZDB-GENE-050810-4]	chr14	4264632	4527311	0.525467440361057	0.0510712734362639	47	46	16	33	0.178845731841124
Group_11_28	13315	grm8b	glutamate receptor%2C metabotropic 8b [Source:ZFIN%3BAcc:ZDB-GENE-110421-3]	chr14	4741166	4834772	-0.53125	0.556762849720771	10	35	7	16	-0.0821256038647343
Group_503_0	6960	ndrg3a	ndrg family member 3a [Source:ZFIN%3BAcc:ZDB-GENE-980526-124]	chr14	4905248	4935772	-0.355481727574751	0.409856938362521	43	32	51	28	-0.0722362869198312
Group_5053_0	6962	trpc4apa	transient receptor potential cation channel%2C subfamily C%2C member 4 associated protein a [Source:ZFIN%3BAcc:ZDB-GENE-000330-3]	chr14	4959181	4970675	-0.257142857142857	0.713483972360465	15	44	3	7	-0.0457627118644068
Group_519_3	6979	snai1a	snail family zinc finger 1a [Source:ZFIN%3BAcc:ZDB-GENE-990415-255]	chr14	5045007	5049399	0.708333333333333	0.595588235294118	4	7	1	6	0.220779220779221
Group_9007_0	124	unknown		chr14	5051996	5053519	-0.875	1	16	10	3	1	-0.134615384615385
Group_1124_2	30208	cyldb	cylindromatosis (turban tumor syndrome)%2C b [Source:ZFIN%3BAcc:ZDB-GENE-100208-1]	chr14	5064929	5069354	0.600713012477718	0.0934332656428238	33	32	7	17	0.216025641025641
Group_1317_1	30207	top1l	topoisomerase (DNA) I%2C like [Source:ZFIN%3BAcc:ZDB-GENE-060616-217]	chr14	5085448	5092257	0.622222222222222	0.666726680548819	9	34	1	10	0.118393234672304
Group_213_11	6964	fam83d	family with sequence similarity 83 member D	chr14	5097740	5120457	-0.0344827586206897	1	29	30	12	12	-0.00847457627118642
Group_2437_1	6966	adnpa	activity-dependent neuroprotector homeobox a [Source:ZFIN%3BAcc:ZDB-GENE-061215-112]	chr14	5166437	5177114	-0.255263157894737	0.780839791775385	76	53	9	5	-0.0537098560354374
Group_1256_1	6967	bcl2l1	bcl2-like 1 [Source:ZFIN%3BAcc:ZDB-GENE-010730-1]	chr14	5178703	5180784	-0.555555555555556	1	9	14	2	2	-0.108695652173913
Group_361_2	6982	gata1a	GATA binding protein 1a [Source:ZFIN%3BAcc:ZDB-GENE-980526-268]	chr14	5193397	5195620	0.238095238095238	1	12	16	4	7	0.0649350649350649
Group_1899_0	6984	hcfc1a	host cell factor C1a [Source:ZFIN%3BAcc:ZDB-GENE-030912-10]	chr14	5206960	5221647	0.204204204204204	0.695890795168346	37	106	10	36	0.0413499543934327
Group_544_3	6973	tfe3b	transcription factor binding to IGHM enhancer 3b [Source:ZFIN%3BAcc:ZDB-GENE-010919-3]	chr14	5358409	5363953	0.520833333333333	0.468939460565576	12	23	2	8	0.142857142857143
Group_9392_0	6985	si:dkey-245f22.3	si:dkey-245f22.3 [Source:ZFIN%3BAcc:ZDB-GENE-131126-30]	chr14	5365537	5368193	0.510204081632653	0.678456050612465	7	8	3	7	0.166666666666667
Group_2291_1	6974	cxxc1b	CXXC finger protein 1b [Source:ZFIN%3BAcc:ZDB-GENE-030728-4]	chr14	5370538	5375037	0.613333333333333	0.309245023779385	15	29	2	10	0.174242424242424
Group_3476_1	6975	mbd1b	methyl-CpG binding domain protein 1b [Source:ZFIN%3BAcc:ZDB-GENE-030131-6318]	chr14	5376021	5384875	0.846153846153846	0.0690608578840962	39	42	1	7	0.356481481481481
Group_572_4	30209	srpk3	SRSF protein kinase 3	chr14	5426478	5472324	0.136904761904762	1	28	29	5	6	0.036682615629984
Group_11_33	30212	grm6b	glutamate receptor%2C metabotropic 6b [Source:ZFIN%3BAcc:ZDB-GENE-021120-2]	chr14	5486081	5505240	-4.23636363636364	0.0193240051324094	5	48	6	11	-0.258601553829079
Group_2305_1	6977	mon1a	MON1 homolog A%2C secretory trafficking associated	chr14	5534492	5539507	-1.5	0.317659077932307	16	20	8	4	-0.222222222222222
Group_1476_2	3021	p3h1	prolyl 3-hydroxylase 1 [Source:ZFIN%3BAcc:ZDB-GENE-031010-35]	chr14	5631986	5702117	0.301470588235294	0.763628956610211	34	38	5	8	0.0876068376068376
Group_885_0	9764	txnrd1	thioredoxin reductase 1 [Source:ZFIN%3BAcc:ZDB-GENE-030327-2]	chr14	5762541	5781529	0.557692307692308	0.333061436156059	12	23	3	13	0.155357142857143
Group_297_0	9765	chst13	si:ch211-236h17.3 [Source:ZFIN%3BAcc:ZDB-GENE-030131-738]	chr14	5797865	5833680	0.136363636363636	1	11	19	2	4	0.0333333333333333
Group_364_1	4141	lnx1	ligand of numb-protein X 1 [Source:ZFIN%3BAcc:ZDB-GENE-030131-9439]	chr14	6042655	6087926	0.378698224852071	0.740450887949491	13	35	3	13	0.0833333333333333
Group_53_16	30033	rasl11b	RAS like family 11 member B	chr14	6323724	6325054	-0.888888888888889	0.544042913608131	3	17	1	3	-0.1
Group_277_6	4139	usp46	ubiquitin specific peptidase 46%2C transcript variant X1	chr14	6393846	6414583	-1.5	0.568040654997177	3	15	2	4	-0.166666666666667
Group_558_4	4126	dcun1d4	defective in cullin neddylation 1 domain containing 4%2C transcript variant X1	chr14	6523910	6530537	-5.5	0.17827657378741	2	13	2	2	-0.366666666666667
Group_1039_1	4136	fryl	FRY like transcription coactivator%2C transcript variant X1	chr14	6581790	6651396	0.0625	1	52	156	10	32	0.0119047619047619
Group_2909_1	4125	zar1	zygote arrest 1	chr14	6653518	6657343	0.709090909090909	0.379171301446051	11	16	1	5	0.240740740740741
Group_1038_0	4123	slain2	SLAIN motif family member 2%2C transcript variant X1	chr14	6672529	6685410	0.5	1	15	30	1	4	0.133333333333333
Group_5336_0	4122	anapc4	anaphase promoting complex subunit 4%2C transcript variant X1	chr14	6688010	6694862	-0.628571428571429	0.5279690919234	20	38	6	7	-0.116710875331565
Group_1347_0	1460	palld	palladin%2C cytoskeletal associated protein%2C transcript variant X1	chr14	6700382	6808212	-0.0751879699248121	1	57	78	11	14	-0.0177777777777778
Group_550_5	4121	cbr4	carbonyl reductase 4	chr14	6808971	6820978	-1.93333333333333	0.564676113360324	15	22	2	1	-0.261261261261261
Group_47_1	4135	sema3fb	sema domain%2C immunoglobulin domain (Ig)%2C short basic domain%2C secreted%2C (semaphorin) 3Fb [Source:ZFIN%3BAcc:ZDB-GENE-050513-2]	chr14	6978841	7076868	-0.171875	0.766390424547657	16	45	5	12	-0.0318225650916104
Group_2410_1	30032	als2b	amyotrophic lateral sclerosis 2b (juvenile) [Source:ZFIN%3BAcc:ZDB-GENE-080929-1]	chr14	7293490	7317046	0.562425683709869	0.0567882135052098	58	92	8	29	0.17045045045045
Group_1097_3	4118	inpp4ab	inositol polyphosphate-4-phosphatase type I Ab [Source:ZFIN%3BAcc:ZDB-GENE-081104-521]	chr14	7335779	7388162	0.449915110356537	0.256893611059135	31	36	9	19	0.141257995735608
Group_8_29	4132	si:dkey-257h21.1	si:dkey-257h21.1 [Source:ZFIN%3BAcc:ZDB-GENE-110411-288]	chr14	7513134	7561366	0.291767554479419	0.386991608801261	59	65	18	28	0.0845021037868163
Group_605_5	4117	zgc:112023	zgc:112023 [Source:ZFIN%3BAcc:ZDB-GENE-050417-162]	chr14	7563778	7570000	-0.0588235294117647	1	17	10	9	5	-0.0132275132275133
Group_174_14	4130	pkp4	plakophilin 4 [Source:ZFIN%3BAcc:ZDB-GENE-120411-14]	chr14	7608772	7674197	0.0472222222222223	1	24	49	7	15	0.010585305105853
Group_8_20	30030	col8a1b	collagen%2C type VIII%2C alpha 1b [Source:ZFIN%3BAcc:ZDB-GENE-060503-140]	chr14	7687258	7689573	0.21875	0.753709254512998	32	30	5	6	0.06158357771261
Group_8051_0	10432	prob1	proline-rich basic protein 1 [Source:ZFIN%3BAcc:ZDB-GENE-050309-179]	chr14	7766345	7773892	-1.32932692307692	0.00625441222476485	416	247	51	13	-0.169424019607843
Group_3710_0	10423	hbegfa	heparin-binding EGF-like growth factor a [Source:ZFIN%3BAcc:ZDB-GENE-080204-119]	chr14	7802052	7813891	0.411764705882353	1	17	20	1	2	0.126126126126126
Group_1672_2	10437	gxylt2	glucoside xylosyltransferase 2	chr14	8097039	8125000	-0.3125	1	12	21	3	4	-0.0649350649350649
Group_4124_0	10424	shq1	SHQ1%2C H/ACA ribonucleoprotein assembly factor	chr14	8127634	8218183	0.786666666666667	0.0269952950466099	25	12	4	9	0.367983367983368
Group_1740_2	10425	rybpa	RING1 and YY1 binding protein a [Source:ZFIN%3BAcc:ZDB-GENE-030424-3]	chr14	8254008	8275705	0.333333333333333	1	4	8	1	3	0.0833333333333333
Group_3054_1	10428	eif4e3	eukaryotic translation initiation factor 4E family member 3	chr14	8394178	8413283	-0.142857142857143	1	1	8	1	7	-0.0138888888888889
Group_9201_0	10430	si:dkey-58f6.2	si:dkey-58f6.2 [Source:ZFIN%3BAcc:ZDB-GENE-131127-585]	chr14	8781467	8790099	0.625	0.612616099071207	6	9	1	4	0.2
Group_1840_1	10439	zgc:113054	zgc:113054 [Source:ZFIN%3BAcc:ZDB-GENE-050320-9]	chr14	8814206	8850797	-1.23039215686275	0.135974614754988	17	35	13	12	-0.193076923076923
Group_4015_1	10431	eevs	2-epi-5-epi-valiolone synthase [Source:ZFIN%3BAcc:ZDB-GENE-131121-365]	chr14	8857214	8872476	0.583333333333333	0.305276928436649	9	15	3	12	0.175
Group_544_1	10440	mitfa	microphthalmia-associated transcription factor a [Source:ZFIN%3BAcc:ZDB-GENE-990910-11]	chr14	8891250	8899004	0.491071428571429	0.48558523595094	8	19	3	14	0.119825708061002
Group_611_1	23482	prkar2ab	protein kinase%2C cAMP-dependent%2C regulatory%2C type II%2C alpha%2C B [Source:ZFIN%3BAcc:ZDB-GENE-040426-2427]	chr14	9177906	9185471	0.166666666666667	1	11	11	10	12	0.0454545454545455
Group_2518_0	31204	si:ch1073-335m2.2	si:ch1073-335m2.2 [Source:ZFIN%3BAcc:ZDB-GENE-081104-82]	chr14	9186645	9204122	-0.294270833333333	0.410806530203717	120	142	35	32	-0.06437279252592
Group_3187_0	23487	tmem82	transmembrane protein 82 [Source:HGNC Symbol%3BAcc:HGNC:32350]	chr14	9215290	9219075	0.55	0.439603004549119	20	15	3	5	0.196428571428571
Group_249_4	23488	slc25a34	solute carrier family 25 member 34	chr14	9220415	9227467	-0.133333333333333	1	6	17	4	10	-0.0248447204968944
Group_5425_0	23489	fbxo42	F-box protein 42%2C transcript variant X3	chr14	9231127	9238455	0.557894736842105	0.436418266958464	5	21	2	19	0.0970695970695971
Group_2960_0	23483	szrd1	SUZ RNA binding domain containing 1 [Source:HGNC Symbol%3BAcc:HGNC:30232]	chr14	9291600	9293697	-3	0.181818181818182	3	6	2	0	-0.666666666666667
Group_1721_2	32108	necap2	NECAP endocytosis associated 2 [Source:ZFIN%3BAcc:ZDB-GENE-050522-67]	chr14	9296493	9311234	-2.33333333333333	0.347633790358248	6	10	4	2	-0.291666666666667
Group_2238_1	23484	crocc2	ciliary rootlet coiled-coil%2C rootletin family member 2 [Source:ZFIN%3BAcc:ZDB-GENE-131121-625]	chr14	9317499	9344326	-0.0210084033613445	1	68	81	36	42	-0.00516262261228706
Group_4182_1	23485	atad3a	ATPase family%2C AAA domain containing 3A	chr14	9356628	9365927	0.560102301790281	0.278274786168122	17	43	4	23	0.135185185185185
Group_3169_1	32106	ora4	olfactory receptor class A related 4 [Source:ZFIN%3BAcc:ZDB-GENE-100721-6]	chr14	9378289	9379307	0.291666666666667	1	12	17	3	6	0.0804597701149425
Group_3169_0	32107	ora3	olfactory receptor class A related 3 [Source:ZFIN%3BAcc:ZDB-GENE-100721-3]	chr14	9382327	9385803	0.395	0.40473806767962	20	11	11	10	0.121351766513057
Group_4622_0	20663	ift52	intraflagellar transport 52	chr14	9509394	9512016	0.6015625	0.300587043071445	16	17	3	8	0.212121212121212
Group_744_4	20664	mybl2b	v-myb avian myeloblastosis viral oncogene homolog-like 2b [Source:ZFIN%3BAcc:ZDB-GENE-041007-1]	chr14	9513839	9522159	0.231974921630094	0.789197072395006	29	35	7	11	0.0642361111111111
Group_5697_0	20665	rpn2	ribophorin II	chr14	9523537	9551394	0.665158371040724	0.206455216737783	13	37	2	17	0.154736842105263
Group_4060_0	20666	cdk5rap1	CDK5 regulatory subunit associated protein 1	chr14	9560018	9569778	-0.611111111111111	0.458950418296202	28	29	14	9	-0.117467581998475
Group_2193_1	20671	bpifcl	BPI fold containing family C%2C like [Source:ZFIN%3BAcc:ZDB-GENE-070912-360]	chr14	9570169	9577187	0.19815668202765	0.814687341665291	31	29	12	14	0.0551282051282052
