OrthoID	SpGeneId	GeneSymbol	GeneName	chr	start	end	alpha.x	p.x	DoS.x	alpha.y	p.y	DoS.y	alpha.x.1	p.x.1	DoS.x.1	alpha.y.1	p.y.1	DoS.y.1	avgalpha	lowestp	multipliedp	avgDoS
Group_2283_1	11506	si:dkey-95o3.4	si:dkey-95o3.4 [Source:ZFIN%3BAcc:ZDB-GENE-121214-300]	chr7	19755689	19765846	-0.8	0.406634693324667	-0.142857142857143	-0.323529411764706	0.756352478851698	-0.0668693009118541	NA	NA	NA	-3.55882352941176	0.102544750846638	-0.360119047619048	-1.56078431372549	0.102544750846638	0.0315385772567537	-0.189948497129348
Group_2284_0	15192	spon2a	spondin 2a%2C extracellular matrix protein [Source:ZFIN%3BAcc:ZDB-GENE-990415-160]	chr2	66637698	66650843	-0.0476190476190477	1	-0.0111111111111111	-0.714285714285714	0.4	-0.631578947368421	-0.5	1	-0.1	-0.0833333333333333	1	-0.0190476190476191	-0.336309523809524	0.4	0.4	-0.190434419381788
Group_2284_1	8226	spon2b	spondin 2b%2C extracellular matrix protein [Source:ZFIN%3BAcc:ZDB-GENE-990415-161]	chr15	3962623	3973972	-1.26666666666667	0.407174638487208	-0.172727272727273	-2.5	0.306844185562721	-0.277777777777778	-2.75	0.428571428571428	-0.289473684210526	-2.75	0.302219519610824	-0.314285714285714	-2.31666666666667	0.302219519610824	0.016182452587382	-0.263566112250323
Group_2285_0	22362	apcdd1	APC down-regulated 1 [Source:HGNC Symbol%3BAcc:HGNC:15718]	chr5	26489500	26509469	0.85989010989011	0.00383972365818878	0.428180574555403	0.906666666666667	0.032565911650476	0.498168498168498	NA	NA	NA	0.530864197530864	0.315041612089134	0.18695652173913	0.765806991362547	0.00383972365818878	3.93940952919615e-05	0.37110186482101
Group_229_0	24172	acsl1a	acyl-CoA synthetase long-chain family member 1a [Source:ZFIN%3BAcc:ZDB-GENE-050809-115]	chr8	1778669	1789224	0.632352941176471	0.213086407922662	0.204761904761905	0.803921568627451	0.0367900917733442	0.287114845938375	0.573529411764706	0.644637429439861	0.169565217391304	0.529411764705882	0.499583931133036	0.164634146341463	0.634803921568628	0.0367900917733442	0.00252470476022136	0.206519028608262
Group_229_3	7935	acsbg2	acyl-CoA synthetase bubblegum family member 2%2C transcript variant X1	chr17	22463961	22481464	0.375384615384615	0.437505970174229	0.112962962962963	0.481605351170569	0.40291414670543	0.148148148148148	0.550724637681159	0.635053150116671	0.175925925925926	0.382857142857143	0.729662966048511	0.109836065573771	0.447642936773372	0.40291414670543	0.0816824731724566	0.136718275652702
Group_229_5	14759	acsl3a	acyl-CoA synthetase long-chain family member 3a [Source:ZFIN%3BAcc:ZDB-GENE-050420-181]	chr4	27648109	27695127	-0.75	0.374146804395748	-0.136363636363636	-0.814814814814815	0.367122198452923	-0.1375	-1.17647058823529	0.327272727272727	-0.685185185185185	-0.35	0.699105640826568	-0.0714285714285714	-0.772821350762526	0.327272727272727	0.0314271723712843	-0.257619348244348
Group_229_8	10073	fo704819.2	unknown	chr19	14825737	14840136	0.3	0.767819069513906	0.0833333333333334	NA	NA	NA	0.461538461538462	1	0.132352941176471	0.589285714285714	0.451085137913472	0.188034188034188	0.450274725274725	0.451085137913472	0.346351770864274	0.134573487514664
Group_2291_1	6974	cxxc1b	CXXC finger protein 1b [Source:ZFIN%3BAcc:ZDB-GENE-030728-4]	chr14	5370538	5375037	0.613333333333333	0.309245023779385	0.174242424242424	0.387755102040816	0.706229113772793	0.095959595959596	NA	NA	NA	NA	NA	NA	0.500544217687074	0.309245023779385	0.218397839082361	0.13510101010101
Group_2292_0	19475	qpctla	glutaminyl-peptide cyclotransferase-like a [Source:ZFIN%3BAcc:ZDB-GENE-030131-1441]	chr7	22976700	22980978	-0.5	0.67490380683784	-0.0833333333333333	-1.25	0.633363737711564	-0.164473684210526	NA	NA	NA	-7	0.103946488294314	-0.477272727272727	-2.91666666666667	0.103946488294314	0.0444329240680516	-0.241693248272195
Group_2292_1	28008	qpct	glutaminyl-peptide cyclotransferase [Source:ZFIN%3BAcc:ZDB-GENE-130827-1]	chr18	31854975	31865662	0.450980392156863	0.484077886516911	0.148387096774193	0.703703703703704	0.243091121139902	0.279411764705882	0.444444444444444	0.652509652509652	0.145454545454545	0.333333333333333	1	0.1	0.483115468409586	0.243091121139902	0.0767840969488829	0.168313351733655
Group_2296_0	19512	adck1	aarF domain containing kinase 1	chr7	22415992	22444659	0.303030303030303	0.729410147293124	0.0735294117647059	0.509090909090909	1	0.12280701754386	NA	NA	NA	0.380952380952381	1	0.1	0.397691197691198	0.729410147293124	0.729410147293124	0.098778809769522
Group_2298_1	807	waca	WW domain containing adaptor with coiled-coil a [Source:ZFIN%3BAcc:ZDB-GENE-030131-2624]	chr10	22694606	22740484	0.859375	0.0650093369739905	0.359477124183007	NA	NA	NA	0.277777777777778	1	0.0806451612903226	NA	NA	NA	0.568576388888889	0.0650093369739905	0.0650093369739905	0.220061142736665
Group_2299_1	21886	cdc40	cell division cycle 40	chr1	45104862	45124531	0.6	0.446324391524941	0.175324675324675	NA	NA	NA	0.222222222222222	1	0.05	0.393939393939394	1	0.104838709677419	0.405387205387205	0.446324391524941	0.446324391524941	0.110054461667365
Group_23_11	21926	igsf10	immunoglobulin superfamily member 10	chr7	32852472	32863578	-0.213265306122449	0.402235290986696	-0.0482456140350878	-1.05312868949233	0.0197968158612154	-0.176098973414056	-0.440389294403893	0.715072685766919	-0.0907268170426065	-0.436383928571429	0.218094658589871	-0.0897818599311137	-0.535791804647525	0.0197968158612154	0.00124185455265924	-0.101213316105716
Group_23_15	4855	robo1	roundabout guidance receptor 1 [Source:HGNC Symbol%3BAcc:HGNC:10249]	chr15	18183589	18298420	0.292	0.323806573068649	0.0837155963302753	0.429245283018868	0.221872395337466	0.135902031063321	0.659615384615385	0.142089889597874	0.237699237699238	0.56	0.113965621627692	0.181034482758621	0.485215166908563	0.113965621627692	0.00116339173188591	0.159587836962864
Group_23_25	24515	dcc	DCC netrin 1 receptor	chr8	17266785	17482993	-3.22222222222222	0.173363303254359	-0.345238095238095	NA	NA	NA	NA	NA	NA	NA	NA	NA	-3.22222222222222	0.173363303254359	0.173363303254359	-0.345238095238095
Group_23_37	27109	nadl1.1	neural adhesion molecule L1.1 [Source:ZFIN%3BAcc:ZDB-GENE-980526-512]	chr13	21102	350236	-0.46031746031746	0.552420533140073	-0.0865671641791045	NA	NA	NA	-5.09375	0.00542309317344933	-0.423376623376623	-3.45454545454545	0.0592651021406281	-0.356807511737089	-3.00287097162097	0.00542309317344933	0.000177548053728189	-0.288917099764272
Group_23_41	22118	nrcama	neuronal cell adhesion molecule a [Source:ZFIN%3BAcc:ZDB-GENE-041210-235]	chr2	22323034	22355535	0	1	0	0.508928571428571	1	0.137349397590361	0.266666666666667	1	0.0672268907563026	0.271604938271605	0.770622901121265	0.063953488372093	0.261800044091711	0.770622901121265	0.770622901121265	0.0671324441796892
Group_23_45	1714	cntn1b	contactin 1b [Source:ZFIN%3BAcc:ZDB-GENE-041210-236]	chr2	22289780	22310439	-0.2	0.816723005613558	-0.0380116959064327	-0.669565217391304	0.477125076836685	-0.120500782472613	NA	NA	NA	-3.07407407407407	0.103938130935497	-0.334677419354839	-1.31454643048846	0.103938130935497	0.0405025097111513	-0.164396632577962
Group_23_8	25177	loc107390140		chr9	12821049	12840920	0.154882423276206	0.421733083152794	0.0400569001772976	0.185625892432175	0.413815770882997	0.0494955263658862	0.0272277227722773	1	0.00660660660660661	0.166666666666667	0.638631244385746	0.043956043956044	0.133600676286831	0.413815770882997	0.111453797626215	0.0350287692764586
Group_2300_1	10162	nt5dc3	5'-nucleotidase domain containing 3 [Source:ZFIN%3BAcc:ZDB-GENE-080523-3]	chr4	15561732	15577453	-0.62	0.517204299793403	-0.119922630560928	-0.0416666666666667	1	-0.00996677740863783	NA	NA	NA	-3	0.0915837104072399	-0.571428571428571	-1.22055555555556	0.0915837104072399	0.0473674888136583	-0.233772659799379
Group_2305_0	3425	mon1bb	MON1 secretory trafficking family member Bb [Source:ZFIN%3BAcc:ZDB-GENE-030131-3790]	chr14	26918771	26927155	0.833333333333333	0.0262113490032963	0.367892976588629	0.388888888888889	0.545360231967616	0.116666666666667	NA	NA	NA	0.08	1	0.0208333333333334	0.434074074074074	0.0262113490032963	0.0142946273726218	0.168464325529543
Group_2308_0	12750	ero1a	endoplasmic reticulum oxidoreductase alpha%2C transcript variant X1	chr5	36995930	37009038	-0.142857142857143	1	-0.0303030303030303	NA	NA	NA	-0.888888888888889	0.37037037037037	-0.653846153846154	-0.0714285714285714	1	-0.0151515151515151	-0.367724867724868	0.37037037037037	0.37037037037037	-0.233100233100233
Group_2309_1	7247	f3b	coagulation factor IIIb [Source:ZFIN%3BAcc:ZDB-GENE-050417-234]	chr13	31599693	31621356	-1.33333333333333	0.300844782491056	-0.207792207792208	-1.66666666666667	0.41031941031941	-0.230414746543779	NA	NA	NA	NA	NA	NA	-1.5	0.300844782491056	0.123442453749401	-0.219103477167993
Group_231_6	29999	dcn	decorin [Source:ZFIN%3BAcc:ZDB-GENE-010102-1]	chr2	10916943	10930345	0.5	0.669200364852539	0.133333333333333	NA	NA	NA	NA	NA	NA	0.666666666666667	0.625695860203869	0.19047619047619	0.583333333333333	0.625695860203869	0.418715897935152	0.161904761904761
Group_2310_1	17163	xpo1a	exportin 1 (CRM1 homolog%2C yeast) a [Source:ZFIN%3BAcc:ZDB-GENE-050309-201]	chr6	5014488	5056511	0.342857142857143	1	0.0313725490196078	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.342857142857143	1	1	0.0313725490196078
Group_2311_0	29173	ybx1	Y-box binding protein 1%2C transcript variant X1	chr13	12403301	12406731	0.7	0.587912087912088	0.233333333333333	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.7	0.587912087912088	0.587912087912088	0.233333333333333
Group_2316_0	27272	gtf2f2a	general transcription factor IIF%2C polypeptide 2a [Source:ZFIN%3BAcc:ZDB-GENE-040625-131]	chr9	4812678	4885418	0.333333333333333	1	0.0952380952380952	0.333333333333333	1	0.0727272727272727	NA	NA	NA	0.181818181818182	1	0.0459770114942529	0.282828282828283	1	1	0.0713141264865403
Group_2319_1	20449	rnf13	ring finger protein 13	chr10	13520497	13561603	0.818181818181818	0.131170019515171	0.279310344827586	0.527777777777778	1	0.163793103448276	NA	NA	NA	NA	NA	NA	0.672979797979798	0.131170019515171	0.131170019515171	0.221551724137931
Group_232_6	31590	si:dkey-14o18.2	si:dkey-14o18.2 [Source:ZFIN%3BAcc:ZDB-GENE-060503-145]	chr12	1173475	1183545	-0.137931034482759	1	-0.0322580645161291	-0.25	0.452054794520548	-0.555555555555556	NA	NA	NA	-0.471264367816092	0.705319556065825	-0.0960187353629977	-0.28639846743295	0.452054794520548	0.318843086988661	-0.227944118478228
Group_232_9	27949	nptxra	neuronal pentraxin receptor a [Source:ZFIN%3BAcc:ZDB-GENE-050208-280]	chr6	56021682	56035649	0.670138888888889	0.114112512526328	0.26993006993007	0.26099706744868	0.616898360221371	0.0744147157190636	0.0196078431372549	1	0.00484261501210659	0.722007722007722	0.0867817100114663	0.309090909090909	0.418187880370636	0.0867817100114663	0.00610906979851996	0.164569577438037
Group_2320_0	27634	vcla	vinculin a [Source:ZFIN%3BAcc:ZDB-GENE-050506-61]	chr6	14495942	14535536	-0.867283950617284	0.223302340368104	-0.110369206598586	-1.29166666666667	0.142550028736059	-0.154228855721393	NA	NA	NA	-1.28571428571429	0.250922852218898	-0.163636363636364	-1.14822163433275	0.142550028736059	0.00798731476484228	-0.142744808652114
Group_2321_0	26406	grasp	GRP1 (general receptor for phosphoinositides 1)-associated scaffold protein [Source:ZFIN%3BAcc:ZDB-GENE-060312-30]	chr1	51551967	51563335	0.625	0.267061515681788	0.238095238095238	0.428571428571429	1	0.118421052631579	NA	NA	NA	0.5	0.669269080629964	0.166666666666667	0.517857142857143	0.267061515681788	0.178736015071995	0.174394319131161
Group_2323_2	14570	cox4i2	cytochrome c oxidase subunit IV isoform 2 [Source:ZFIN%3BAcc:ZDB-GENE-040426-1775]	chr13	42096458	42100681	-3.5	0.517857142857143	-0.358974358974359	NA	NA	NA	NA	NA	NA	NA	NA	NA	-3.5	0.517857142857143	0.517857142857143	-0.358974358974359
Group_2327_0	13000	loc107395671		NORv12scf33691	1890	3062	0.62962962962963	0.602683178534572	0.242857142857143	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.62962962962963	0.602683178534572	0.602683178534572	0.242857142857143
Group_2328_0	23048	rnf14	ring finger protein 14	chr1	18651450	18659663	-0.458333333333333	0.725918975879103	-0.0846153846153846	-1.08333333333333	0.452800129635761	-0.168831168831169	-1.625	0.503225806451613	-0.224137931034483	-1.55555555555556	0.399548154966112	-0.21875	-1.18055555555556	0.399548154966112	0.0660886264436729	-0.174083621120259
Group_233_0	25496	b4galt1	beta-1%2C4-galactosyltransferase 1	chr2	38551458	38570753	-3.5	0.283267457180501	-0.35	-0.6	1	-0.115384615384615	NA	NA	NA	-0.777777777777778	0.615904868078781	-0.127272727272727	-1.62592592592593	0.283267457180501	0.174465805845768	-0.197552447552447
Group_233_2	30606	b4galt4	beta-1%2C4-galactosyltransferase 4%2C transcript variant X2	chr15	12942040	12951141	0.869565217391304	0.0357635558873949	0.46875	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.869565217391304	0.0357635558873949	0.0357635558873949	0.46875
Group_233_6	8037	b4galt7	xylosylprotein beta 1%2C4-galactosyltransferase%2C polypeptide 7	chr1	65042535	65047667	0.514285714285714	1	0.125	0.475	0.477583028762117	0.132867132867133	0.5625	0.636120401337793	0.163636363636364	NA	NA	NA	0.517261904761905	0.477583028762117	0.303800307928277	0.140501165501166
Group_233_7	18254	loc107382995		chr10	7429405	7433585	0.824561403508772	0.0290220119719418	0.344322344322344	NA	NA	NA	NA	NA	NA	0.694444444444444	0.378334843451123	0.25	0.759502923976608	0.0290220119719418	0.0109800383560412	0.297161172161172
Group_2330_0	8155	slmapb	sarcolemma associated protein b [Source:ZFIN%3BAcc:ZDB-GENE-040426-809]	chr13	29043240	29050074	-0.965811965811966	0.264363009929181	-0.165204678362573	-2.14285714285714	0.375239096676837	-0.277777777777778	NA	NA	NA	-4.2	0.286197523406826	-0.384146341463415	-2.43622303622304	0.264363009929181	0.0283906045846175	-0.275709599201255
Group_2333_0	15431	hoxc12a	homeobox C12a [Source:ZFIN%3BAcc:ZDB-GENE-000822-6]	chr13	20285216	20287076	-0.333333333333333	1	-0.571428571428571	NA	NA	NA	-0.5	0.454545454545455	-0.6	NA	NA	NA	-0.416666666666667	0.454545454545455	0.454545454545455	-0.585714285714285
Group_2335_0	9604	rereb	arginine-glutamic acid dipeptide (RE) repeats b [Source:ZFIN%3BAcc:ZDB-GENE-070212-3]	chr14	29894905	29900590	0.0487804878048781	1	0.0117924528301887	0.349264705882353	0.742491562952598	0.0928641251221897	0.183673469387755	1	0.0481283422459893	0.736434108527132	0.0837676828635229	0.244530244530245	0.329538192900529	0.0837676828635229	0.0621967977742547	0.0993287911821532
Group_234_1	18939	slc26a5	solute carrier family 26 member 5%2C transcript variant X2	chr2	32741749	32759123	-0.555555555555556	0.441171371851118	-0.1	-0.575	0.554712500998391	-0.104072398190045	-1.73333333333333	0.280701754385965	-0.732142857142857	-3.375	0.0442703151681009	-0.352941176470588	-1.55972222222222	0.0442703151681009	0.00304111621483891	-0.322289107950873
Group_234_2	13666	slc26a10	solute carrier family 26%2C member 10 [Source:ZFIN%3BAcc:ZDB-GENE-030131-9845]	chr13	17269465	17278877	-0.368421052631579	0.770326811092611	-0.0777777777777778	-0.12280701754386	1	-0.0274509803921569	-3.2	0.126878424325705	-0.333333333333333	-0.0181818181818181	1	-0.00444444444444442	-0.927352472089314	0.126878424325705	0.0977378520072755	-0.110751633986928
Group_2343_0	30941	pafah1b2	platelet activating factor acetylhydrolase 1b catalytic subunit 2%2C transcript variant X2	chr15	15897779	15901279	0.625	0.6003996003996	0.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.625	0.6003996003996	0.6003996003996	0.2
Group_2345_1	15944	thrap3b	thyroid hormone receptor associated protein 3b [Source:ZFIN%3BAcc:ZDB-GENE-040516-9]	chr12	17486380	17507445	-1.3125	0.310353112839231	-0.19811320754717	NA	NA	NA	-3.22222222222222	0.114942528735632	-0.678571428571429	NA	NA	NA	-2.26736111111111	0.114942528735632	0.0356727715907161	-0.4383423180593
Group_2346_1	15762	gphna	gephyrin a [Source:ZFIN%3BAcc:ZDB-GENE-110127-3]	chr18	36975025	36990782	-0.367521367521368	0.726727418257335	-0.0624092888243832	NA	NA	NA	NA	NA	NA	-6	0.0383893690977883	-0.444444444444444	-3.18376068376068	0.0383893690977883	0.0278986070929636	-0.253426866634414
Group_2347_1	15798	usp5	ubiquitin specific peptidase 5 (isopeptidase T)%2C transcript variant X1	chr18	39927644	39937785	0.285714285714286	0.769234641182486	0.0681818181818182	0.142857142857143	1	0.0333333333333333	NA	NA	NA	0.0204081632653061	1	0.00434782608695655	0.149659863945578	0.769234641182486	0.769234641182486	0.0352876592007027
Group_2348_0	22025	mao	monoamine oxidase [Source:ZFIN%3BAcc:ZDB-GENE-040329-3]	chr9	42046496	42080417	-0.575	0.682645468266687	-0.0707692307692308	-0.266666666666667	1	-0.0416666666666667	NA	NA	NA	NA	NA	NA	-0.420833333333334	0.682645468266687	0.682645468266687	-0.0562179487179488
Group_235_0	30019	tgm1l2	transglutaminase 1 like 2 [Source:ZFIN%3BAcc:ZDB-GENE-110408-37]	chr16	32551352	32563617	-1.13265306122449	0.189190050540607	-0.186868686868687	-0.0256410256410255	1	-0.0060606060606061	NA	NA	NA	-1.71428571428571	0.396218002240517	-0.242424242424242	-0.957526600383742	0.189190050540607	0.0749605038689817	-0.145117845117845
Group_235_3	21242	f13a1a.1	coagulation factor XIII%2C A1 polypeptide a%2C tandem duplicate 1 [Source:ZFIN%3BAcc:ZDB-GENE-060929-1250]	chr10	1212690	1217227	0.521367521367521	0.255368832335115	0.182089552238806	NA	NA	NA	NA	NA	NA	0.84390243902439	0.013534983817125	0.394977168949772	0.682634980195955	0.013534983817125	0.00345641301305389	0.288533360594289
Group_235_4	28567	tgm2l	transglutaminase  [Source:RefSeq peptide%3BAcc:NP_001266408]	chr4	7246106	7253991	0.727414330218069	0.0103002353824752	0.313107609788803	0.694423223834989	0.0187637795079069	0.283089380255372	0.508196721311475	0.310143275438046	0.16384778012685	0.594395280235988	0.188650398238832	0.218073593073593	0.63110738890013	0.0103002353824752	1.13080459827199e-05	0.244529590811154
Group_235_5	7643	tgm2b	transglutaminase 2b [Source:ZFIN%3BAcc:ZDB-GENE-030131-2576]	chr13	24431981	24441228	0.30952380952381	0.730043541364296	0.0829787234042553	0.574074074074074	0.444641959593663	0.189024390243902	0.657894736842105	0.635919122505617	0.222222222222222	0.147058823529412	1	0.036231884057971	0.42213786099235	0.444641959593663	0.206424428681149	0.132614304982088
Group_2352_0	23146	atf6b	activating transcription factor 6 beta%2C transcript variant X1	chr1	15337501	15354907	0.642857142857143	0.10951750548831	0.236842105263158	0.565	0.325750977002358	0.19023569023569	0.540740740740741	0.447247589797828	0.179802955665025	0.0666666666666667	1	0.0170454545454545	0.453816137566138	0.10951750548831	0.0159557520556135	0.155981551427332
Group_2355_0	17888	stau1	staufen double-stranded RNA binding protein 1	chr14	29134967	29141823	0.04	1	0.00961538461538464	0.318181818181818	0.747227110667422	0.0897435897435898	0.560606060606061	0.632059345266893	0.181372549019608	0.238095238095238	1	0.0628930817610063	0.289220779220779	0.632059345266893	0.472291878334123	0.0859061512848972
Group_2358_0	12097	mtrf1l	mitochondrial translational release factor 1-like [Source:ZFIN%3BAcc:ZDB-GENE-030131-8198]	chr3	51720120	51726016	0.923076923076923	0.00398891463359229	0.541353383458647	0.568627450980392	0.628463444230964	0.207142857142857	NA	NA	NA	NA	NA	NA	0.745852187028658	0.00398891463359229	0.0025068870293707	0.374248120300752
Group_236_1	8454	lgals3a	lectin%2C galactoside binding soluble 3a [Source:ZFIN%3BAcc:ZDB-GENE-030131-7667]	chr18	15240740	15244426	0.5625	0.629347289424311	0.182432432432432	0.4	1	0.121212121212121	NA	NA	NA	0.375	1	0.111111111111111	0.445833333333333	0.629347289424311	0.629347289424311	0.138251888251888
Group_2360_0	27453	si:dkey-163f12.11	si:dkey-163f12.11 [Source:ZFIN%3BAcc:ZDB-GENE-081104-323]	chr13	7941768	7946188	-4.41666666666667	0.0869981277303932	-0.368055555555556	-2.66666666666667	0.45	-0.285714285714286	NA	NA	NA	NA	NA	NA	-3.54166666666667	0.0869981277303932	0.0391491574786769	-0.326884920634921
Group_2361_1	12268	sec61a1	Sec61 translocon alpha 1 subunit [Source:HGNC Symbol%3BAcc:HGNC:18276]	chr14	13004705	13012949	0.4375	0.689456798663106	0.107692307692308	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.4375	0.689456798663106	0.689456798663106	0.107692307692308
Group_2362_2	10627	zgc:63863	zgc:63863 [Source:ZFIN%3BAcc:ZDB-GENE-040426-1278]	chr12	8944309	8966940	0.839285714285714	0.182192635739546	0.326388888888889	0.285714285714286	1	0.0784313725490196	0.142857142857143	1	0.0350877192982456	0.666666666666667	0.616904834296139	0.228571428571429	0.483630952380952	0.182192635739546	0.112395517760881	0.167119852326896
Group_2365_0	26439	gyltl1b	glycosyltransferase-like 1b [Source:ZFIN%3BAcc:ZDB-GENE-050419-253]	chr11	7083083	7107004	-3.375	0.051501761241922	-0.207161125319693	-0.688888888888889	0.473443200913862	-0.06553911205074	-1.3	0.367524327437194	-0.115384615384615	-1.25	0.329915165683722	-0.1	-1.65347222222222	0.051501761241922	0.00295650308548559	-0.122021213188762
Group_2369_0	13270	hinfp	histone H4 transcription factor	chr15	13824739	13829435	0.153846153846154	1	0.0416666666666666	0.583333333333333	0.285266457680251	0.215384615384615	NA	NA	NA	NA	NA	NA	0.368589743589744	0.285266457680251	0.285266457680251	0.128525641025641
Group_237_6	15549	loc107390905		chr13	20121555	20125860	-0.472727272727273	0.540192649014186	-0.0855263157894737	NA	NA	NA	NA	NA	NA	-7.45454545454546	0.0256518675123326	-0.738095238095238	-3.96363636363637	0.0256518675123326	0.0138569502636479	-0.411810776942356
Group_2370_0	8197	acot11b	acyl-CoA thioesterase 11b [Source:ZFIN%3BAcc:ZDB-GENE-051127-37]	chr15	3708058	3719811	-1.78787878787879	0.39021499034336	-0.247899159663865	NA	NA	NA	-4.5	0.0585585585585586	-0.647058823529412	NA	NA	NA	-3.14393939393939	0.0585585585585586	0.022850427362449	-0.447478991596639
Group_2370_1	2932	acot11	acyl-CoA thioesterase 11 [Source:HGNC Symbol%3BAcc:HGNC:18156]	chr15	19523853	19539643	0.289772727272727	0.761784608615282	0.0674603174603175	0.244755244755245	0.754172260403688	0.0541795665634675	NA	NA	NA	0.5	0.705122857474176	0.125874125874126	0.344842657342657	0.705122857474176	0.405104941940593	0.0825046699659703
Group_2372_0	17398	mlxipl	MLX interacting protein like [Source:HGNC Symbol%3BAcc:HGNC:12744]	chr15	31820685	31845355	-0.075	1	-0.0171277997364954	-1.50980392156863	0.112862736587576	-0.224489795918367	-4.89285714285714	0.0826829006074289	-0.416413373860182	-0.958333333333333	0.358700632350812	-0.165128205128205	-1.85899859943978	0.0826829006074289	0.00334732917238102	-0.205789793660812
Group_2372_1	7414	mlxip	MLX interacting protein%2C transcript variant X1	chr19	21485010	21508072	0.297222222222222	0.493029063981645	0.0877768662838392	0.466666666666667	0.506096111419646	0.155555555555556	0.56	0.602211068909387	0.198581560283688	0.262295081967213	0.612148319000479	0.0754716981132075	0.396545992714026	0.493029063981645	0.0919837089334313	0.129346420059073
Group_2373_0	10734	acpt	acid phosphatase%2C testicular [Source:HGNC Symbol%3BAcc:HGNC:14376]	chr16	19059272	19074743	-0.444444444444444	0.724055714078445	-0.0909090909090909	-1.275	0.300457029549741	-0.202380952380952	NA	NA	NA	-0.272727272727273	1	-0.06	-0.664057239057239	0.300457029549741	0.217547629080526	-0.117763347763348
Group_2375_0	6460	c16orf45	chromosome 16 open reading frame 45 [Source:HGNC Symbol%3BAcc:HGNC:19213]	chr8	56809214	56827019	0.75	0.338235294117647	0.257142857142857	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.75	0.338235294117647	0.338235294117647	0.257142857142857
Group_2378_1	30716	otub2	OTU deubiquitinase%2C ubiquitin aldehyde binding 2%2C transcript variant X1	chr18	28189448	28190990	-0.0833333333333333	1	-0.02	NA	NA	NA	NA	NA	NA	-1.15384615384615	0.482758620689655	-0.518518518518519	-0.618589743589742	0.482758620689655	0.482758620689655	-0.26925925925926
Group_238_9	30684	fgd1	FYVE%2C RhoGEF and PH domain containing 1 [Source:ZFIN%3BAcc:ZDB-GENE-081104-33]	chr13	42535453	42549078	-0.845394736842105	0.224844540167186	-0.135978835978836	-0.142857142857143	1	-0.0289855072463768	NA	NA	NA	-0.547619047619048	0.520854336109072	-0.0969441517386723	-0.511956975772765	0.224844540167186	0.117111253696529	-0.0873028316546284
Group_2383_1	28277	nol4la	nucleolar protein 4-like a [Source:ZFIN%3BAcc:ZDB-GENE-081105-118]	chr13	34988693	35011808	-10.1428571428571	0.0522371110606405	-0.262962962962963	NA	NA	NA	-3.6	0.36551724137931	-0.321428571428571	NA	NA	NA	-6.87142857142855	0.0522371110606405	0.01909356473251	-0.292195767195767
Group_2386_1	6853	pdha1b	pyruvate dehydrogenase (lipoamide) alpha 1b [Source:ZFIN%3BAcc:ZDB-GENE-040718-96]	chr10	2113926	2120162	-0.0625	1	-0.0133333333333333	-6.28571428571429	0.115750915750916	-0.458333333333333	NA	NA	NA	-0.275	1	-0.055	-2.2077380952381	0.115750915750916	0.115750915750916	-0.175555555555555
Group_2387_1	17740	gpr139	G protein-coupled receptor 139	chr6	46446684	46473465	0.788888888888889	0.228249896755839	0.230519480519481	NA	NA	NA	NA	NA	NA	0.56	0.650358009491136	0.145833333333333	0.674444444444445	0.228249896755839	0.148444148520685	0.188176406926407
Group_239_0	26291	vsig8b	V-set and immunoglobulin domain containing 8b [Source:ZFIN%3BAcc:ZDB-GENE-081104-51]	chr19	9493338	9496477	0.0769230769230769	1	0.0193548387096774	0.642857142857143	0.63088594667542	0.211764705882353	NA	NA	NA	0.0769230769230769	1	0.0189393939393939	0.265567765567766	0.63088594667542	0.63088594667542	0.0833529795104748
Group_239_5	4266	esamb	endothelial cell adhesion molecule b [Source:ZFIN%3BAcc:ZDB-GENE-090916-1]	chr7	30502350	30524155	0.472222222222222	0.685660893091234	0.137096774193548	0.658119658119658	0.281570988038556	0.212121212121212	NA	NA	NA	0.487179487179487	1	0.143939393939394	0.539173789173789	0.281570988038556	0.193062215127097	0.164385793418051
Group_2390_0	8807	tmem161b	transmembrane protein 161B%2C transcript variant X1	chr19	17926104	17953422	0.05	1	0.0105820105820106	0.622222222222222	0.443780351552833	0.179487179487179	NA	NA	NA	NA	NA	NA	0.336111111111111	0.443780351552833	0.443780351552833	0.0950345950345948
Group_2391_0	29923	tmem39a	transmembrane protein 39A%2C transcript variant X2	chr11	34133906	34139245	-0.15	1	-0.0185185185185185	-1.1	0.58959028550241	-0.125714285714286	NA	NA	NA	NA	NA	NA	-0.625	0.58959028550241	0.58959028550241	-0.0721164021164022
Group_2393_0	28326	znf512	zinc finger protein 512%2C transcript variant X2	chr1	55011094	55019894	-0.32	0.54237153784644	-0.0692640692640693	-1.83636363636364	0.0730262567395357	-0.243961352657005	-0.04	0.495145631067961	-0.509803921568627	-0.0208333333333333	1	-0.00512820512820511	-0.554299242424243	0.0730262567395357	0.0196114128322382	-0.207039387154477
