OrthoID	SpGeneId	GeneSymbol	GeneName	chr	start	end	alpha	p	dN	dS	pN	pS	DoS
Group_21_12	22978	melk	maternal embryonic leucine zipper kinase%2C transcript variant X2	chr10	35342068	35352093	-0.80952380952381	0.497782897162807	42	38	6	3	-0.141666666666667
Group_8661_0	22976	si:ch73-250a16.5	si:ch73-250a16.5 [Source:ZFIN%3BAcc:ZDB-GENE-131121-255]	chr10	35495878	35497866	0.333333333333333	1	6	8	1	2	0.0952380952380952
Group_4451_0	22975	pter	phosphotriesterase related%2C transcript variant X1	chr10	35506653	35511291	-1.75	0.378260869565217	8	11	4	2	-0.245614035087719
Group_1887_2	31183	loc107383820		chr10	35605268	35609185	-3.51282051282051	0.25406445030514	39	22	8	1	-0.249544626593807
Group_5976_0	22973	ift22	intraflagellar transport 22%2C transcript variant X2	chr10	35609686	35611883	-3	0.164835164835165	4	8	2	0	-0.666666666666667
Group_1153_1	19590	pdgfaa	platelet-derived growth factor alpha polypeptide a [Source:ZFIN%3BAcc:ZDB-GENE-030918-2]	chr10	35651281	35670322	0.2	1	15	12	1	0	-0.444444444444444
Group_359_4	31160	tbc1d1	TBC1 (tre-2/USP6%2C BUB2%2C cdc16) domain family%2C member 1 [Source:ZFIN%3BAcc:ZDB-GENE-060710-1]	chr10	35856271	35932969	0.327731092436975	0.741354066479423	51	80	3	7	0.0893129770992366
Group_2985_1	31161	pgm2	phosphoglucomutase 2	chr10	35937920	35959939	-0.318181818181818	1	22	29	2	2	-0.0686274509803921
Group_64_12	7849	dusp10	dual specificity phosphatase 10	chr10	35968901	35982209	0.285714285714286	1	7	20	1	4	0.0592592592592592
Group_4790_0	7857	slc35f6	solute carrier family 35 member F6	chr10	36101762	36113398	0.266666666666667	1	5	11	1	3	0.0625
Group_282_6	7850	enpp1	ectonucleotide pyrophosphatase/phosphodiesterase 1 [Source:ZFIN%3BAcc:ZDB-GENE-040724-172]	chr10	36203104	36239181	0.603571428571429	0.213764674677049	35	37	3	8	0.213383838383838
Group_4322_0	7851	sytl3	synaptotagmin-like 3 [Source:ZFIN%3BAcc:ZDB-GENE-040724-150]	chr10	36247913	36250007	-1	0.468106796249177	12	16	6	4	-0.171428571428571
Group_353_2	7859	ezrb	ezrin b [Source:ZFIN%3BAcc:ZDB-GENE-050803-1]	chr10	36257060	36303174	0.541666666666667	0.6477680688207	12	22	1	4	0.152941176470588
Group_1446_2	30271	tagapb	T-cell activation RhoGTPase activating protein b [Source:ZFIN%3BAcc:ZDB-GENE-040724-50]	chr10	36314442	36327472	-0.167901234567901	0.808101055699959	45	43	11	9	-0.0386363636363637
Group_504_5	30272	ppp2r5a	protein phosphatase 2 regulatory subunit B'%2C alpha%2C transcript variant X2	chr10	36333336	36370089	-0.303448275862069	0.757612288183864	29	27	7	5	-0.0654761904761905
Group_6072_0	7860	dtl	denticleless E3 ubiquitin protein ligase homolog	chr10	36371529	36382423	0.777027027027027	0.199749180011576	37	33	1	4	0.328571428571429
Group_6366_0	7852	ints7	integrator complex subunit 7	chr10	36381659	36390361	0.46875	0.332710018533323	32	51	6	18	0.135542168674699
Group_245_8	7854	nek2	NIMA related kinase 2	chr10	36471110	36474863	0.0357142857142857	1	21	27	3	4	0.00892857142857145
Group_3469_0	7855	slc30a1a	solute carrier family 30 (zinc transporter)%2C member 1a [Source:ZFIN%3BAcc:ZDB-GENE-040426-1840]	chr10	36475438	36479200	0.541666666666667	0.656346013082256	8	22	1	6	0.123809523809524
Group_1561_1	7686	cttnbp2nlb	CTTNBP2 N-terminal like b [Source:ZFIN%3BAcc:ZDB-GENE-040724-65]	chr10	36625717	36639017	0.5	1	20	30	1	3	0.15
Group_2831_1	7687	apeh	acylaminoacyl-peptide hydrolase [Source:ZFIN%3BAcc:ZDB-GENE-030131-9870]	chr10	36648398	36661579	-0.272727272727273	1	11	28	2	4	-0.0512820512820513
Group_155_3	7688	tlr9	toll-like receptor 9 [Source:ZFIN%3BAcc:ZDB-GENE-040219-10]	chr10	36662389	36667335	0.833333333333333	0.100296869389213	54	45	1	5	0.378787878787879
Group_865_1	7689	erc2	ELKS/RAB6-interacting/CAST family member 2	chr10	36692869	36780413	-1.55681818181818	0.156417695188054	44	45	10	4	-0.219903691813804
Group_1182_2	7696	stim2	stromal interaction molecule 2 [Source:HGNC Symbol%3BAcc:HGNC:19205]	chr10	36921281	36938489	-1.51086956521739	0.0538345297990585	46	44	21	8	-0.213026819923372
Group_59_32	7702	adgrl3.1	adhesion G protein-coupled receptor L3.1 [Source:ZFIN%3BAcc:ZDB-GENE-030131-7856]	chr10	37119959	37371279	-0.684491978609626	0.514246023021178	17	63	5	11	-0.1
Group_751_1	7703	tyrp1b	tyrosinase-related protein 1b [Source:ZFIN%3BAcc:ZDB-GENE-040718-249]	chr10	37479247	37483662	-0.904761904761905	0.472543737999804	21	32	5	4	-0.159329140461216
Group_268_5	1856	zgc:110353	zgc:110353 [Source:ZFIN%3BAcc:ZDB-GENE-050417-310]	chr10	37826413	37856283	-0.056910569105691	1	41	39	10	9	-0.0138157894736842
Group_26_33	1855	kitb	v-kit Hardy-Zuckerman 4 feline sarcoma viral oncogene homolog b [Source:ZFIN%3BAcc:ZDB-GENE-050916-2]	chr10	37922626	38004264	-0.642857142857143	1	28	23	2	1	-0.117647058823529
Group_3497_0	23305	fip1l1b	FIP1 like 1b (S. cerevisiae) [Source:ZFIN%3BAcc:ZDB-GENE-041010-138]	chr10	38014765	38025284	-1.83333333333333	0.609366451471715	18	17	3	1	-0.235714285714286
Group_8837_0	23303	rhbdd2	rhomboid domain containing 2	chr10	38061108	38062064	-1.55555555555556	0.583207490184234	18	23	2	1	-0.227642276422764
Group_1145_2	23302	slc34a2a	solute carrier family 34 (type II sodium/phosphate cotransporter)%2C member 2a [Source:ZFIN%3BAcc:ZDB-GENE-000524-1]	chr10	38083812	38092544	0.862857142857143	0.0101062397356069	35	24	2	10	0.426553672316384
Group_3301_0-Group_3301_1	31197	bglap	bone gamma-carboxyglutamate (gla) protein [Source:ZFIN%3BAcc:ZDB-GENE-050113-4]	chr10	38104957	38105966	0.75	0.339356295878035	9	9	1	4	0.3
Group_7441_0	31196	erp27	endoplasmic reticulum protein 27%2C transcript variant X1	chr10	38124500	38127780	0.575757575757576	0.617522066034652	11	7	2	3	0.211111111111111
Group_839_1	1854	rbfox2	RNA binding protein%2C fox-1 homolog 2 [Source:HGNC Symbol%3BAcc:HGNC:9906]	chr10	38159111	38223727	-1.16666666666667	0.387260174166464	9	26	3	4	-0.171428571428571
Group_463_3	23285	cabz01051901.1	unknown	chr10	38230489	38241131	0.15	1	20	17	3	3	0.0405405405405406
Group_7207_0	23284	zgc:101679	zgc:101679 [Source:ZFIN%3BAcc:ZDB-GENE-041010-181]	chr10	38255138	38280875	-1.625	0.370494240059457	8	14	3	2	-0.236363636363636
Group_459_4	23300	emp1	epithelial membrane protein 1 [Source:ZFIN%3BAcc:ZDB-GENE-070822-2]	chr10	38256165	38264288	-6	0.244755244755245	3	7	3	1	-0.45
Group_9217_0	23283	si:ch211-243a20.4	si:ch211-243a20.4 [Source:ZFIN%3BAcc:ZDB-GENE-061207-29]	chr10	38282970	38285313	0.315789473684211	0.702471702471702	19	13	4	4	0.09375
Group_2547_3	23299	si:ch211-243a20.3	si:ch211-243a20.3 [Source:ZFIN%3BAcc:ZDB-GENE-061207-28]	chr10	38290595	38295096	0.142857142857143	1	7	6	1	0	-0.461538461538462
Group_44_26	23282	grin2bb	glutamate receptor%2C ionotropic%2C N-methyl D-aspartate 2B%2C genome duplicate b [Source:ZFIN%3BAcc:ZDB-GENE-061207-27]	chr10	38309186	38446445	-0.590909090909091	0.523246330122582	20	70	5	11	-0.0902777777777778
Group_4071_0	1853	atf7ip	activating transcription factor 7 interacting protein%2C transcript variant X2	chr10	38507321	38521485	0.140540540540541	1	37	53	3	5	0.0361111111111111
Group_140_5	23280	sept3	septin 3 [Source:ZFIN%3BAcc:ZDB-GENE-050522-375]	chr10	38636117	38656802	0.678571428571429	0.168483445573724	28	21	3	7	0.271428571428571
Group_2732_1	23278	suz12b	SUZ12 polycomb repressive complex 2b subunit [Source:ZFIN%3BAcc:ZDB-GENE-030131-3255]	chr10	38676035	38700656	0.692307692307692	0.401275419508396	13	24	1	6	0.208494208494209
Group_6164_0	23296	utp6	UTP6%2C small subunit processome component%2C transcript variant X2	chr10	38702265	38710330	-2.05882352941176	0.560671936758893	17	26	2	1	-0.271317829457364
Group_1530_1	23275	rab11fip4b	RAB11 family interacting protein 4 (class II) b [Source:ZFIN%3BAcc:ZDB-GENE-080722-8]	chr10	38818363	38862782	-3.75	0.102836955896728	10	19	5	2	-0.369458128078818
Group_8248_0	23270	palm3	paralemmin 3 [Source:ZFIN%3BAcc:ZDB-GENE-061215-74]	chr10	38997631	39006614	0.222222222222222	1	36	28	3	3	0.0625
Group_4_18	23291	rab3da	RAB3D%2C member RAS oncogene family%2C a [Source:ZFIN%3BAcc:ZDB-GENE-080722-14]	chr10	39228832	39238552	0	1	4	8	1	2	0
Group_33_5	1851	loc107382227		chr10	39241784	39247131	-0.181818181818182	0.48	11	13	1	0	-0.541666666666667
Group_1695_3	22817	acox1	acyl-CoA oxidase 1%2C palmitoyl%2C transcript variant X1	chr10	39438299	39454536	0.711111111111111	0.345524829021707	30	26	1	3	0.285714285714286
Group_7906_0	22809	ten1	TEN1 CST complex subunit	chr10	39452193	39459946	0.666666666666667	0.558823529411765	9	6	1	2	0.266666666666667
Group_1321_2	22818	evpl	envoplakin	chr10	39460290	39463544	0.662857142857143	0.109129569638915	35	59	3	15	0.205673758865248
Group_6481_0	22820	srp68	signal recognition particle 68kDa	chr10	39488375	39511225	-0.318181818181818	1	11	29	1	2	-0.0583333333333333
Group_4249_1	22822	tdrd12	tudor domain containing 12%2C transcript variant X1	chr10	39584036	39655669	0.695	0.0668608906326819	100	61	4	8	0.287784679089027
Group_9_15	22810	myh10	myosin%2C heavy chain 10%2C non-muscle [Source:ZFIN%3BAcc:ZDB-GENE-030616-162]	chr10	39670630	39744271	-3.8	0.100070959282232	4	32	3	5	-0.263888888888889
Group_1597_1	22823	ubn2a	ubinuclein 2a [Source:ZFIN%3BAcc:ZDB-GENE-070112-612]	chr10	39757454	39778923	-0.313131313131313	0.622825766035019	44	52	10	9	-0.0679824561403509
Group_2779_1	22826	slc25a38b	solute carrier family 25%2C member 38b [Source:ZFIN%3BAcc:ZDB-GENE-110214-1]	chr10	39849165	39863474	-6	0.236363636363636	2	7	2	1	-0.444444444444444
Group_9_11	22827	myh9a	myosin%2C heavy chain 9a%2C non-muscle [Source:ZFIN%3BAcc:ZDB-GENE-030131-5870]	chr10	39868373	39891852	0.409792085848424	0.302619695647353	71	110	8	21	0.116403124404649
Group_1708_2	170	rcor3	REST corepressor 3	chr10	41382826	41422121	-0.857142857142857	0.644268774703557	7	13	3	3	-0.15
Group_67_16	2706	taf5l	TATA-box binding protein associated factor 5 like%2C transcript variant X1	chr10	41430310	41436537	-0.1	1	12	33	2	5	-0.019047619047619
Group_8345_0	2703	zgc:66455	zgc:66455 [Source:ZFIN%3BAcc:ZDB-GENE-040426-1642]	chr10	41517610	41537304	0.697399527186761	0.0722796782192924	47	32	4	9	0.287244401168452
Group_4497_0	9345	ift74	intraflagellar transport 74 [Source:ZFIN%3BAcc:ZDB-GENE-040718-81]	chr10	41617155	41642282	0.54	0.296856658137933	40	23	4	5	0.19047619047619
Group_4494_0	9342	gtdc1	glycosyltransferase like domain containing 1%2C transcript variant X1	chr10	41944796	41973129	0.703703703703704	0.551778656126482	27	16	1	2	0.294573643410853
Group_4456_0	9339	fbxw2	F-box and WD repeat domain containing 2	chr10	42376246	42381191	-5	0.0909090909090909	5	15	2	0	-0.75
Group_333_7	1609	megf10	multiple EGF like domains 10%2C transcript variant X1	chr10	42412642	42468174	0	1	3	3	1	0	-0.5
Group_5315_0	9355	prrc1	proline rich coiled-coil 1	chr10	42475377	42489782	0.192307692307692	1	13	21	2	4	0.0490196078431372
Group_342_7	9353	slc27a6	solute carrier family 27 member 6	chr10	42512987	42542524	-4.55555555555556	0.0748831538305222	9	25	4	2	-0.401960784313725
Group_1059_3	9335	dbnl	drebrin like [Source:HGNC Symbol%3BAcc:HGNC:2696]	chr10	42649046	42660017	-0.171875	1	32	25	3	2	-0.0385964912280702
Group_2409_0	9352	hpse	heparanase [Source:ZFIN%3BAcc:ZDB-GENE-041111-200]	chr10	42662956	42680335	0.44	0.658124065384417	25	14	3	3	0.141025641025641
Group_2200_0	9331	suclg2	succinate-CoA ligase%2C GDP-forming%2C beta subunit	chr10	42924206	43012035	-0.0833333333333333	1	8	13	2	3	-0.0190476190476191
Group_146_1	9326	otx1b	orthodenticle homeobox 1b [Source:ZFIN%3BAcc:ZDB-GENE-980526-400]	chr10	43480292	43483326	-0.402597402597403	0.737730452718651	11	18	6	7	-0.0822281167108754
Group_2684_1	9325	mdh1aa	malate dehydrogenase 1Aa%2C NAD (soluble) [Source:ZFIN%3BAcc:ZDB-GENE-040204-1]	chr10	43539452	43558174	0.5	1	6	12	1	4	0.133333333333333
Group_2500_0	9324	ugp2a	UDP-glucose pyrophosphorylase 2a [Source:ZFIN%3BAcc:ZDB-GENE-090311-46]	chr10	43559413	43584671	-2.5	0.186257372804517	4	21	4	6	-0.24
Group_5749_0	9317	vps54	VPS54%2C GARP complex subunit	chr10	43585847	43622678	0.791071428571429	0.015643356693474	40	39	3	14	0.329858525688757
Group_746_3	9323	slc29a2	solute carrier family 29 (equilibrative nucleoside transporter)%2C member 2 [Source:ZFIN%3BAcc:ZDB-GENE-050220-15]	chr10	43659951	43692703	0.758620689655172	0.174727198927675	29	14	2	4	0.341085271317829
Group_1965_0	9320	gb:eh507706	expressed sequence EH507706 [Source:ZFIN%3BAcc:ZDB-GENE-141215-16]	chr10	43754720	43829731	0.244791666666667	0.760839999415042	24	29	5	8	0.0682148040638607
Group_180_13	9319	ttbk1	tau tubulin kinase 1%2C transcript variant X1	chr10	43839573	43945804	0.694444444444444	0.0499326716953264	40	55	4	18	0.239234449760766
Group_36_0	31398	ddx5	DEAD-box helicase 5	chr10	44117757	44125691	-0.285714285714286	1	7	15	3	5	-0.0568181818181818
Group_160_2	26130	si:zfos-323e3.4	si:zfos-323e3.4 [Source:ZFIN%3BAcc:ZDB-GENE-120215-44]	chr10	44148887	44173306	0.327272727272727	1	10	37	2	11	0.0589198036006547
Group_375_0	26135	ap1m2	adaptor related protein complex 1 mu 2 subunit	chr10	44194299	44205329	-2.75	0.428571428571429	1	15	1	4	-0.1375
Group_79_21	26136	ldlrb	low density lipoprotein receptor b [Source:ZFIN%3BAcc:ZDB-GENE-040426-1254]	chr10	44212413	44224106	0.233766233766234	0.635201058997196	63	59	9	11	0.0663934426229508
Group_43_31	31402	smarca4	SWI/SNF related%2C matrix associated%2C actin dependent regulator of chromatin%2C subfamily a%2C member 4 [Source:HGNC Symbol%3BAcc:HGNC:11100]	chr10	44233102	44270868	0.18	1	15	82	3	20	0.0242043926490363
Group_952_3	31401	atg4da	autophagy related 4D%2C cysteine peptidase a [Source:ZFIN%3BAcc:ZDB-GENE-041111-102]	chr10	44277687	44301973	-0.0714285714285714	1	14	15	3	3	-0.0172413793103448
Group_6_70	187	mast1a	microtubule associated serine/threonine kinase 1a [Source:ZFIN%3BAcc:ZDB-GENE-121214-221]	chr10	44311236	44396092	0.493055555555556	0.301776081407668	36	73	4	16	0.130275229357798
Group_5921_0	26137	rnaseh2a	ribonuclease H2 subunit A	chr10	44480329	44493961	0.65	0.629622551361682	8	14	1	5	0.196969696969697
Group_89_2	26139	kcnj4	potassium voltage-gated channel subfamily J member 4 [Source:HGNC Symbol%3BAcc:HGNC:6265]	chr10	44521266	44532723	-0.510416666666667	0.732821692312665	12	29	5	8	-0.0919324577861164
Group_8386_0	31400	loc107382311		chr10	44584993	44593907	-0.40625	0.626367785707579	40	30	15	8	-0.0807453416149069
Group_2359_0	26133	zgc:158803	zgc:158803 [Source:ZFIN%3BAcc:ZDB-GENE-070424-15]	chr10	44621868	44636400	0.117647058823529	1	17	15	1	0	-0.46875
Group_6972_0	12590	pane1	proliferation associated nuclear element [Source:ZFIN%3BAcc:ZDB-GENE-040611-4]	chr10	44652204	44669633	-0.166666666666667	1	6	7	3	3	-0.0384615384615384
Group_4036_0	12591	serhl	serine hydrolase-like [Source:ZFIN%3BAcc:ZDB-GENE-030131-1368]	chr10	44690393	44700821	-0.5	1	8	12	2	2	-0.1
Group_6170_0	12594	tefm	transcription elongation factor%2C mitochondrial	chr10	44715600	44717172	-0.956989247311828	0.518478756434215	31	13	14	3	-0.118983957219251
Group_877_2	30554	adap2	ArfGAP with dual PH domains 2 [Source:ZFIN%3BAcc:ZDB-GENE-070912-21]	chr10	44722906	44734916	0.333333333333333	0.690821256038647	12	8	4	4	0.1
Group_1459_1	30553	rhot1b	ras homolog family member T1 [Source:ZFIN%3BAcc:ZDB-GENE-061009-52]	chr10	44739551	44752610	0.630769230769231	0.645475714243067	13	24	1	5	0.184684684684685
Group_1460_0	30557	rhbdl3	rhomboid%2C veinlet-like 3 (Drosophila)	chr10	44770363	44868988	0.611111111111111	0.602941176470588	6	7	1	3	0.211538461538462
Group_3733_0	30556	znf207b	zinc finger protein 207%2C b [Source:ZFIN%3BAcc:ZDB-GENE-030131-7377]	chr10	44877650	44886142	0.742424242424242	0.380039913629523	11	17	1	6	0.25
Group_7339_0	30555	si:dkey-10p5.7	si:dkey-10p5.7 [Source:ZFIN%3BAcc:ZDB-GENE-061207-47]	chr10	44920916	44929982	0.536764705882353	0.235090437361897	34	18	7	8	0.187179487179487
Group_684_4	12595	tnrc6c2	trinucleotide repeat containing 6C2 [Source:ZFIN%3BAcc:ZDB-GENE-061207-48]	chr10	44937082	44973732	0.461818181818182	0.243504811947512	55	74	6	15	0.140642303433001
Group_770_2	14436	gga3	golgi-associated%2C gamma adaptin ear containing%2C ARF binding protein 3%2C transcript variant X1	chr10	45375182	45398130	0.428571428571429	0.419873523348437	35	48	5	12	0.127569099929128
Group_396_3	14435	usp43a	ubiquitin specific peptidase 43a [Source:ZFIN%3BAcc:ZDB-GENE-100211-1]	chr10	45420048	45606468	0.0192307692307693	1	44	51	11	13	0.00482456140350879
Group_3026_1	31911	pik3r5	phosphoinositide-3-kinase regulatory subunit 5%2C transcript variant X2	chr10	45862694	45886285	0.294117647058823	0.718587938100133	17	15	4	5	0.0868055555555556
Group_3736_1	30677	pik3r6	phosphoinositide-3-kinase regulatory subunit 6 [Source:HGNC Symbol%3BAcc:HGNC:27101]	chr10	45905266	45942514	0.647727272727273	0.148624822101607	32	31	4	11	0.241269841269841
Group_359_0	14356	si:ch211-239f4.1	si:ch211-239f4.1 [Source:ZFIN%3BAcc:ZDB-GENE-061207-24]	chr10	46352876	46393621	-0.363636363636364	0.721982815733057	11	30	4	8	-0.065040650406504
Group_793_0	30672	mcoln1a	mucolipin 1a [Source:ZFIN%3BAcc:ZDB-GENE-040426-2704]	chr10	46426428	46444669	-4.30769230769231	0.283247620089725	13	23	3	1	-0.388888888888889
Group_3324_1	989	si:ch211-214c7.4	si:ch211-214c7.4 [Source:ZFIN%3BAcc:ZDB-GENE-030131-6275]	chr10	46465094	46475482	0.145454545454546	0.83512765289777	110	94	13	13	0.0392156862745098
Group_7342_0	14358	si:ch211-214c7.5	si:ch211-214c7.5 [Source:ZFIN%3BAcc:ZDB-GENE-061207-16]	chr10	46478315	46481676	0	1	28	14	4	2	0
Group_3780_0	990	si:ch211-89o9.4	si:ch211-89o9.4 [Source:ZFIN%3BAcc:ZDB-GENE-090313-134]	chr10	46580968	46616181	-0.344827586206897	0.768720244496082	87	52	9	4	-0.0664084117321527
Group_441_2	14359	si:ch211-113e8.3	si:ch211-113e8.3 [Source:ZFIN%3BAcc:ZDB-GENE-090312-74]	chr10	46666259	46683819	-0.982142857142857	0.648877957176618	28	37	3	2	-0.169230769230769
Group_547_5	16294	slc43a1b	solute carrier family 43 (amino acid system L transporter)%2C member 1b [Source:ZFIN%3BAcc:ZDB-GENE-070209-173]	chr10	46890602	46921070	0.488721804511278	0.493620920299333	19	17	4	7	0.164141414141414
Group_123_16	16295	si:dkey-28b4.8	si:dkey-28b4.8 [Source:ZFIN%3BAcc:ZDB-GENE-090501-2]	chr10	46935839	46965938	0.493827160493827	1	9	41	1	9	0.08
Group_9222_0	10529	si:dkey-9i23.8	si:dkey-9i23.8 [Source:ZFIN%3BAcc:ZDB-GENE-090313-367]	chr10	47164638	47205985	-1	1	2	4	1	1	-0.166666666666667
Group_4895_0	10522	rbm34	RNA binding motif protein 34	chr10	47233216	47248061	0.693333333333333	0.0902725122778831	50	23	4	6	0.284931506849315
Group_51_27	10527	sp2	Sp2 transcription factor%2C transcript variant X1	chr10	47256674	47284000	0.0384615384615384	1	13	25	4	8	0.00877192982456143
Group_1085_4	19297	irf2bp2b	interferon regulatory factor 2 binding protein 2b [Source:ZFIN%3BAcc:ZDB-GENE-040426-2574]	chr10	47331300	47333597	0.715384615384615	0.392159103922378	26	37	1	5	0.246031746031746
Group_2310_0	19294	xpo1	exportin 1 [Source:HGNC Symbol%3BAcc:HGNC:12825]	chr10	47385338	47414781	-0.0277777777777777	1	12	37	3	9	-0.00510204081632654
Group_829_0	673	usp34	ubiquitin specific peptidase 34%2C transcript variant X1	chr10	47418263	47528117	-0.67687074829932	0.146526799083892	49	145	17	30	-0.109124808071946
Group_603_1	24031	tp53bp2b	tumor protein p53 binding protein%2C 2b [Source:ZFIN%3BAcc:ZDB-GENE-050208-453]	chr10	47574415	47594215	0.085820895522388	0.832723865956797	67	49	15	12	0.0220306513409961
Group_7631_0	24044	rrp36	ribosomal RNA processing 36%2C transcript variant X1	chr10	47608600	47618539	0.758620689655172	0.274044795783926	29	14	1	2	0.341085271317829
Group_1513_2	31235	hnrnpll	heterogeneous nuclear ribonucleoprotein L like	chr10	47673293	47705091	0.8375	0.114785659279541	10	13	1	8	0.323671497584541
Group_3905_0	24042	nup133	nucleoporin 133kDa	chr10	47763224	47789026	0.359913793103448	0.382074656537919	58	66	9	16	0.107741935483871
Group_3137_0	24041	ccsapa	centriole%2C cilia and spindle-associated protein a [Source:ZFIN%3BAcc:ZDB-GENE-111116-1]	chr10	47796122	47806389	-0.8	0.554838709677419	20	9	4	0	-0.310344827586207
Group_1752_0	24028	socs7	suppressor of cytokine signaling 7	chr10	47859020	47876170	0.464102564102564	0.247958134920102	60	38	11	13	0.15391156462585
Group_1539_2	24040	si:ch211-156l18.8	si:ch211-156l18.8 [Source:ZFIN%3BAcc:ZDB-GENE-141215-43]	chr10	47890327	47937797	0.433333333333333	0.499229376702596	30	34	3	6	0.135416666666667
Group_6635_0	24027	mrpl45	mitochondrial ribosomal protein L45%2C transcript variant X2	chr10	47947025	47952268	-2.65217391304348	0.362197700541826	23	21	4	1	-0.277272727272727
Group_216_5	24039	npepps	aminopeptidase puromycin sensitive	chr10	47956725	48011579	0.575757575757576	0.656889195787812	11	28	1	6	0.139194139194139
Group_77_7	31232	abcc10	ATP binding cassette subfamily C member 10%2C transcript variant X1	chr10	48031151	48069695	-0.590909090909091	0.453725172503539	66	84	10	8	-0.115555555555556
Group_3191_0	24037	loc107382399		chr10	48176355	48207556	-9.9375	0.00332962229919181	16	25	7	0	-0.609756097560976
Group_2794_0	24024	entpd7	ectonucleoside triphosphate diphosphohydrolase 7 [Source:HGNC Symbol%3BAcc:HGNC:19745]	chr10	48210451	48215917	-0.5	0.683266250377804	18	36	3	4	-0.0952380952380952
Group_1288_3	24034	got1	glutamic-oxaloacetic transaminase 1 [Source:HGNC Symbol%3BAcc:HGNC:4432]	chr10	48290008	48297437	0.194444444444444	1	12	29	1	3	0.0426829268292683
Group_471_3	24022	cnnm1	cyclin and CBS domain divalent metal cation transport mediator 1 [Source:HGNC Symbol%3BAcc:HGNC:102]	chr10	48299729	48316923	-0.448275862068966	0.713331445959009	29	42	4	4	-0.0915492957746479
Group_2097_0	24032	unknown		chr10	48483026	48555496	-3.21052631578947	0.262823902696986	19	40	2	1	-0.344632768361582
Group_66_6	4564	slit1b	slit homolog 1b (Drosophila) [Source:ZFIN%3BAcc:ZDB-GENE-030722-4]	chr10	48590150	48680620	-0.226851851851852	0.76546406539038	54	106	5	8	-0.0471153846153846
Group_56_13	4566	si:ch211-133l11.10	si:ch211-133l11.10 [Source:ZFIN%3BAcc:ZDB-GENE-141219-14]	chr10	48721800	48756465	0.125	1	8	7	2	2	0.0333333333333333
Group_66_18	4562	dla	deltaA [Source:ZFIN%3BAcc:ZDB-GENE-980526-29]	chr10	48756467	48765702	-2.41666666666667	0.165443073883813	12	41	3	3	-0.273584905660377
Group_0_84	685	zbtb45	zinc finger and BTB domain containing 45 [Source:HGNC Symbol%3BAcc:HGNC:23715]	chr10	48776072	48796476	-0.0714285714285714	1	7	30	1	4	-0.0108108108108108
Group_620_3	4563	myom2a	myomesin 2a [Source:ZFIN%3BAcc:ZDB-GENE-030131-6201]	chr10	48877036	48899559	0.134796238244514	1	29	46	6	11	0.0337254901960784
Group_120_14	6154	ugt5b2	UDP glucuronosyltransferase 5 family%2C polypeptide B2 [Source:ZFIN%3BAcc:ZDB-GENE-100406-4]	chr11	73631	75283	-6.2258064516129	0.0672904688537322	31	56	4	1	-0.44367816091954
Group_6214_0	6152	thoc6	THO complex 6	chr11	94356	102098	-4.5	0.214285714285714	2	11	1	0	-0.846153846153846
Group_1409_0	26091	pkma	pyruvate kinase%2C muscle%2C a [Source:ZFIN%3BAcc:ZDB-GENE-031201-4]	chr11	973254	987481	-2.06666666666667	0.378762956121447	5	46	1	3	-0.151960784313726
Group_1903_0	26082	dhdh	dihydrodiol dehydrogenase	chr11	993102	996263	0.416666666666667	1	18	21	1	2	0.128205128205128
Group_103_12-Group_103_13	1179	hcn4	hyperpolarization activated cyclic nucleotide gated potassium channel 4	chr11	1039510	1125066	0.0235849056603774	1	53	69	6	8	0.00585480093676816
Group_7849_0	26089	rec114	REC114 meiotic recombination protein%2C transcript variant X1	chr11	1128218	1188753	-1.04545454545455	1	22	15	3	1	-0.155405405405405
Group_5456_0	21176	si:dkey-105e17.1	si:dkey-105e17.1 [Source:ZFIN%3BAcc:ZDB-GENE-030131-8029]	chr11	1748109	1819996	-3.4	0.376847290640394	5	22	1	1	-0.314814814814815
Group_256_4	13608	slc24a4b	solute carrier family 24 (sodium/potassium/calcium exchanger)%2C member 4b [Source:ZFIN%3BAcc:ZDB-GENE-081031-75]	chr11	2017739	2076298	-0.380952380952381	1	7	29	1	3	-0.0555555555555556
Group_4535_0	13607	cpsf2	cleavage and polyadenylation specific factor 2	chr11	2107528	2114272	0.175	1	10	33	1	4	0.0325581395348837
Group_3392_1	13606	zgc:162967	zgc:162967 [Source:ZFIN%3BAcc:ZDB-GENE-041008-221]	chr11	2116085	2119839	0.404761904761905	0.516196182298366	35	25	5	6	0.128787878787879
Group_381_2	13620	extl3	exostosin like glycosyltransferase 3%2C transcript variant X2	chr11	2146487	2153279	-1.42857142857143	0.35898106927679	7	51	3	9	-0.129310344827586
Group_1547_1	13605	syt14b	synaptotagmin XIVb [Source:ZFIN%3BAcc:ZDB-GENE-041014-36]	chr11	2159765	2169943	0.68125	0.117112580378601	40	34	3	8	0.267813267813268
Group_8397_0	30630	loc107377727		chr11	2250134	2262272	-0.00260416666666674	1	48	35	11	8	-0.000634115409004488
Group_5810_0	30629	rngtt	RNA guanylyltransferase and 5'-phosphatase	chr11	2264416	2385723	0.133333333333333	1	6	26	1	5	0.0208333333333333
Group_873_3	30627	plg	plasminogen%2C transcript variant X1	chr11	2496162	2506140	-0.25	0.754746038694722	21	42	5	8	-0.0512820512820513
