OrthoID	SpGeneId	GeneSymbol	GeneName	chr	start	end	alpha	p	dN	dS	pN	pS	DoS
Group_7791_0	30949	tnfrsf11a	tumor necrosis factor receptor superfamily member 11a%2C transcript variant X1	chr10	8247784	8259658	0.310344827586207	1	29	20	1	1	0.0918367346938775
Group_6445_0	18235	armc3	armadillo repeat containing 3%2C transcript variant X1	chr10	9160343	9193335	-0.208333333333333	0.462962962962963	24	29	1	0	-0.547169811320755
Group_520_0	18233	bmi1a	bmi1 polycomb ring finger oncogene 1a [Source:ZFIN%3BAcc:ZDB-GENE-030131-224]	chr10	9216672	9222983	-1.6	0.315789473684211	5	13	1	0	-0.722222222222222
Group_189_11	18232	mllt10	myeloid/lymphoid or mixed-lineage leukemia%3B translocated to%2C 10%2C transcript variant X1	chr10	9254566	9320129	-0.15	1	20	23	1	1	-0.0348837209302326
Group_4531_1	18242	pkd1l1	polycystin 1 like 1%2C transient receptor potential channel interacting%2C transcript variant X1	chr10	9336432	9363022	0.119791666666667	0.822671746402149	96	65	13	10	0.0310559006211181
Group_4605_0	18227	pola1	polymerase (DNA) alpha 1%2C catalytic subunit%2C transcript variant X1	chr10	9495067	9562558	0.151515151515151	1	22	28	2	3	0.04
Group_7520_0	1754	ndufb4	NADH:ubiquinone oxidoreductase subunit B4	chr10	9617581	9619940	0.454545454545455	1	11	6	1	0	-0.352941176470588
Group_792_2	16093	mtrr	5-methyltetrahydrofolate-homocysteine methyltransferase reductase%2C transcript variant X4	chr10	10184609	10237546	0.825396825396825	0.123226487255456	18	22	1	7	0.325
Group_7346_0	16094	cmbl	carboxymethylenebutenolidase homolog (Pseudomonas)	chr10	10246577	10251808	-1	0.46969696969697	5	5	2	0	-0.5
Group_4996_1	16097	si:dkey-118j18.1	si:dkey-118j18.1 [Source:ZFIN%3BAcc:ZDB-GENE-120709-89]	chr10	10283805	10286075	0.75	0.525274725274725	8	4	1	2	0.333333333333333
Group_3063_1	16099	fbxo15	F-box protein 15	chr10	10513210	10526878	0.454545454545455	0.616121384542437	22	12	2	2	0.147058823529412
Group_6555_0	16092	rttn	rotatin%2C transcript variant X1	chr10	10818776	10866454	0.647058823529412	0.150781180042215	51	45	4	10	0.245535714285714
Group_2458_0	16100	dok6	docking protein 6	chr10	10877220	10900554	-2	0.307692307692307	3	9	1	0	-0.75
Group_6_63	13043	cabz01065679.1	unknown	chr10	11140108	11160132	-0.9	0.478343249538384	20	19	6	3	-0.153846153846154
Group_8080_0	13052	si:ch211-250c4.4	si:ch211-250c4.4 [Source:ZFIN%3BAcc:ZDB-GENE-081107-32]	chr10	11177211	11192644	0.571428571428571	1	14	6	1	1	0.2
Group_5112_0	13053	ncapd3	non-SMC condensin II complex subunit D3	chr10	11196687	11230616	0.517857142857143	1	56	27	1	1	0.174698795180723
Group_15_43	13062	trpa1b	transient receptor potential cation channel%2C subfamily A%2C member 1b [Source:ZFIN%3BAcc:ZDB-GENE-050106-1]	chr10	11844482	11869980	0.2	1	6	24	1	5	0.0333333333333334
Group_224_9	13068	slco5a1	solute carrier organic anion transporter family member 5A1	chr10	12218011	12254830	-2.11111111111111	0.452091767881242	9	28	1	1	-0.256756756756757
Group_591_0	13082	sulf1	sulfatase 1%2C transcript variant X1	chr10	12256852	12303484	0.142857142857143	1	14	24	2	4	0.0350877192982456
Group_589_1	30586	prex2	phosphatidylinositol-3%2C4%2C5-trisphosphate-dependent Rac exchange factor 2	chr10	12488317	12629231	-2.72727272727273	0.548426573426573	22	41	2	1	-0.317460317460317
Group_228_0	30580	arfgef1	ADP ribosylation factor guanine nucleotide exchange factor 1%2C transcript variant X1	chr10	12695798	12762551	0.476923076923077	1	13	34	1	5	0.109929078014184
Group_6071_0	13070	ppp1r42	protein phosphatase 1 regulatory subunit 42%2C transcript variant X1	chr10	12782063	12787181	0.25	1	4	3	1	1	0.0714285714285714
Group_7297_0	13084	mcmdc2	minichromosome maintenance domain containing 2	chr10	12789025	12803183	-6	0.08663353785305	15	21	5	1	-0.416666666666667
Group_744_0	1598	mybl1	MYB proto-oncogene like 1	chr10	12819018	12835727	0.166666666666667	1	6	5	1	0	-0.454545454545455
Group_7246_0	13087	rrs1	ribosome biogenesis regulator homolog	chr10	12852888	12853931	-1	0.4	3	6	1	0	-0.666666666666667
Group_4314_0	13089	mtfr1	mitochondrial fission regulator 1%2C transcript variant X1	chr10	12955075	12964249	-1.33333333333333	0.333333333333333	6	14	1	0	-0.7
Group_589_4	13076	spata13	spermatogenesis associated 13 [Source:ZFIN%3BAcc:ZDB-GENE-091116-25]	chr10	13254106	13268424	0.394736842105263	1	19	23	1	2	0.119047619047619
Group_2_13	1599	cr352265.1	unknown	chr10	13269039	13293686	0.103448275862069	1	29	52	3	6	0.0246913580246914
Group_364_0	13079	lnx2a	ligand of numb-protein X 2a [Source:ZFIN%3BAcc:ZDB-GENE-060228-2]	chr10	13387518	13396460	-6.66666666666667	0.26984126984127	3	23	1	1	-0.384615384615385
Group_341_7	20462	acap2	ArfGAP with coiled-coil%2C ankyrin repeat and PH domains 2%2C transcript variant X1	chr10	13600336	13638714	-2.4	0.260869565217391	5	17	1	0	-0.772727272727273
Group_936_0	20446	atp13a3	ATPase 13A3%2C transcript variant X1	chr10	13937985	13958974	-0.0555555555555556	1	9	19	1	2	-0.0119047619047619
Group_2769_0	20458	rnf6	ring finger protein (C3H2C3 type) 6%2C transcript variant X1	chr10	14024334	14033089	-5.42857142857143	0.264214046822742	7	15	3	1	-0.431818181818182
Group_127_10	1135	atp8a2	ATPase phospholipid transporting 8A2	chr10	14033091	14091935	-0.166666666666667	1	8	28	3	9	-0.0277777777777778
Group_2888_1	20454	zdhhc23b	zinc finger%2C DHHC-type containing 23b [Source:ZFIN%3BAcc:ZDB-GENE-040808-13]	chr10	14199781	14206477	-0.0555555555555556	1	18	19	1	1	-0.0135135135135135
Group_4422_0	15897	dlec1	deleted in lung and esophageal cancer 1%2C transcript variant X1	chr10	14760313	14788669	0.339285714285714	1	56	37	2	2	0.102150537634409
Group_369_1	15899	cry-dash	cryptochrome DASH [Source:ZFIN%3BAcc:ZDB-GENE-040617-2]	chr10	14846397	14857737	0.62962962962963	0.603613777526821	9	10	1	3	0.223684210526316
Group_1181_4	15902	gorasp1b	golgi reassembly stacking protein 1b [Source:ZFIN%3BAcc:ZDB-GENE-141212-318]	chr10	15105090	15109022	-1.1	1	10	7	3	1	-0.161764705882353
Group_3_61	15916	agtr1b	angiotensin II receptor%2C type 1b [Source:ZFIN%3BAcc:ZDB-GENE-110411-117]	chr10	15211806	15212897	0.25	1	8	6	1	1	0.0714285714285714
Group_1105_1	809	si:ch211-285f17.1	si:ch211-285f17.1 [Source:ZFIN%3BAcc:ZDB-GENE-000607-77]	chr10	15565762	15682971	0.0681818181818182	1	22	41	1	2	0.0158730158730159
Group_5710_0	9939	nphp3	nephronophthisis 3 (adolescent)	chr10	15687893	15699820	-4.33333333333333	0.215686274509804	9	24	2	1	-0.393939393939394
Group_387_6	9941	dlgap1b	discs%2C large (Drosophila) homolog-associated protein 1b [Source:ZFIN%3BAcc:ZDB-GENE-091116-98]	chr10	15830193	15883561	-1.7	0.567018860472005	10	27	2	2	-0.22972972972973
Group_6743_0	9942	otud1	OTU deubiquitinase 1 [Source:HGNC Symbol%3BAcc:HGNC:27346]	chr10	15894462	15895697	0	1	11	11	1	1	0
Group_20_26	20789	ptprn2	protein tyrosine phosphatase%2C receptor type N2	chr10	16047598	16229273	-1.84210526315789	0.186170212765958	19	27	2	0	-0.58695652173913
Group_6551_0	20788	ncapg2	non-SMC condensin II complex subunit G2	chr10	16236328	16247230	0.340909090909091	1	44	29	1	1	0.102739726027397
Group_602_2	20787	esyt2b	extended synaptotagmin-like protein 2b [Source:ZFIN%3BAcc:ZDB-GENE-090615-2]	chr10	16250096	16303071	-2.61904761904762	0.186318131256952	7	19	4	3	-0.302197802197802
Group_4724_0	20797	wdr60	WD repeat domain 60%2C transcript variant X1	chr10	16304101	16316606	0.655172413793103	0.194966713969151	29	20	4	8	0.258503401360544
Group_7269_0	20786	si:ch73-174h16.4	si:ch73-174h16.4 [Source:ZFIN%3BAcc:ZDB-GENE-160728-69]	chr10	16317706	16319542	0.833333333333333	0.157088122605364	15	10	1	4	0.4
Group_881_3	20796	malrd1	MAM and LDL receptor class A domain containing 1	chr10	16326337	16387965	0.120689655172414	1	29	51	1	2	0.0291666666666667
Group_1205_0	20795	plxdc2	plexin domain containing 2	chr10	16399811	16535406	-1.66666666666667	0.466666666666667	6	8	2	0	-0.571428571428571
Group_5776_0	20794	zfand1	zinc finger AN1-type containing 1	chr10	16564612	16569895	-0.5	1	6	3	3	1	-0.0833333333333334
Group_307_6	20781	mrc1a	mannose receptor%2C C type 1a [Source:ZFIN%3BAcc:ZDB-GENE-090915-4]	chr10	16706019	16747053	-4.88235294117647	0.0491825247922809	17	20	5	0	-0.540540540540541
Group_6866_0	20267	tyms	thymidylate synthetase	chr10	16913857	16916512	-5	0.25	1	6	1	0	-0.857142857142857
Group_4504_0	20278	enosf1	enolase superfamily member 1	chr10	16918703	16925464	-3.33333333333333	0.133333333333333	6	13	2	0	-0.684210526315789
Group_1950_0	20283	lypla1	lysophospholipase I	chr10	17373367	17381318	0	1	13	13	1	0	-0.5
Group_7330_0	20274	mrpl15	mitochondrial ribosomal protein L15	chr10	17376726	17378518	-0.111111111111111	1	9	10	1	0	-0.526315789473684
Group_2135_0	20284	esco1	establishment of sister chromatid cohesion N-acetyltransferase 1 [Source:ZFIN%3BAcc:ZDB-GENE-130530-818]	chr10	17535297	17550140	-0.0523809523809524	1	140	85	26	15	-0.0119241192411924
Group_4184_0	20285	vps41	VPS41%2C HOPS complex subunit	chr10	17551972	17583887	0.36	1	5	16	1	5	0.0714285714285714
Group_4110_0	20295	otulin	OTU deubiquitinase with linear linkage specificity [Source:HGNC Symbol%3BAcc:HGNC:25118]	chr10	17714593	17731902	0.2	1	25	10	2	1	0.0476190476190477
Group_590_4	20312	asap1b	ArfGAP with SH3 domain%2C ankyrin repeat and PH domain 1b [Source:ZFIN%3BAcc:ZDB-GENE-091112-16]	chr10	18013305	18099616	-0.2	1	5	24	1	4	-0.0275862068965517
Group_2226_1	20298	si:dkey-10f23.2	si:dkey-10f23.2 [Source:ZFIN%3BAcc:ZDB-GENE-160728-101]	chr10	18102100	18111913	-0.15	1	20	23	1	1	-0.0348837209302326
Group_1398_0	20313	chpf2	chondroitin polymerizing factor 2	chr10	18152143	18158623	-2.6	0.304509283819629	3	18	3	5	-0.232142857142857
Group_157_8	20301	slc4a2b	solute carrier family 4 (anion exchanger)%2C member 2b [Source:ZFIN%3BAcc:ZDB-GENE-030429-14]	chr10	18198631	18221137	0.28125	1	16	23	1	2	0.0769230769230769
Group_3243_1	20303	si:ch1073-406l10.2	si:ch1073-406l10.2 [Source:ZFIN%3BAcc:ZDB-GENE-141212-315]	chr10	18246109	18250952	0.333333333333333	1	9	3	2	0	-0.25
Group_815_0	20315	scrib	scribbled planar cell polarity protein%2C transcript variant X1	chr10	18308628	18378387	-0.555555555555556	0.639229717852137	21	49	2	3	-0.1
Group_4553_0	20320	topbp1	topoisomerase (DNA) II binding protein 1	chr10	18553533	18563584	0.2	1	25	40	1	2	0.0512820512820513
Group_4416_0	20321	dnajc13	DnaJ heat shock protein family (Hsp40) member C13%2C transcript variant X1	chr10	18571566	18601569	-0.576923076923077	1	26	41	1	1	-0.111940298507463
Group_5341_0	31045	lztfl1	leucine zipper transcription factor like 1%2C transcript variant X1	chr10	18609628	18616070	0.25	1	4	3	1	0	-0.428571428571429
Group_2464_1	31046	tmx3	thioredoxin related transmembrane protein 3	chr10	18825813	18895594	-0.75	1	4	7	1	1	-0.136363636363636
Group_2023_0	20306	dsela	dermatan sulfate epimerase-like a [Source:ZFIN%3BAcc:ZDB-GENE-030131-7517]	chr10	19113966	19117601	-3.58333333333333	0.105438587595199	12	22	5	2	-0.361344537815126
Group_0_64	26151	loc107374395		chr10	19920050	19940867	0.476190476190476	1	14	22	1	3	0.138888888888889
Group_309_2	634	loc107382734		chr10	19971450	20102002	-1.38095238095238	0.224290780141844	21	25	2	0	-0.543478260869565
Group_4462_1	20643	txndc5	thioredoxin domain containing 5 (endoplasmic reticulum)	chr10	20367901	20374897	-1	1	2	4	1	1	-0.166666666666667
Group_4462_0	1474	txndc5	thioredoxin domain containing 5 (endoplasmic reticulum)	chr10	20367903	20373844	-1	1	2	4	1	1	-0.166666666666667
Group_2874_0	20642	rec8b	REC8 meiotic recombination protein b [Source:ZFIN%3BAcc:ZDB-GENE-060421-4898]	chr10	20497058	20506685	-1.47058823529412	0.251336898395722	17	14	3	0	-0.451612903225806
Group_4843_0	20618	ipo4	importin 4 [Source:ZFIN%3BAcc:ZDB-GENE-041014-307]	chr10	20509404	20519095	0.333333333333333	1	18	24	1	2	0.0952380952380952
Group_7477_0	20640	nanog	nanog homeobox [Source:ZFIN%3BAcc:ZDB-GENE-030131-5486]	chr10	20521330	20523083	0.466666666666667	1	30	16	1	1	0.152173913043478
Group_904_4	20638	loc107382701		chr10	20562965	20575163	0.208333333333333	1	24	19	2	2	0.0581395348837209
Group_1427_2	20637	psme1	proteasome activator subunit 1	chr10	20608608	20613418	0.224489795918367	1	7	19	2	7	0.047008547008547
Group_2602_1	20635	pabpn1	poly(A) binding protein%2C nuclear 1%2C transcript variant X1	chr10	20653644	20675991	-4	0.285714285714286	1	5	1	0	-0.833333333333333
Group_74_23	20631	slc22a17	solute carrier family 22 member 17	chr10	20715534	20724208	-1.57142857142857	0.307692307692308	7	18	1	0	-0.72
Group_843_2	20630	ramp3	receptor activity modifying protein 3 [Source:HGNC Symbol%3BAcc:HGNC:9845]	chr10	20789014	20799921	-2	1	1	3	1	1	-0.25
Group_242_3	20627	cngb3	cyclic nucleotide gated channel beta 3 [Source:HGNC Symbol%3BAcc:HGNC:2153]	chr10	21319469	21367495	-0.470588235294118	1	17	25	1	1	-0.0952380952380952
Group_4625_0	20625	rbbp8	retinoblastoma binding protein 8%2C transcript variant X1	chr10	21385032	21390709	-0.5	0.542857142857143	32	16	3	0	-0.333333333333333
Group_7932_0	20612	tmem241	transmembrane protein 241	chr10	21391164	21393760	0.285714285714286	1	14	10	1	1	0.0833333333333334
Group_209_5	20624	nsmaf	neutral sphingomyelinase activation associated factor	chr10	21394170	21410295	-2	0.473846153846154	6	18	1	1	-0.25
Group_1792_0	20623	nrros	negative regulator of reactive oxygen species	chr10	21429032	21434827	0.588235294117647	0.404791154791155	17	14	2	4	0.21505376344086
Group_938_0	20609	ntng1	netrin G1%2C transcript variant X1	chr10	21645772	21829247	-1	0.539243365330322	4	16	1	2	-0.133333333333333
Group_3411_0	6957	si:ch211-203c7.2	si:ch211-203c7.2 [Source:ZFIN%3BAcc:ZDB-GENE-111221-2]	chr10	22394848	22451137	-1.59090909090909	0.622792440035695	44	38	3	1	-0.213414634146341
Group_2298_1	807	waca	WW domain containing adaptor with coiled-coil a [Source:ZFIN%3BAcc:ZDB-GENE-030131-2624]	chr10	22694606	22740484	-0.181818181818182	1	11	13	1	1	-0.0416666666666667
Group_143_11	6954	mpp7	membrane protein%2C palmitoylated 7	chr10	22789884	22830635	-5	0.241758241758242	3	9	2	1	-0.416666666666667
Group_3174_1	6950	armc4	armadillo repeat containing 4 [Source:ZFIN%3BAcc:ZDB-GENE-100316-7]	chr10	22849850	22890053	-0.75	1	4	7	1	1	-0.136363636363636
Group_84_21	9224	ttn.2	titin%2C tandem duplicate 2 [Source:ZFIN%3BAcc:ZDB-GENE-030113-2]	chr10	25202799	25291107	-0.00862068965517238	1	116	234	2	4	-0.00190476190476191
Group_1098_2	9211	il10rb	interleukin 10 receptor%2C beta [Source:ZFIN%3BAcc:ZDB-GENE-050909-1]	chr10	25354129	25376017	0.521739130434783	1	23	11	1	0	-0.323529411764706
Group_6290_0	9222	si:rp71-84d19.3	si:rp71-84d19.3 [Source:ZFIN%3BAcc:ZDB-GENE-070912-719]	chr10	25606505	25612398	0.25	1	8	6	1	0	-0.428571428571429
Group_1717_1	9218	tfcp2l1	transcription factor CP2-like 1	chr10	25712336	25721726	-2.16666666666667	0.172348484848485	12	19	2	0	-0.612903225806452
Group_36_18	9203	ddx18	DEAD-box helicase 18	chr10	25960463	25966099	-3.6	0.25266106442577	10	23	2	1	-0.363636363636364
Group_309_5	9215	dpp10	dipeptidyl peptidase like 10	chr10	26131476	26220397	0.21875	1	8	25	1	4	0.0424242424242424
Group_38_44	2661	cx41.8	connexin 41.8 [Source:ZFIN%3BAcc:ZDB-GENE-050616-11]	chr10	26422316	26444919	-0.2	1	5	6	1	1	-0.0454545454545455
Group_182_5	3589	abca4a	ATP-binding cassette%2C sub-family A (ABC1)%2C member 4a [Source:ZFIN%3BAcc:ZDB-GENE-050517-3]	chr10	26878238	26912745	-0.339622641509434	1	53	71	2	2	-0.0725806451612903
Group_857_0	3590	arhgap29a	Rho GTPase activating protein 29a [Source:ZFIN%3BAcc:ZDB-GENE-030131-9510]	chr10	26915518	26953124	0.491071428571429	1	28	57	1	4	0.129411764705882
Group_5362_0	3592	dph2	DPH2 homolog	chr10	27022813	27025553	0.25	1	16	24	1	2	0.0666666666666667
Group_101_14	3584	cubn	cubilin (intrinsic factor-cobalamin receptor) [Source:ZFIN%3BAcc:ZDB-GENE-060228-6]	chr10	27237286	27317492	-0.54	0.690685222412477	60	154	3	5	-0.0946261682242991
Group_4808_0	13850	fbxo10	F-box protein 10%2C transcript variant X4	chr10	27789777	27796744	-0.714285714285714	1	21	36	1	1	-0.131578947368421
Group_5633_0	13847	zgc:101819	zgc:101819 [Source:ZFIN%3BAcc:ZDB-GENE-030131-740]	chr10	28042868	28051285	0.25	1	4	6	1	2	0.0666666666666667
Group_511_2	13853	ppp2r2ca	protein phosphatase 2%2C regulatory subunit B%2C gamma a [Source:ZFIN%3BAcc:ZDB-GENE-051120-168]	chr10	28054228	28067417	-7	0.284210526315789	2	16	1	1	-0.388888888888889
Group_2818_0	13845	wfs1a	Wolfram syndrome 1a (wolframin) [Source:ZFIN%3BAcc:ZDB-GENE-080225-11]	chr10	28077575	28088795	-1.52173913043478	0.585477415666095	23	29	2	1	-0.224358974358974
Group_4_74	24066	rab17	RAB17%2C member RAS oncogene family [Source:HGNC Symbol%3BAcc:HGNC:16523]	chr10	28573838	28576070	-1	0.472527472527472	6	6	2	0	-0.5
Group_1356_2	24080	lrrfip1a	leucine rich repeat (in FLII) interacting protein 1a [Source:ZFIN%3BAcc:ZDB-GENE-030131-99]	chr10	28576744	28615091	-0.246153846153846	1	65	54	3	2	-0.053781512605042
Group_22_38	24076	stk17b	serine/threonine kinase 17b	chr10	28681159	28692365	-14	0.215686274509804	1	15	1	1	-0.4375
Group_5376_0	24064	zgc:153521	zgc:153521 [Source:ZFIN%3BAcc:ZDB-GENE-061103-379]	chr10	28694085	28698669	0.181818181818182	1	11	9	1	0	-0.45
Group_5372_0	24075	zgc:153901	zgc:153901 [Source:ZFIN%3BAcc:ZDB-GENE-060929-820]	chr10	28698938	28709100	-0.333333333333333	0.448275862068965	12	16	1	0	-0.571428571428571
Group_3316_0	24074	nckap5	NCK associated protein 5 [Source:HGNC Symbol%3BAcc:HGNC:29847]	chr10	28741213	28780397	0.708333333333333	0.346729220146942	40	35	1	3	0.283333333333333
Group_17_5	21168	kif5b	kinesin family member 5B [Source:HGNC Symbol%3BAcc:HGNC:6324]	chr10	29229737	29298544	-0.25	1	10	25	1	2	-0.0476190476190476
Group_138_0	21167	arhgap12b	Rho GTPase activating protein 12b [Source:ZFIN%3BAcc:ZDB-GENE-040426-1727]	chr10	29317720	29318230	0.857142857142857	1	7	1	1	0	-0.125
Group_800_4	10535	ptbp2a	polypyrimidine tract binding protein 2a [Source:ZFIN%3BAcc:ZDB-GENE-050320-141]	chr10	29665382	29697867	-5	0.25	1	6	1	0	-0.857142857142857
Group_18_20	5381	si:dkeyp-69e1.8	si:dkeyp-69e1.8 [Source:ZFIN%3BAcc:ZDB-GENE-070912-676]	chr10	29845184	29864392	-2.6	0.109219858156028	20	24	3	0	-0.545454545454545
Group_9012_0	5391	zglp1	zinc finger%2C GATA-like protein 1	chr10	29901917	29905399	0.606060606060606	1	33	13	1	0	-0.282608695652174
Group_2638_1	1258	cygb2	cytoglobin 2 [Source:ZFIN%3BAcc:ZDB-GENE-060920-1]	chr10	30084770	30117982	-0.25	1	4	5	1	0	-0.555555555555556
Group_923_0	5386	efnb2a	ephrin-B2a [Source:ZFIN%3BAcc:ZDB-GENE-990415-67]	chr10	30655250	30683197	0	1	6	12	1	2	0
Group_1850_2	4697	lancl2	LanC like 2	chr10	31449136	31469651	0.4	1	5	6	1	2	0.121212121212121
Group_125_0	29453	olfm3a	olfactomedin 3a [Source:ZFIN%3BAcc:ZDB-GENE-080219-11]	chr10	31556170	31593811	-1.13333333333333	0.587534204925509	5	16	2	3	-0.161904761904762
Group_8_65	29454	col11a1a	collagen%2C type XI%2C alpha 1a [Source:ZFIN%3BAcc:ZDB-GENE-070209-167]	chr10	31621838	31663323	-1.875	0.433497536945813	4	23	1	2	-0.185185185185185
Group_3639_1	8771	snx16	sorting nexin 16	chr10	31937271	31950855	-0.8	1	5	9	2	2	-0.142857142857143
Group_2917_0	8766	wdr37	WD repeat domain 37 [Source:ZFIN%3BAcc:ZDB-GENE-030131-8101]	chr10	31981488	32004219	-0.833333333333333	0.655991130449335	9	22	3	4	-0.138248847926267
Group_3919_0	7728	sh3d19	SH3 domain containing 19%2C transcript variant X3	chr10	33589181	33594258	0.321428571428571	0.700775998358697	21	19	3	4	0.0964285714285715
Group_209_1	7729	lrba	LPS responsive beige-like anchor protein	chr10	33610578	33849060	0.734006734006734	0.280371258215306	33	79	1	9	0.194642857142857
Group_8110_0	7730	tmem187	transmembrane protein 187	chr10	33852342	33853224	-3.5	0.142857142857143	4	9	2	0	-0.692307692307692
Group_3832_1	28297	cpped1	calcineurin-like phosphoesterase domain containing 1	chr10	34313406	34352113	0.2	1	5	4	1	0	-0.444444444444444
Group_415_1	28300	shisa9a	shisa family member 9a [Source:ZFIN%3BAcc:ZDB-GENE-050320-78]	chr10	34398802	34486654	-3.28571428571429	0.530434782608696	7	15	2	1	-0.348484848484848
Group_66_7	1174	slit2	slit homolog 2 (Drosophila) [Source:ZFIN%3BAcc:ZDB-GENE-010306-3]	chr10	34733991	34849337	-0.444444444444444	0.654056666958224	18	39	2	3	-0.0842105263157895
Group_2501_0	28292	n4bp2	NEDD4 binding protein 2	chr10	34952799	34966180	0.461538461538462	1	65	35	1	0	-0.35
Group_737_2	22972	si:ch211-63p21.2	si:ch211-63p21.2 [Source:ZFIN%3BAcc:ZDB-GENE-160113-123]	chr10	34995222	35005152	0.428571428571429	1	7	12	1	3	0.118421052631579
Group_13_65	870	si:ch211-63p21.8	si:ch211-63p21.8 [Source:ZFIN%3BAcc:ZDB-GENE-130530-652]	chr10	35046689	35074773	0.425	1	40	23	1	0	-0.365079365079365
Group_2061_1	22982	pds5a	PDS5 cohesin associated factor A	chr10	35079805	35113696	0.636363636363636	1	11	4	1	0	-0.266666666666667
Group_2312_0	22981	fam114a1	family with sequence similarity 114 member A1%2C transcript variant X1	chr10	35125281	35136386	-0.4	1	5	7	3	3	-0.0833333333333333
Group_5037_0	22969	rfc1	replication factor C subunit 1	chr10	35262382	35268296	0.927777777777778	0.00892511743575574	30	13	1	6	0.554817275747508
Group_6272_0	22980	lias	lipoic acid synthetase	chr10	35277787	35283019	0.742857142857143	0.351158645276292	7	9	1	5	0.270833333333333
Group_4451_0	22975	pter	phosphotriesterase related%2C transcript variant X1	chr10	35506653	35511291	-0.8	0.4	5	9	1	0	-0.642857142857143
Group_1887_2	31183	loc107383820		chr10	35605268	35609185	-0.0588235294117647	1	17	18	1	0	-0.514285714285714
Group_359_4	31160	tbc1d1	TBC1 (tre-2/USP6%2C BUB2%2C cdc16) domain family%2C member 1 [Source:ZFIN%3BAcc:ZDB-GENE-060710-1]	chr10	35856271	35932969	0.5	1	32	32	1	2	0.166666666666667
Group_64_12	7849	dusp10	dual specificity phosphatase 10	chr10	35968901	35982209	-3.5	0.192307692307693	4	6	3	0	-0.6
Group_1446_2	30271	tagapb	T-cell activation RhoGTPase activating protein b [Source:ZFIN%3BAcc:ZDB-GENE-040724-50]	chr10	36314442	36327472	-0.644736842105263	0.715252556261365	19	25	5	4	-0.123737373737374
Group_504_5	30272	ppp2r5a	protein phosphatase 2 regulatory subunit B'%2C alpha%2C transcript variant X2	chr10	36333336	36370089	-0.142857142857143	1	14	16	1	1	-0.0333333333333333
Group_6072_0	7860	dtl	denticleless E3 ubiquitin protein ligase homolog	chr10	36371529	36382423	-1.125	1	16	17	2	1	-0.181818181818182
Group_6366_0	7852	ints7	integrator complex subunit 7	chr10	36381659	36390361	-0.1	1	20	22	1	1	-0.0238095238095238
Group_1561_1	7686	cttnbp2nlb	CTTNBP2 N-terminal like b [Source:ZFIN%3BAcc:ZDB-GENE-040724-65]	chr10	36625717	36639017	-1.16666666666667	0.58893280632411	6	13	2	2	-0.184210526315789
Group_865_1	7689	erc2	ELKS/RAB6-interacting/CAST family member 2	chr10	36692869	36780413	-1.75	0.24234693877551	24	22	3	0	-0.478260869565217
Group_1182_2	7696	stim2	stromal interaction molecule 2 [Source:HGNC Symbol%3BAcc:HGNC:19205]	chr10	36921281	36938489	-2.12	0.236897274633124	25	26	3	0	-0.509803921568627
Group_59_32	7702	adgrl3.1	adhesion G protein-coupled receptor L3.1 [Source:ZFIN%3BAcc:ZDB-GENE-030131-7856]	chr10	37119959	37371279	0.0555555555555556	1	9	34	1	4	0.00930232558139535
Group_268_5	1856	zgc:110353	zgc:110353 [Source:ZFIN%3BAcc:ZDB-GENE-050417-310]	chr10	37826413	37856283	0.444444444444444	1	18	10	1	0	-0.357142857142857
Group_26_33	1855	kitb	v-kit Hardy-Zuckerman 4 feline sarcoma viral oncogene homolog b [Source:ZFIN%3BAcc:ZDB-GENE-050916-2]	chr10	37922626	38004264	0.25	1	12	9	1	1	0.0714285714285714
Group_463_3	23285	cabz01051901.1	unknown	chr10	38230489	38241131	0.4	1	15	9	1	0	-0.375
Group_7207_0	23284	zgc:101679	zgc:101679 [Source:ZFIN%3BAcc:ZDB-GENE-041010-181]	chr10	38255138	38280875	-4	0.368421052631579	3	15	1	1	-0.333333333333333
Group_459_4	23300	emp1	epithelial membrane protein 1 [Source:ZFIN%3BAcc:ZDB-GENE-070822-2]	chr10	38256165	38264288	-1.5	0.375	2	5	1	0	-0.714285714285714
Group_9217_0	23283	si:ch211-243a20.4	si:ch211-243a20.4 [Source:ZFIN%3BAcc:ZDB-GENE-061207-29]	chr10	38282970	38285313	0.578947368421053	0.577308120133482	19	8	2	2	0.203703703703704
Group_2547_3	23299	si:ch211-243a20.3	si:ch211-243a20.3 [Source:ZFIN%3BAcc:ZDB-GENE-061207-28]	chr10	38290595	38295096	0	1	4	4	1	0	-0.5
Group_6164_0	23296	utp6	UTP6%2C small subunit processome component%2C transcript variant X2	chr10	38702265	38710330	-3.4	0.177797434763379	5	11	4	2	-0.354166666666667
Group_8143_1	23274	si:ch211-207j7.2	si:ch211-207j7.2 [Source:ZFIN%3BAcc:ZDB-GENE-120215-232]	chr10	38925072	38927246	-1.63888888888889	0.168440900615068	36	19	5	0	-0.345454545454545
Group_8248_0	23270	palm3	paralemmin 3 [Source:ZFIN%3BAcc:ZDB-GENE-061215-74]	chr10	38997631	39006614	0.4	1	15	9	1	1	0.125
Group_4249_1	22822	tdrd12	tudor domain containing 12%2C transcript variant X1	chr10	39584036	39655669	0	1	40	20	2	0	-0.333333333333333
