OrthoID	SpGeneId	GeneSymbol	GeneName	chr	start	end	p.x	dN.x	dS.x	pN.x	pS.x	DoS.x	p.y	dN.y	dS.y	pN.y	pS.y	DoS.y	diffDosP	diffDosQ	dNdSP	pNpSP	diffDoS	diffDoSQuantile
Group_1570_1	9513	pargl	poly (ADP-ribose) glycohydrolase%2C like [Source:ZFIN%3BAcc:ZDB-GENE-090313-286]	chr8	49068264	49077818	0.483649707404362	13	8	6	7	0.157509157509158	0.284981684981685	15	9	1	3	0.375	0.184069141511601	0.720906607549963	1	0.864342085636285	-0.217490842490842	0.103831891223733
Group_1571_0	9472	wfikkn2a	info WAP%2C follistatin/kazal%2C immunoglobulin%2C kunitz and netrin domain containing 2a [Source:ZFIN%3BAcc:ZDB-GENE-120914-1]	chr6	44455169	44463673	0.17794462983562	14	12	1	5	0.371794871794872	1	14	15	1	0	-0.517241379310345	0.152778380776699	0.675870723140556	0.886740030102214	0.608407800232998	0.889036251105217	0.992336217552534
Group_1575_1	31190	jakmip3	Janus kinase and microtubule interacting protein 3%2C transcript variant X1	chr16	36865758	36883138	1	10	16	3	5	0.00961538461538464	1	11	17	1	1	-0.107142857142857	0.319688136429101	0.867279383357832	1	1	0.116758241758242	0.501112484548826
Group_1578_0	30077	ptgs1	prostaglandin-endoperoxide synthase 1 [Source:ZFIN%3BAcc:ZDB-GENE-020530-1]	chr8	25218434	25239978	1	9	11	3	5	0.075	0.374581939799331	9	13	1	5	0.242424242424242	0.761009613883846	1	1	0.797816662157846	-0.167424242424242	0.140667490729295
Group_158_13	23397	tril	TLR4 interactor with leucine-rich repeats	chr5	12486902	12505544	0.472490073737947	15	22	5	4	-0.15015015015015	0.288955514139859	15	25	3	1	-0.375	0.484715379247982	0.984205163163915	0.968504715429333	0.962108904873034	0.22484984984985	0.628924598269468
Group_158_16	4917	lrrtm1	leucine rich repeat transmembrane neuronal 1	chr8	3840837	3842408	0.235164835164835	3	8	3	1	-0.477272727272727	1	2	9	1	4	-0.0181818181818182	0.387065880837875	0.91490435586026	1	0.329560259960621	-0.459090909090909	0.0299134734239802
Group_1582_2	6122	xylt1	xylosyltransferase I [Source:ZFIN%3BAcc:ZDB-GENE-111017-2]	chr3	11300661	11341298	0.602654860737674	10	29	2	3	-0.143589743589744	1	10	32	1	3	-0.0119047619047619	0.93257256979887	1	1	1	-0.131684981684982	0.173547589616811
Group_1583_2	14899	secisbp2	SECIS binding protein 2%2C transcript variant X1	chr19	35650902	35654564	1	41	45	4	5	0.0322997416020672	0.612637362637363	43	46	2	1	-0.183520599250936	0.341473116349503	0.888180850127351	1	1	0.215820340853003	0.620024721878863
Group_1586_1	5547	malt3	MALT paracaspase 3 [Source:ZFIN%3BAcc:ZDB-GENE-050419-182]	chr4	23331278	23351346	1	11	9	2	2	0.05	0.694392803598201	12	9	4	5	0.126984126984127	0.71828543895717	1	1	1	-0.076984126984127	0.227441285537701
Group_1586_2	4889	malt2	MALT paracaspase 2 [Source:ZFIN%3BAcc:ZDB-GENE-020801-2]	chr17	10362625	10375776	0.152777777777778	14	9	1	4	0.408695652173913	0.257936507936508	14	11	3	0	-0.44	0.157724450396663	0.678476558446639	0.961048864357014	0.144127034816016	0.848695652173913	0.986650185414091
Group_1587_1	31124	postna	periostin%2C osteoblast specific factor a [Source:ZFIN%3BAcc:ZDB-GENE-091113-23]	chr15	28747449	28767805	0.0624964128857344	16	11	2	8	0.392592592592593	0.155794869267355	18	12	1	4	0.4	0.620695568474715	1	1	1	-0.00740740740740703	0.309765142150803
Group_159_13	30306	glis1	GLIS family zinc finger 1	chr15	3622520	3661334	1	13	11	2	2	0.0416666666666666	0.181764181764182	19	15	1	5	0.392156862745098	0.733483183231677	1	1	0.672603817441517	-0.350490196078431	0.0491965389369592
Group_159_3	8718	glis2a	GLIS family zinc finger 2a [Source:ZFIN%3BAcc:ZDB-GENE-130102-1]	chr11	14805560	14855240	1	7	13	1	2	0.0166666666666667	0.416666666666667	9	14	1	0	-0.608695652173913	0.51891355595658	0.993061489429055	1	1	0.62536231884058	0.910012360939431
Group_1590_1	19840	ttc9c	tetratricopeptide repeat domain 9C	chr2	58042938	58047920	1	8	6	3	1	-0.178571428571429	0.568627450980392	10	4	2	2	0.214285714285714	0.763682445223531	1	0.693281817504481	1	-0.392857142857143	0.0415327564894932
Group_1592_1	22319	cptp	ceramide-1-phosphate transfer protein	chr13	2225353	2228636	0.592074592074592	3	4	4	2	-0.238095238095238	0.193939393939394	3	4	4	0	-0.571428571428571	0.604943210110375	1	1	0.628298637175921	0.333333333333333	0.733003708281829
Group_1593_3	25250	pla2g12b	phospholipase A2 group XIIB%2C transcript variant X1	chr6	8218340	8222573	0.66533180778032	7	11	3	3	-0.111111111111111	0.428571428571429	8	12	1	0	-0.6	0.269388793612087	0.815035892734166	1	1	0.488888888888889	0.835846724351051
Group_1597_0	26629	ubn2b	ubinuclein 2b [Source:ZFIN%3BAcc:ZDB-GENE-060503-768]	chr6	60866130	60884909	0.394945393354085	25	37	1	5	0.236559139784946	0.405797101449275	27	41	1	0	-0.602941176470588	0.152730686660143	0.675870723140556	0.999999999999999	0.608407800232998	0.839500316255534	0.984672435105068
Group_16_17	28073	pak6	p21 protein (Cdc42/Rac)-activated kinase 6%2C transcript variant X1	chr18	29679655	29686307	1	5	18	1	3	-0.0326086956521739	0.473846153846154	6	18	1	1	-0.25	0.783735114859442	1	1	1	0.217391304347826	0.622249690976514
Group_16_32	11052	map3k4	mitogen-activated protein kinase kinase kinase 4%2C transcript variant X1	chr2	44400286	44435762	0.307762576053641	11	29	2	14	0.15	1	12	37	1	3	-0.00510204081632654	0.0386389645489727	0.353950850656216	0.936790245140834	1	0.155102040816327	0.548578491965389
Group_16_35	18681	map3k3	mitogen-activated protein kinase kinase kinase 3%2C transcript variant X1	chr3	9735347	9770687	1	6	10	1	2	0.0416666666666667	1	6	11	1	1	-0.147058823529412	0.944148561777948	1	1	1	0.188725490196079	0.591100123609394
Group_16_59	18129	mink1	misshapen-like kinase 1%2C transcript variant X1	chr15	15065908	15117595	0.238137341585617	2	20	2	5	-0.194805194805195	0.156666666666667	1	22	1	1	-0.456521739130435	0.369136301498779	0.903469680290122	0.968212080163414	1	0.26171654432524	0.668479604449938
Group_16_6	24137	map4k2	mitogen-activated protein kinase kinase kinase kinase 2	chr14	54041727	54098052	1	11	20	2	4	0.0215053763440861	0.364906702368003	12	21	3	2	-0.236363636363636	0.820268966772477	1	1	0.782252069887464	0.257869012707722	0.664771322620519
Group_160_8	3320	shoc2	SHOC2 leucine-rich repeat scaffold protein%2C transcript variant X5	chr6	41724459	41740067	0.274725274725275	1	11	1	1	-0.416666666666667	0.142857142857143	1	12	1	0	-0.923076923076923	0.790733112567484	1	0.999999999999999	1	0.506410256410256	0.849690976514215
Group_160_9	5433	mfhas1	malignant fibrous histiocytoma amplified sequence 1	chr8	51142353	51177891	1	11	15	3	5	0.0480769230769231	0.484848484848485	15	17	1	0	-0.53125	0.0811289753883283	0.52878276296467	0.934342821284704	0.905603823126242	0.579326923076923	0.887515451174289
Group_1600_3	24909	shmt1	serine hydroxymethyltransferase 1 (soluble)%2C transcript variant X2	chr6	56957501	56970362	0.45	3	11	1	1	-0.285714285714286	0.530443756449948	3	13	1	2	-0.145833333333333	0.970077569964405	1	0.999999999999999	1	-0.139880952380953	0.164647713226205
Group_1603_0	30732	tm6sf2	transmembrane 6 superfamily member 2 [Source:ZFIN%3BAcc:ZDB-GENE-060503-338]	chr17	5114563	5132026	0.58041958041958	4	5	1	4	0.244444444444444	0.333333333333333	3	8	1	0	-0.727272727272727	0.194373438724247	0.733884960833992	0.74153726156003	0.698535358303339	0.971717171717171	0.999752781211372
Group_161_8	31558	hyou1	hypoxia up-regulated 1%2C transcript variant X1	chr15	11272811	11284624	0.375142724547149	15	25	3	2	-0.225	0.395348837209302	16	26	1	0	-0.619047619047619	0.390398749740512	0.919905532569464	1	1	0.394047619047619	0.783436341161928
Group_1611_0	24735	loc107387937		chr2	11888370	11892225	1	7	6	2	1	-0.128205128205128	1	7	7	1	0	-0.5	0.710362573775152	1	1	1	0.371794871794872	0.765389369592089
Group_1611_1	8319	si:ch211-193c2.2	si:ch211-193c2.2 [Source:ZFIN%3BAcc:ZDB-GENE-041210-163]	chr19	30828358	30829230	0.489285714285714	2	11	1	2	-0.179487179487179	0.45	3	11	1	1	-0.285714285714286	0.911509513932833	1	0.999999999999999	1	0.106227106227107	0.48627935723115
Group_1612_0	9396	si:dkey-40c11.1	si:dkey-40c11.1 [Source:ZFIN%3BAcc:ZDB-GENE-060531-142]	chr19	16626437	16659734	1	9	20	1	2	-0.0229885057471264	0.092436974789916	9	24	2	0	-0.727272727272727	0.46316446571196	0.973275018648238	0.963930564242858	0.576150122030579	0.704284221525601	0.941409147095179
Group_1612_1	11695	rtkn2a	rhotekin 2a [Source:ZFIN%3BAcc:ZDB-GENE-041010-225]	chr6	17342225	17347502	0.35484085708342	8	10	1	6	0.301587301587302	0.22	10	13	2	0	-0.565217391304348	0.0736109540959455	0.505559260117519	1	0.156375721759644	0.86680469289165	0.989616810877627
Group_1613_2	19699	armc1	armadillo repeat containing 1 [Source:HGNC Symbol%3BAcc:HGNC:17684]	chr5	17224439	17231144	1	2	3	1	1	-0.1	1	2	6	1	1	-0.25	0.92201852310834	1	1	1	0.15	0.542398022249691
Group_1616_0	11192	emilin2a	elastin microfibril interfacer 2a [Source:ZFIN%3BAcc:ZDB-GENE-060503-247]	chr5	29323420	29376346	0.49670797671426	30	15	6	5	0.121212121212121	0.651431587280644	32	17	5	1	-0.180272108843538	0.401232896149043	0.921533725491578	0.999999999999999	0.511857182185295	0.301484230055659	0.705562422744129
Group_1626_0	11504	cluha	clustered mitochondria (cluA/CLU1) homolog a [Source:ZFIN%3BAcc:ZDB-GENE-061103-457]	chr7	19659662	19676589	1	10	28	2	6	0.0131578947368421	1	11	32	1	5	0.0891472868217054	0.886189063514034	1	1	1	-0.0759893920848633	0.228430160692213
Group_163_9	5523	ctsh	cathepsin H	chr4	23243790	23247504	1	7	9	1	1	-0.0625	0.576470588235294	7	6	1	3	0.288461538461538	0.665592799702673	1	0.866989928802896	1	-0.350961538461538	0.0489493201483313
Group_1632_0	8594	slc15a1b	solute carrier family 15 (oligopeptide transporter)%2C member 1b [Source:ZFIN%3BAcc:ZDB-GENE-030131-4661]	chr9	58430386	58445734	0.489188771886484	25	21	7	3	-0.156521739130435	1	27	23	1	1	0.04	0.137016873329829	0.643818846450438	1	1	-0.196521739130435	0.116934487021014
Group_1632_2	30050	slc15a2	solute carrier family 15 (oligopeptide transporter)%2C member 2 [Source:ZFIN%3BAcc:ZDB-GENE-030131-5866]	chr9	29571377	29598110	1	12	12	3	2	-0.1	0.597701149425287	14	12	1	2	0.205128205128205	0.76409383057093	1	1	1	-0.305128205128205	0.0642768850432633
Group_1634_1	22714	tmed1a	transmembrane p24 trafficking protein 1a [Source:ZFIN%3BAcc:ZDB-GENE-040801-229]	chr3	1794199	1796186	0.326089545129793	9	3	3	4	0.321428571428571	0.517857142857143	9	4	1	2	0.358974358974359	0.667609372674393	1	1	1	-0.037545787545788	0.271940667490729
Group_1639_0	29059	depdc7	DEP domain containing 7	chr19	15069596	15078787	0.599555061179088	15	13	1	3	0.285714285714286	1	16	14	1	1	0.0333333333333333	0.784491054989384	1	1	1	0.252380952380953	0.659085290482077
Group_1639_2	3643	si:ch211-265o23.1	si:ch211-265o23.1 [Source:ZFIN%3BAcc:ZDB-GENE-060503-509]	chr2	10783433	10790473	0.53021978021978	16	9	3	0	-0.36	1	18	9	1	0	-0.333333333333333	NA	NA	1	NA	-0.026666666666667	0.285784919653894
Group_164_14	22619	anxa13l	annexin A13%2C like [Source:ZFIN%3BAcc:ZDB-GENE-050522-310]	chr5	49420865	49430412	0.462450592885375	5	16	1	1	-0.261904761904762	0.209486166007905	5	15	2	1	-0.416666666666667	0.94725508385661	1	1	1	0.154761904761905	0.548084054388133
Group_164_7	10944	anxa3b	annexin A3b [Source:ZFIN%3BAcc:ZDB-GENE-041114-128]	chr8	38362245	38370559	1	7	11	2	3	-0.0111111111111111	1	11	14	1	2	0.106666666666667	0.728049306663819	1	0.982561125472328	1	-0.117777777777778	0.187391841779975
Group_164_9	5535	anxa2a	annexin A2a [Source:ZFIN%3BAcc:ZDB-GENE-030131-4282]	chr4	24164245	24166482	1	8	7	1	1	0.0333333333333333	0.603007518796992	8	9	1	3	0.220588235294118	0.840301471148417	1	1	1	-0.187254901960785	0.125339925834363
Group_1640_0	19001	palm2	paralemmin 2 [Source:ZFIN%3BAcc:ZDB-GENE-050208-62]	chr8	41445254	41550223	1	25	37	3	4	-0.0253456221198157	0.568169196593854	29	42	2	1	-0.258215962441315	0.486064496785269	0.984419751396012	1	1	0.232870340321499	0.636588380716934
Group_1643_0	10939	dbh	dopamine beta-hydroxylase%2C transcript variant X1	chr8	38076173	38095318	0.66183574879227	8	13	3	3	-0.119047619047619	0.0130952380952381	8	15	5	0	-0.652173913043478	0.304799878794664	0.85298620872286	1	0.240302341259083	0.533126293995859	0.865760197775031
Group_1646_1	6695	cdca7b	cell division cycle associated 7b [Source:ZFIN%3BAcc:ZDB-GENE-030131-607]	chr5	10503068	10525513	0.618575851393189	7	9	1	3	0.1875	1	9	10	1	0	-0.526315789473684	0.347276545854173	0.891960039968079	1	0.819476976777521	0.713815789473684	0.94487021013597
Group_1646_2	18555	loc107385315		chr14	23014641	23027647	0.649395227198431	9	9	4	2	-0.166666666666667	1	9	12	1	2	0.0952380952380952	0.526342638047714	0.99613606704898	0.901387571999581	0.812524269315369	-0.261904761904762	0.0825710754017305
Group_1647_0	10510	phf1	PHD finger protein 1 [Source:ZFIN%3BAcc:ZDB-GENE-100922-277]	chr3	36249733	36281682	1	6	14	2	5	0.0142857142857143	1	6	14	1	2	-0.0333333333333333	0.727373050774785	1	1	1	0.0476190476190476	0.407416563658838
Group_1649_0	4495	zgc:171566	zgc:171566 [Source:ZFIN%3BAcc:ZDB-GENE-050309-193]	chr4	16356470	16364357	1	7	13	1	2	0.0166666666666667	1	7	13	1	1	-0.15	0.957896134949709	1	1	1	0.166666666666667	0.563411619283065
Group_1650_0	21808	rnf38	ring finger protein 38 [Source:HGNC Symbol%3BAcc:HGNC:18052]	chr2	60294081	60314612	0.700273030640105	12	14	3	6	0.128205128205128	1	14	17	1	2	0.118279569892473	0.329902293117446	0.880236677879494	1	1	0.009925558312655	0.348331273176761
Group_1651_2	13645	zgc:91944	zgc:91944 [Source:ZFIN%3BAcc:ZDB-GENE-040718-417]	chr5	329693	364957	0.614624505928854	7	13	2	2	-0.15	1	10	15	1	1	-0.1	0.761049372915112	1	0.972577166973632	1	-0.05	0.257354758961681
Group_1654_0	22248	proca1	protein interacting with cyclin A1	chr7	35665965	35671749	1	9	8	2	1	-0.137254901960784	1	10	9	1	1	0.0263157894736842	0.935944745570392	1	1	1	-0.163570691434468	0.146847960444994
Group_1654_1	20237	loc107396105		chr8	47875828	47879841	0.729403629894371	16	12	8	4	-0.0952380952380952	1	26	15	1	1	0.134146341463415	0.0197656677657398	0.252725116843934	0.78484563161121	1	-0.22938443670151	0.0978986402966626
Group_1654_2	181	zgc:123275	zgc:123275 [Source:ZFIN%3BAcc:ZDB-GENE-051113-96]	chr19	13060276	13073375	0.728383240831239	22	11	7	5	0.0833333333333333	0.278549804865594	23	12	1	3	0.407142857142857	0.198378832177631	0.739032338437814	0.999999999999999	0.563702861650773	-0.323809523809524	0.0605686032138443
Group_1657_2	18947	paqr8	progestin and adipoQ receptor family member VIII [Source:ZFIN%3BAcc:ZDB-GENE-030728-3]	chr1	70748754	70749827	0.0800766283524905	9	14	6	1	-0.46583850931677	0.588709677419355	13	16	2	1	-0.218390804597701	0.423664145483098	0.942471153351829	0.8962332323646	1	-0.247447704719069	0.088504326328801
Group_166_6	22871	aldh4a1	aldehyde dehydrogenase 4 family member A1%2C transcript variant X1	chr14	43469619	43496317	0.33780529755762	4	7	1	7	0.238636363636364	1	4	9	1	3	0.0576923076923077	0.627136284161915	1	1	1	0.180944055944056	0.582200247218789
Group_166_9	18698	aldh16a1	aldehyde dehydrogenase 16 family member A1	chr11	27340546	27354921	0.70097393523372	18	18	5	3	-0.125	0.677852447219817	22	25	2	4	0.134751773049645	0.541549013136303	1	0.94677664348492	0.589154465450058	-0.259751773049645	0.0835599505562423
Group_1668_0	26496	sh3bp4	SH3-domain binding protein 4 [Source:ZFIN%3BAcc:ZDB-GENE-081104-509]	chr9	40461378	40529335	0.34221235664077	23	27	3	1	-0.29	1	25	28	1	2	0.138364779874214	0.705781506062742	1	1	0.740856814293869	-0.428364779874214	0.0341161928306551
Group_1672_1	28719	gxylt1b	glucoside xylosyltransferase 1b [Source:ZFIN%3BAcc:ZDB-GENE-041210-116]	chr5	38229030	38236893	0.653936472623903	14	12	2	4	0.205128205128205	1	15	11	1	1	0.0769230769230769	0.582153915148186	1	1	1	0.128205128205128	0.515945611866502
Group_1679_0	25978	ccdc106a	coiled-coil domain containing 106a [Source:ZFIN%3BAcc:ZDB-GENE-050220-4]	chr3	48337649	48341769	1	7	8	1	1	-0.0333333333333333	1	7	8	1	2	0.133333333333333	0.959083328184857	1	1	1	-0.166666666666666	0.14487021013597
Group_1680_0	193	aifm4	apoptosis-inducing factor%2C mitochondrion-associated%2C 4 [Source:ZFIN%3BAcc:ZDB-GENE-070112-2282]	chr7	19552887	19562977	0.485714285714286	3	1	1	2	0.416666666666667	0.242424242424243	5	2	1	3	0.464285714285714	0.984946045860587	1	1	1	-0.047619047619047	0.259085290482077
Group_1681_0	27107	mfn2	mitofusin 2	chr13	857498	1025761	0.707794187524284	31	49	4	4	-0.1125	0.435294117647059	36	48	1	0	-0.571428571428571	0.105303576475738	0.583202837772933	0.706963296695073	1	0.458928571428571	0.817799752781211
Group_1686_1	6801	loc107379129		chr13	5943630	5945534	1	6	4	2	1	-0.0666666666666667	1	6	4	3	3	0.1	0.825601836591107	1	1	1	-0.166666666666667	0.143634116192831
Group_169_10	31194	adam8b	ADAM metallopeptidase domain 8b [Source:ZFIN%3BAcc:ZDB-GENE-070808-1]	chr16	36781045	36804169	0.719017145687488	21	11	6	5	0.110795454545455	1	24	12	2	1	0	0.192973958156322	0.73277231602702	1	1	0.110795454545455	0.491965389369592
Group_169_8	3693	adam28	ADAM metallopeptidase domain 28 [Source:ZFIN%3BAcc:ZDB-GENE-060929-532]	chr19	2217272	2255969	1	18	20	5	7	0.0570175438596491	0.636429039700987	19	27	1	4	0.21304347826087	0.208313684710911	0.751974875673069	0.736544062051334	0.768114563349973	-0.156025934401221	0.15203955500618
Group_1690_0	30688	arhgap18	Rho GTPase activating protein 18%2C transcript variant X1	chr1	68037133	68073698	1	9	19	1	1	-0.178571428571429	0.273977919613593	10	20	3	1	-0.416666666666667	0.841913776183556	1	1	1	0.238095238095238	0.643016069221261
Group_1692_0	15405	fasn	fatty acid synthase	chr16	146934	224322	0.165753037114747	37	51	4	1	-0.379545454545455	1	41	55	2	3	0.0270833333333333	0.637884657264493	1	1	0.518605016428726	-0.406628787878788	0.0368355995055624
Group_1692_1	3141	loc107383154		chr16	30072287	30080521	1	51	50	11	10	-0.0188590287600189	0.195266712242388	52	59	4	1	-0.331531531531532	0.0105012175600358	0.185167897001614	0.694143008530235	0.535372118665369	0.312672502771513	0.717181705809642
Group_1692_2	3152	si:dkey-61p9.11	si:dkey-61p9.11 [Source:ZFIN%3BAcc:ZDB-GENE-041210-242]	chr16	30083851	30093716	0.2639321962481	46	56	15	10	-0.149019607843137	0.463637989357009	51	61	2	6	0.205357142857143	0.0105781081949976	0.185167897001614	1	0.187609422793564	-0.35437675070028	0.0484548825710754
Group_1694_2	2753	gyg2	glycogenin 2	chr2	60385561	60410943	0.376518218623482	3	8	4	4	-0.227272727272727	0.384615384615385	4	8	1	0	-0.666666666666667	0.172280583071059	0.694889413622872	1	1	0.43939393939394	0.809394313967862
Group_1696_1	23368	snx10a	sorting nexin 10a [Source:ZFIN%3BAcc:ZDB-GENE-050809-44]	chr5	12129443	12132285	0.545454545454546	5	3	1	2	0.291666666666667	1	5	3	1	1	0.125	0.962572373353037	1	1	1	0.166666666666667	0.565636588380717
Group_1696_2	23238	snx11	sorting nexin 11	chr16	36304193	36310781	1	17	21	3	3	-0.0526315789473684	0.598837209302326	19	22	2	1	-0.203252032520325	0.720988935497832	1	1	1	0.150620453572957	0.543386897404203
Group_1697_0	18419	si:cabz01113374.2	unknown	chr11	19303884	19316956	0.110767113863089	4	10	4	1	-0.514285714285714	1	8	8	1	0	-0.5	0.234959387657316	0.783130904237956	0.411236462197586	1	-0.014285714285714	0.302101359703337
Group_17_10	17589	kif3cb	kinesin family member 3Cb [Source:ZFIN%3BAcc:ZDB-GENE-080709-4]	chr18	16710634	16722040	0.507349266800913	14	26	3	11	0.135714285714286	0.59678187985311	14	29	2	2	-0.174418604651163	0.105051710259137	0.583202837772933	0.997766818810182	0.622544323599545	0.310132890365449	0.713967861557478
Group_17_11	6436	kif23	kinesin family member 23 [Source:ZFIN%3BAcc:ZDB-GENE-991019-4]	chr4	25734409	25740778	0.677775375968872	31	15	4	3	0.102484472049689	0.544771018455229	34	20	3	0	-0.37037037037037	0.27752496703183	0.822852015731084	0.800733964720654	0.546948770459607	0.472854842420059	0.827441285537701
Group_17_14	13239	kif20a	kinesin family member 20A	chr15	12973247	12980082	0.372506109348215	19	16	4	1	-0.257142857142857	1	23	20	1	1	0.0348837209302325	0.505019906272574	0.993061489429055	1	1	-0.29202657807309	0.0687268232385661
Group_17_15	23200	kif20ba	kinesin family member 20Ba [Source:ZFIN%3BAcc:ZDB-GENE-041111-213]	chr16	37362544	37397032	0.010886210836063	55	20	5	9	0.376190476190476	0.261746680286006	58	28	1	2	0.341085271317829	0.0361701077061972	0.345181412395336	0.520551532513891	1	0.035105204872647	0.389122373300371
Group_17_17	15083	kif15	kinesin family member 15	chr18	27890037	27898550	1	31	35	6	8	0.0411255411255412	1	34	35	2	2	-0.00724637681159418	0.142912612138095	0.653812476868622	0.92374413763004	1	0.0483719179371354	0.40840543881335
Group_17_18	4211	cenpe	centromere protein E%2C transcript variant X1	chr7	32532632	32557552	0.545318379694563	62	27	12	3	-0.103370786516854	1	66	28	7	2	-0.0756501182033097	0.647168431295946	1	0.999999999999999	1	-0.0277206683135443	0.28504326328801
Group_17_20	31589	kif19	kinesin family member 19	chr16	32129469	32160685	0.00191547582851931	4	17	5	0	-0.80952380952381	0.179565217391304	5	17	2	1	-0.439393939393939	0.497718349838606	0.989423168527344	1	0.782527924740067	-0.370129870129871	0.045982694684796
Group_17_21	30246	loc107393996		chr19	21539336	21548061	0.274785459809894	67	26	11	8	0.141482739105829	0.165727916523047	66	27	2	3	0.309677419354839	0.0542993730084043	0.429861191482104	1	0.833544405084182	-0.16819468024901	0.138689740420272
Group_17_23	13913	kif2a	kinesin family member 2A [Source:HGNC Symbol%3BAcc:HGNC:6318]	chr8	23011376	23044169	0.647214854111406	5	16	1	7	0.113095238095238	1	5	17	1	5	0.0606060606060606	0.951117849556301	1	0.999999999999999	1	0.0524891774891774	0.414585908529048
Group_17_26	26840	kif21b	kinesin family member 21B [Source:HGNC Symbol%3BAcc:HGNC:29442]	chr17	19527476	19547295	0.733732916211598	17	31	3	9	0.104166666666667	1	18	33	3	5	-0.0220588235294117	0.746868334755111	1	1	0.920660000993417	0.126225490196079	0.513967861557478
Group_17_28	18418	kif7	kinesin family member 7	chr11	19283525	19301304	0.49922618602632	14	23	3	10	0.147609147609148	0.613040675020324	15	28	2	2	-0.151162790697674	0.113032646005797	0.602789165617214	0.967443077175667	0.68475371442078	0.298771938306822	0.702348578491965
Group_17_45	12360	kif16ba	kinesin family member 16Ba [Source:ZFIN%3BAcc:ZDB-GENE-090313-233]	chr8	63133451	63151130	0.115565377229433	76	50	10	14	0.186507936507936	1	77	52	3	2	-0.00310077519379848	0.0075511340843839	0.157200882302174	0.999999999999999	0.798224663691707	0.189608711701734	0.591347342398022
Group_17_46	20655	kif16bb	kinesin family member 16Bb [Source:ZFIN%3BAcc:ZDB-GENE-070424-241]	chr6	101776	136326	0.791616752385324	81	65	10	6	-0.0702054794520548	0.774879508579871	81	66	8	5	-0.0643642072213502	0.958449654711188	1	1	1	-0.0058412722307046	0.312978986402967
Group_17_47	9259	stard9	StAR related lipid transfer domain containing 9	chr18	19441893	19482130	0.408737142510304	114	71	26	22	0.0745495495495496	1	123	79	10	7	0.0206755969714618	0.00163863698369686	0.0601782440243152	0.965774636237265	0.961682509097425	0.0538739525780878	0.417799752781211
Group_17_48	11427	si:dkey-96l17.6	si:dkey-96l17.6 [Source:ZFIN%3BAcc:ZDB-GENE-060526-350]	chr19	12786685	12803318	0.723661490386869	21	13	7	3	-0.0823529411764705	1	23	12	3	1	-0.0928571428571429	0.48649821176796	0.984419751396012	0.927688234625888	1	0.0105042016806724	0.348578491965389
Group_17_54	28146	kifc3	kinesin family member C3%2C transcript variant X1	chr11	9986305	10004926	0.300298437395212	18	12	4	6	0.2	1	18	14	3	2	-0.0375	0.535278064163058	0.999287641699111	0.966871061119008	0.854812719828251	0.2375	0.641532756489493
Group_17_59	18575	kif5ab	kinesin family member 5A%2C b [Source:ZFIN%3BAcc:ZDB-GENE-110510-3]	chr14	22785812	22848202	0.689958666583439	15	22	2	6	0.155405405405405	1	15	23	4	5	-0.0497076023391813	0.864547257307991	1	1	0.742182577938871	0.205113007744586	0.60840543881335
Group_17_6	20736	kif17	kinesin family member 17%2C transcript variant X1	chr14	44701620	44714692	0.49505456513243	13	13	4	7	0.136363636363636	0.250202244918596	12	13	2	7	0.257777777777778	0.900780772969942	1	1	0.844482355873655	-0.121414141414142	0.181705809641533
Group_170_12	375	slc25a24l	solute carrier family 25 (mitochondrial carrier%3B phosphate carrier)%2C member 24%2C like [Source:ZFIN%3BAcc:ZDB-GENE-040923-1]	chr5	25021256	25023934	1	10	8	1	1	0.0555555555555556	0.586466165413534	10	8	1	2	0.222222222222222	0.958302900698431	1	1	1	-0.166666666666666	0.144375772558714
Group_1701_0	32089	hspb11	heat shock protein%2C alpha-crystallin-related%2C b11 [Source:ZFIN%3BAcc:ZDB-GENE-030131-5148]	chr15	39329647	39330276	0.454545454545455	8	2	1	1	0.3	1	6	2	1	1	0.25	0.991259917170243	1	1	1	0.05	0.410383189122373
Group_1705_2	11243	vwde	von Willebrand factor D and EGF domains	chr3	38676513	38711596	0.0180359824230892	27	39	14	5	-0.327751196172249	0.195709667940053	35	46	2	0	-0.567901234567901	0.0013778252690885	0.0564618291848583	0.90997574231397	1	0.240150038395652	0.645241038318912
Group_1706_1	3097	taf15	TATA-box binding protein associated factor 15%2C transcript variant X1	chr7	14505936	14511910	1	10	7	1	0	-0.411764705882353	0.504761904761905	11	8	2	0	-0.421052631578947	NA	NA	1	NA	0.00928792569659403	0.347836835599506
Group_1710_0	11669	wipi1	WD repeat domain%2C phosphoinositide interacting 1	chr16	13920726	13933266	0.333333333333333	4	10	1	0	-0.714285714285714	1	5	11	1	2	-0.0208333333333333	0.634305785787994	1	1	1	-0.693452380952381	0.00519159456118665
Group_1710_1	27937	wipi2	WD repeat domain%2C phosphoinositide interacting 2%2C transcript variant X1	chr6	56603917	56614537	0.466666666666667	13	16	1	0	-0.551724137931034	1	14	15	1	1	-0.0172413793103448	0.788385771927362	1	1	1	-0.534482758620689	0.0160692212608158
