OrthoID	SpGeneId	GeneSymbol	GeneName	chr	start	end	p.x	dN.x	dS.x	pN.x	pS.x	DoS.x	p.y	dN.y	dS.y	pN.y	pS.y	DoS.y	deltaDoSP	deltaDoSQ	dNdSP	pNpSP	deltaDoS	deltaDoSQuantile
Group_1420_2	5485	si:ch73-386h18.1	si:ch73-386h18.1 [Source:ZFIN%3BAcc:ZDB-GENE-050309-237]	chr4	20960654	20972124	0.205209550068728	53	58	15	27	0.12033462033462	0.234685673253094	63	64	13	7	-0.153937007874016	0.00474622522002035	0.465657729369774	0.875883533453104	0.0583430467756531	0.274271628208636	0.811659192825112
Group_339_0	21899	otofa	otoferlin a [Source:ZFIN%3BAcc:ZDB-GENE-030131-7778]	chr1	45207104	45331406	0.0365364736047374	28	31	4	17	0.28410008071025	1	29	37	3	4	0.0108225108225108	0.0378300906466583	1	0.83023643490201	0.449691797968891	0.273277569887739	0.811225227831622
Group_2_57	28731	prss56	protease%2C serine 56	chr5	38869264	38876187	0.258576796233233	14	15	7	16	0.178410794602699	0.686123959296947	18	26	3	3	-0.0909090909090909	0.00302728930607596	0.41449285635145	0.704170441942108	0.677620684117441	0.26931988551179	0.807030232894547
Group_4396_0	30061	ect2	epithelial cell transforming 2	chr16	44906729	44960142	0.207428313315982	32	34	3	9	0.234848484848485	0.831439759255206	29	35	16	17	-0.0317234848484849	0.0226163740823561	0.909094088277289	0.851988513808419	0.284951435860643	0.26657196969697	0.805583682916245
Group_1124_2	30208	cyldb	cylindromatosis (turban tumor syndrome)%2C b [Source:ZFIN%3BAcc:ZDB-GENE-100208-1]	chr14	5064929	5069354	0.3469569479431	19	21	4	10	0.189285714285714	1	22	29	1	1	-0.0686274509803921	0.0137471637500399	0.76567357659235	0.839200087044643	1	0.257913165266106	0.798350933024736
Group_0_70	30252	si:ch211-216l23.1	si:ch211-216l23.1 [Source:ZFIN%3BAcc:ZDB-GENE-060503-121]	chr4	8411393	8519594	1	15	51	5	15	-0.0227272727272727	0.0997525211650016	18	63	4	4	-0.277777777777778	0.0467127149170527	1	1	0.405548441637791	0.255050505050505	0.796615073050774
Group_59_13	9840	adgrg6	adhesion G protein-coupled receptor G6%2C transcript variant X1	chr1	57232443	57268826	0.143881046488453	29	25	8	15	0.189210950080515	1	33	34	5	4	-0.0630182421227198	0.0337780483751567	1	0.761219050258789	0.499378154751305	0.252229192203235	0.794011283089831
Group_3894_0	15234	urb1	URB1 ribosome biogenesis 1 homolog (S. cerevisiae)	chr7	24428483	24449856	0.0450803719166652	57	44	16	27	0.19226341238775	0.664093436145173	67	56	15	10	-0.0552845528455285	0.0182574921173467	0.882205626522977	0.873531289557154	0.117129894710142	0.247547965233278	0.787067843193982
Group_7_25	9089	si:ch211-214k5.6	si:ch211-214k5.6 [Source:ZFIN%3BAcc:ZDB-GENE-061207-18]	chr15	29826714	29983210	0.000195154810302138	86	91	14	50	0.267125706214689	0.872112438118667	92	108	21	27	0.0225	0.0201004932678261	0.887034799026675	0.689965896934605	0.0234706114977623	0.244625706214689	0.7847533632287
Group_4071_0	1853	atf7ip	activating transcription factor 7 interacting protein%2C transcript variant X2	chr10	38507321	38521485	0.180478530366809	19	28	5	18	0.18686401480111	1	18	34	2	3	-0.0538461538461539	0.00976471739289132	0.671576284112504	0.697499749782616	0.77573230601349	0.240710168647264	0.782004918269926
Group_1315_1	30355	phf3	PHD finger protein 3%2C transcript variant X2	chr14	48742740	48758247	0.818254519977806	37	33	15	11	-0.0483516483516483	0.103835378292211	40	38	8	2	-0.287179487179487	0.0367590248361567	1	0.978682825994783	0.389362709726114	0.238827838827839	0.779979748300304
Group_3475_0	8585	phrf1	PHD and ring finger domains 1%2C transcript variant X1	chr4	16744949	16754728	0.299038658285206	53	48	12	18	0.124752475247525	0.572838104666206	63	56	9	5	-0.113445378151261	0.0262736216565808	0.925566599187008	1	0.238717859786704	0.238197853398786	0.779256473311153
Group_5635_0	4284	si:ch211-259g3.4	si:ch211-259g3.4 [Source:ZFIN%3BAcc:ZDB-GENE-030131-8118]	chr7	28106745	28124718	0.0610292175323873	25	30	7	23	0.221212121212121	1	22	39	3	5	-0.014344262295082	0.0046043172449767	0.465657729369774	0.401382124553	0.721319288652361	0.235556383507203	0.776074063358889
Group_260_1	16041	sorcs1	sortilin related VPS10 domain containing receptor 1 [Source:HGNC Symbol%3BAcc:HGNC:16697]	chr6	23655163	23731612	1	14	27	8	14	-0.0221729490022173	0.24733543259859	18	31	5	3	-0.25765306122449	0.040082798065809	1	0.972565642051593	0.389274404095048	0.235480112222273	0.775784753363229
Group_833_0	24454	glb1l	galactosidase%2C beta 1-like [Source:ZFIN%3BAcc:ZDB-GENE-050309-196]	chr9	14743599	14755890	1	21	26	11	15	0.0237315875613748	0.285241892810079	24	34	5	3	-0.211206896551724	0.0107290516753044	0.694731641337092	0.887365608816522	0.551445347937171	0.234938484113099	0.774772168378417
Group_447_0	25974	epn1	epsin 1 [Source:ZFIN%3BAcc:ZDB-GENE-040426-2680]	chr3	48256938	48271854	1	3	14	1	10	0.0855614973262032	0.499465240641711	6	26	1	2	-0.145833333333333	0.0259083565329103	0.922256105064173	1	0.894229755473262	0.231394830659536	0.771445103428323
Group_159_10	20305	gli3	GLI family zinc finger 3	chr10	18677120	18795418	0.382587068133612	16	21	5	12	0.138314785373609	1	18	26	2	2	-0.0909090909090909	0.032724805120386	0.997739686159213	1	0.844237371608558	0.2292238762827	0.769275278460871
Group_88_11	30053	spg1	spiggin 4 (spg4)%2C mRNA [Source:RefSeq mRNA%3BAcc:NM_001267654]	chr2	26369313	26394118	0.0213258911313576	53	44	16	32	0.213058419243986	1	61	65	6	6	-0.0158730158730159	6.52971092402693e-06	0.0053024233086016	0.431260607150372	0.461289834877223	0.228931435117002	0.76884131346738
Group_1517_1	24182	tet2	tet methylcytosine dioxygenase 2	chr8	2523093	2531735	0.68306988661298	41	32	18	18	0.0616438356164384	0.360512740052678	41	41	8	4	-0.166666666666667	0.00502725432632825	0.465657729369774	0.544333977684949	0.503499555432483	0.228310502283105	0.767973383480399
Group_8540_0	23818	loc107390762		chr13	16070861	16077325	0.191303905341199	36	11	17	11	0.158814589665654	1	45	15	9	2	-0.0681818181818182	0.0168956584550396	0.850915421006032	1	0.37849998366295	0.226996407847472	0.765803558512947
Group_767_2	9854	loc107377945		chr1	57416634	57423425	0.19051920136843	40	14	14	10	0.157407407407407	1	49	23	6	2	-0.0694444444444444	0.00884921010521406	0.6267268698474	0.59165343819301	0.673289979659996	0.226851851851851	0.765658903515116
Group_4611_0	5255	scpep1	serine carboxypeptidase 1	chr18	6248703	6271433	0.199445872521837	14	13	12	4	-0.231481481481482	0.25	18	15	3	0	-0.454545454545455	0.023361494909456	0.911164866681946	0.999999999999999	0.839089530489908	0.223063973063973	0.762187183567192
Group_1066_0	9032	vtnb	vitronectin b [Source:ZFIN%3BAcc:ZDB-GENE-041116-1]	chr15	26957723	26960334	0.433483258370815	3	10	7	9	-0.206730769230769	0.193675889328063	5	16	2	1	-0.428571428571429	0.0135520660560113	0.76567357659235	1	0.92075891093655	0.22184065934066	0.76016201359757
Group_105_2	10597	kalrna	kalirin%2C RhoGEF kinase a [Source:ZFIN%3BAcc:ZDB-GENE-100921-4]	chr9	39479172	39750169	0.0266957274713475	35	96	2	26	0.195747001090513	0.761347467000392	38	108	4	10	-0.025440313111546	0.0350482981760275	1	0.999999999999999	0.160580604937993	0.221187314202059	0.758426153623608
Group_448_4	30432	ash1l	ash1 (absent%2C small%2C or homeotic)-like (Drosophila) [Source:ZFIN%3BAcc:ZDB-GENE-030131-6101]	chr12	7977180	8004423	0.0744242102136557	45	69	12	38	0.154736842105263	0.534880097856408	47	81	13	17	-0.0661458333333333	0.0299227908056874	0.953618397105276	0.758046533847762	0.119470986771701	0.220882675438596	0.757992188630117
Group_3412_0	12917	trrap	transformation/transcription domain associated protein%2C transcript variant X2	chr16	14660574	14789056	0.70866826154022	6	61	2	35	0.0354981847519161	0.0504640743409784	8	76	5	13	-0.182539682539683	0.0040706339042548	0.455555541376344	0.999999999999997	0.0568052257960659	0.218037867291599	0.755099088673514
Group_4349_0	7941	swt1	SWT1 RNA endoribonuclease homolog [Source:ZFIN%3BAcc:ZDB-GENE-041015-373]	chr17	22934690	22949242	0.0870709293922992	45	15	10	9	0.223684210526316	0.166388945336314	52	21	2	3	0.312328767123288	0.0200447853271511	0.887034799026675	0.771463557177358	1	-0.088644556596972	0.24779401128309
Group_65_16	4265	sytl2	synaptotagmin like 2 [Source:HGNC Symbol%3BAcc:HGNC:15585]	chr7	30780707	30795410	1	46	41	16	13	-0.0229885057471264	0.771171589580566	55	49	6	7	0.0673076923076923	0.0491186678323815	1	1	0.836121255613745	-0.0902961980548187	0.246058151309128
Group_23_8	25177	loc107390140		chr9	12821049	12840920	1	74	52	32	23	0.00548340548340553	0.416369867136578	86	58	15	15	0.0972222222222222	0.030293009023245	0.953618397105276	0.966994395670032	0.619340656340054	-0.0917388167388167	0.244466946332996
Group_1937_0	30830	gon4l	gon-4 like%2C transcript variant X2	chr3	40359080	40378525	0.786068075979757	23	37	6	12	0.05	1	29	45	1	3	0.141891891891892	0.0151440702850432	0.798174681147354	1	1	-0.091891891891892	0.244322291335166
Group_1087_0	13554	aatkb	apoptosis-associated tyrosine kinase b [Source:ZFIN%3BAcc:ZDB-GENE-100812-6]	chr16	40936750	40966240	1	21	26	11	14	0.00680851063829785	0.722228395455197	24	31	3	6	0.103030303030303	0.0466985717660322	1	1	0.870819624012457	-0.0962217923920052	0.23954867640677
Group_6_0	18098	prkcba	protein kinase C%2C beta a [Source:ZFIN%3BAcc:ZDB-GENE-040426-1354]	chr15	16232416	16285990	0.376369203078994	15	16	6	13	0.168081494057725	0.562904717853839	27	18	1	2	0.266666666666667	0.0016930018830785	0.302913679027651	0.44373034447011	0.999999999999999	-0.098585172608942	0.236221611456676
Group_8548_0	14090	cabz01016547.1	unknown	chr16	9111933	9118019	0.714046946048524	52	48	20	22	0.0438095238095239	0.250356144014886	65	62	8	14	0.148174659985684	0.0187001493534946	0.887034799026675	0.999999999999999	0.550615759928871	-0.10436513617616	0.228988861565167
Group_1302_2	27887	fam208a	family with sequence similarity 208 member A	chr14	35471047	35517806	1	84	43	3	2	0.0614173228346457	0.152987876261829	92	46	11	11	0.166666666666667	0.0341443721415598	1	1	0.999999999999999	-0.105249343832021	0.228265586576016
Group_5942_0	31396	nol6	nucleolar protein 6%2C transcript variant X1	chr6	17764281	17791670	0.657678255403321	16	40	14	27	-0.0557491289198607	1	23	45	2	5	0.0525210084033614	3.59571795739858e-05	0.0203727386602941	0.665368224352452	0.999999999999999	-0.108270137323222	0.224793866628092
Group_7414_0	7086	dcst2	DC-STAMP domain containing 2%2C transcript variant X2	chr3	34421257	34441742	1	15	18	10	12	0	0.707771506836376	22	23	3	5	0.113888888888889	0.0358873545278775	1	0.943707333779232	1	-0.113888888888889	0.219875596701866
Group_3399_0	16029	cfap43	cilia and flagella associated protein 43%2C transcript variant X1	chr6	24267572	24283708	0.198117990278162	67	28	30	21	0.11702786377709	0.0676689518312241	77	37	8	10	0.230994152046784	0.000456645452369057	0.14112420139351	0.753717124469376	0.436087783541188	-0.113966288269694	0.219730941704036
Group_1307_2	10193	unknown		chr9	10520377	10563405	0.380322045121895	29	19	18	18	0.104166666666667	0.153473895042556	38	28	5	9	0.218614718614719	0.00424229318843376	0.457830974415256	0.911176578231163	0.552479776958234	-0.114448051948052	0.219007666714885
Group_3879_0	4423	utp20	UTP20%2C small subunit processome component%2C transcript variant X1	chr2	27236802	27258992	0.119390130730537	46	49	12	25	0.159886201991465	0.0363458325257859	52	63	3	14	0.275703324808184	0.0139691486936056	0.76567357659235	0.74576969647212	0.423980175314051	-0.115817122816719	0.216837841747432
Group_8_59	1537	si:dkey-21p1.3	si:dkey-21p1.3 [Source:ZFIN%3BAcc:ZDB-GENE-081105-162]	chr1	59797653	59851024	0.0707529223336598	55	35	10	15	0.211111111111111	0.314355364364524	59	43	1	3	0.32843137254902	0.00114231543533994	0.245716488421945	0.754381733909337	0.984733131437491	-0.117320261437909	0.215535946766961
Group_4756_0	21015	fanca	Fanconi anemia complementation group A%2C transcript variant X1	chr4	3228285	3249726	1	31	26	10	9	0.0175438596491229	0.661753127460415	36	31	2	3	0.137313432835821	0.0287172777317759	0.953618397105276	1	1	-0.119769573186698	0.214089396788659
Group_831_1	13765	tanc2a	tetratricopeptide repeat%2C ankyrin repeat and coiled-coil containing 2a [Source:ZFIN%3BAcc:ZDB-GENE-060130-180]	chr18	8466589	8544737	0.836198500294953	46	31	23	13	-0.0414862914862915	0.757718796006806	51	37	6	6	0.0795454545454546	0.00562552842549593	0.466273433789141	0.94103153755525	0.609198984897675	-0.121031746031746	0.212498191812527
Group_5330_0	1134	spice1	spindle and centriole associated protein 1%2C transcript variant X1	chr10	14098642	14105011	0.572249092763444	18	18	10	7	-0.0882352941176471	1	26	22	2	2	0.0416666666666666	0.0189348989164608	0.887034799026675	0.874721525351622	1	-0.129901960784314	0.201793721973094
Group_3361_0	12866	aspm	abnormal spindle microtubule assembly	chr17	26203876	26221235	1	116	83	37	27	0.00478957286432158	0.19737195209649	119	80	11	13	0.13965661641541	0.00119310698431612	0.245716488421945	0.838458583248839	0.444416583846835	-0.134867043551088	0.196875452046868
Group_2052_0	8270	pi4ka	phosphatidylinositol 4-kinase alpha [Source:HGNC Symbol%3BAcc:HGNC:8983]	chr19	32898346	32955661	0.79696020593702	21	77	7	21	-0.0357142857142857	0.684116626879236	25	86	1	7	0.100225225225225	0.00687164296967746	0.530912506259512	0.981481962176344	0.788809283599619	-0.135939510939511	0.195284247070736
Group_5178_0	3578	prkdc	protein kinase%2C DNA-activated%2C catalytic polypeptide	chr10	26958739	26994633	0.775156022247605	97	147	27	37	-0.0243340163934426	0.229199738697171	111	163	12	29	0.112426562221827	0.0379219214613002	1	0.931767887806178	0.258635594568156	-0.13676057861527	0.194416317083755
Group_2075_2	24437	ehhadh	enoyl-CoA%2C hydratase/3-hydroxyacyl CoA dehydrogenase	chr9	14633400	14649616	0.419215694182541	17	28	10	10	-0.122222222222222	1	24	32	2	3	0.0285714285714285	0.0151185317873079	0.798174681147354	0.754417390208943	1	-0.150793650793651	0.179516852307247
Group_49_13	30545	si:ch73-74h11.1	si:ch73-74h11.1 [Source:ZFIN%3BAcc:ZDB-GENE-091204-215]	chr16	42468266	42490838	0.509343122568739	24	25	7	4	-0.146567717996289	1	22	26	14	17	0.00672043010752688	0.0451794630632534	1	0.914855486459174	0.482739302351261	-0.153288148103816	0.177202372341964
Group_43_7	18834	chd1l	chromodomain helicase DNA binding protein 1-like%2C transcript variant X1	chr16	50918925	50949184	0.610772029483834	48	53	7	11	0.0863586358635863	0.61866116023367	48	50	1	3	0.239795918367347	0.0481707420004164	1	0.949405035613546	1	-0.153437282503761	0.176913062346304
Group_1968_0	21697	fam135b	family with sequence similarity 135 member B	chr5	1579183	1649114	0.839893031571589	59	46	17	15	0.0306547619047619	0.246174746232781	65	49	5	8	0.185560053981107	0.0336388323083402	1	1	0.573490787320436	-0.154905292076345	0.176045132359323
Group_8_50	25004	col27a1b	collagen%2C type XXVII%2C alpha 1b [Source:ZFIN%3BAcc:ZDB-GENE-100119-2]	chr4	12265994	12379137	0.123636343461857	80	73	29	15	-0.136215092097445	1	96	80	10	9	0.0191387559808612	0.00579484381391831	0.466273433789141	0.765141532302261	0.475635632177964	-0.155353848078306	0.175321857370172
Group_645_4	8701	loc107381069		chr9	54080549	54145070	0.506122458103296	37	31	13	16	0.095841784989858	0.197278834978253	42	38	3	8	0.252272727272727	0.0207040687821638	0.887225688774027	0.946564534567407	0.515345854629692	-0.156430942282869	0.17315203240272
Group_8_6	2207	col4a1	collagen type IV alpha 1	chr9	23105526	23177190	0.790048684688624	24	35	9	10	-0.0669045495093666	1	31	42	1	2	0.091324200913242	0.00415139131983996	0.455555541376344	0.976392924390554	1	-0.158228750422609	0.171126862433097
Group_4574_0	22287	c2cd3	C2 calcium-dependent domain containing 3 [Source:ZFIN%3BAcc:ZDB-GENE-060503-104]	chr7	35571921	35586816	0.59544369713135	42	45	27	23	-0.0572413793103448	0.490063749993853	52	53	9	14	0.103933747412008	0.00554775096360865	0.466273433789141	0.978309056889191	0.353147410126677	-0.161175126722353	0.169101692463475
Group_2046_0	949	polq	polymerase (DNA directed)%2C theta [Source:ZFIN%3BAcc:ZDB-GENE-040724-232]	chr10	27746021	27769647	0.864733152954336	70	60	24	23	0.0278232405891981	0.183831092292046	83	61	6	10	0.201388888888889	0.00102316930024585	0.245716488421945	0.610406408483764	0.516639507042306	-0.173565648299691	0.158397222624042
Group_2174_1	19498	gfm1	G elongation factor%2C mitochondrial 1	chr7	23313148	23324339	0.591643798793763	27	24	8	11	0.108359133126935	0.359192838906149	27	28	1	4	0.290909090909091	0.0402258795076544	1	0.840098699177411	0.697031003289897	-0.182549957782156	0.150441197743382
Group_3324_1	989	si:ch211-214c7.4	si:ch211-214c7.4 [Source:ZFIN%3BAcc:ZDB-GENE-030131-6275]	chr10	46465094	46475482	0.712734432232423	58	50	24	17	-0.0483288166214995	0.314848779975793	77	55	8	10	0.138888888888889	0.00527366453323615	0.465657729369774	0.556203520337783	0.473600145615096	-0.187217705510389	0.147114132793288
Group_500_6	31127	stard13a	StAR-related lipid transfer (START) domain containing 13a [Source:ZFIN%3BAcc:ZDB-GENE-091116-18]	chr15	27933090	27959311	0.440782081740732	16	15	11	16	0.108721624850657	0.15854307406416	23	23	2	8	0.3	0.00807589097286923	0.590408416392881	1	0.431920071574889	-0.191278375149343	0.142919137856213
Group_31_27	22067	si:dkey-201i6.2	si:dkey-201i6.2 [Source:ZFIN%3BAcc:ZDB-GENE-100922-109]	chr3	33583389	33588222	1	9	15	1	1	-0.125	0.715987167706469	6	9	5	11	0.0875	0.00518644392593927	0.465657729369774	1	1	-0.2125	0.128598293071026
Group_1711_2	7622	mapk8ip2	mitogen-activated protein kinase 8 interacting protein 2	chr13	23383822	23410602	0.78332753152804	15	23	7	13	0.0447368421052632	0.386600633670676	23	31	1	5	0.259259259259259	0.012312050093716	0.734140446770772	0.932947193012153	0.727009731456113	-0.214522417153996	0.126573123101403
Group_962_3	12010	bsn	bassoon presynaptic cytomatrix protein [Source:HGNC Symbol%3BAcc:HGNC:1117]	chr13	9141025	9285599	0.391420772784228	42	81	21	30	-0.0703012912482066	0.136792136186006	47	92	6	25	0.144581109306104	0.021073586864023	0.887225688774027	0.999999999999999	0.0723991755250451	-0.214882400554311	0.126139158107913
Group_52_16	1621	scn4aa	sodium channel%2C voltage-gated%2C type IV%2C alpha%2C a [Source:ZFIN%3BAcc:ZDB-GENE-051201-2]	chr5	23090844	23131924	1	19	26	12	17	0.00842911877394636	0.407940501114338	23	39	1	6	0.228110599078341	0.000585842204217996	0.159325645859126	0.737283498874945	0.367539155319569	-0.219681480304395	0.123390713149139
Group_5656_0	26485	uhmk1	U2AF homology motif (UHM) kinase 1	chr16	43324956	43341482	1	4	9	1	1	-0.192307692307692	1	3	6	6	14	0.0333333333333333	0.00618937643701698	0.483696211439982	1	1	-0.225641025641025	0.118761753218574
Group_43_21	13888	ttf2	transcription termination factor%2C RNA polymerase II	chr9	31346399	31359932	0.616019660583948	22	31	8	16	0.0817610062893082	0.127677989961839	28	34	1	7	0.326612903225806	0.0231947017597881	0.911164866681946	0.837498491449451	0.495868184540851	-0.244851896936498	0.107912628381311
Group_213_7	27649	fam83b	family with sequence similarity 83%2C member B [Source:ZFIN%3BAcc:ZDB-GENE-030131-7066]	chr6	14876731	14882293	0.792065586943458	23	15	13	11	0.0635964912280702	0.137769655191841	35	19	3	6	0.314814814814815	0.0136722014973914	0.76567357659235	0.841274770847556	0.499392578641307	-0.251218323586745	0.103428323448575
Group_724_4	22099	tshz1	teashirt zinc finger homeobox 1 [Source:ZFIN%3BAcc:ZDB-GENE-030820-3]	chr2	20939939	20983542	0.409695852452701	11	27	10	14	-0.12719298245614	1	18	36	1	4	0.133333333333333	0.00122876314257187	0.245716488421945	0.827455647963863	0.687855947071797	-0.260526315789473	0.0990886735136699
Group_20_39-Group_20_40	6103	ptprb	protein tyrosine phosphatase%2C receptor type B [Source:HGNC Symbol%3BAcc:HGNC:9665]	chr4	9775049	9842755	0.183177085054714	39	26	13	17	0.166666666666667	0.0102143698897573	44	30	2	10	0.427927927927928	0.018181433809688	0.882205626522977	1	0.20304015245218	-0.261261261261261	0.0986547085201794
Group_1208_3	28864	g6pc2	glucose-6-phosphatase catalytic subunit 2%2C transcript variant X1	chr9	18095831	18097173	1	23	3	9	1	-0.0153846153846154	0.453781512605042	25	8	1	1	0.257575757575758	0.0328997907686089	0.998596774266839	0.364268475965115	0.729034489538804	-0.272960372960373	0.092579198611312
Group_4572_0	27522	accs	1-aminocyclopropane-1-carboxylate synthase homolog (inactive)	chr4	18315792	18427385	0.40121786564871	29	20	13	5	-0.130385487528345	1	38	21	1	1	0.144067796610169	0.00299484329602787	0.41449285635145	0.720560869523092	1	-0.274453284138514	0.0912773036308404
Group_2756_0	21686	cnot3b	CCR4-NOT transcription complex%2C subunit 3b [Source:ZFIN%3BAcc:ZDB-GENE-030131-5838]	chr5	2050944	2092792	0.617087450364761	17	31	2	2	-0.145833333333333	0.195377057552864	15	32	2	14	0.194148936170213	0.0427529281593721	1	0.885527944463269	0.327935987324034	-0.339982269503546	0.0633588890496167
Group_1587_0	30730	postnb	periostin%2C osteoblast specific factor b [Source:ZFIN%3BAcc:ZDB-GENE-030131-9120]	chr7	24058829	24075350	0.754621502646818	13	14	9	7	-0.0810185185185185	0.226834424792451	16	22	1	6	0.278195488721804	0.0363371337871931	1	0.818245235597325	0.15825939619634	-0.359214007240322	0.0580066541299002
Group_2742_1	13425	e2f8	E2F transcription factor 8	chr11	24663049	24672345	1	15	22	1	1	-0.0945945945945946	0.0595939038582251	17	22	2	12	0.293040293040293	0.0499580865563972	1	0.970727072862939	0.808709641651963	-0.387634887634888	0.0497613192535802
Group_2900_1	20744	klhdc7a	kelch domain containing 7A	chr14	44047058	44049319	0.491764705882353	25	24	2	0	-0.489795918367347	0.75517746239403	23	21	7	5	-0.0606060606060607	0.0493350361646855	1	1	0.732678261375707	-0.429189857761286	0.039635469405468
Group_639_4	14875	rab11fip5	RAB11 family interacting protein 5 [Source:HGNC Symbol%3BAcc:HGNC:24845]	chr18	11075387	11111006	0.0395369567483869	34	28	18	4	-0.269794721407625	0.651514436787327	47	36	2	3	0.166265060240964	0.00116387720799618	0.245716488421945	0.963738838937037	0.173566420832477	-0.436059781648589	0.0381889194271662
Group_679_2	10567	shroom1	shroom family member 1 [Source:ZFIN%3BAcc:ZDB-GENE-091204-385]	chr15	23061289	23091104	0.645343275815059	48	23	18	11	0.0553666828557552	0.0142669112871756	54	30	1	6	0.5	0.000538532004717756	0.152561629169834	0.791619602693304	0.0641556703794908	-0.444633317144245	0.0367423694488645
Group_951_3	1922	gas2l1	growth arrest specific 2 like 1	chr19	20781934	20809705	0.0458819090841275	11	24	11	7	-0.296825396825397	0.467628882035528	17	28	2	7	0.155555555555556	0.0499824173234551	1	0.723050407364281	0.13414932235906	-0.452380952380953	0.0350065094749024
Group_92_28	31209	fbln1	fibulin 1 [Source:HGNC Symbol%3BAcc:HGNC:3600]	chr18	24225351	24243131	1	48	12	14	4	0.0222222222222223	0.00385029373554857	51	14	3	7	0.484615384615385	0.043500014338331	1	0.999999999999999	0.0378377833018415	-0.462393162393163	0.0331259945031101
Group_277_1	11637	usp42	ubiquitin specific peptidase 42%2C transcript variant X2	chr16	14431687	14445012	0.764544332174333	22	21	9	6	-0.0883720930232558	0.0161584128926224	26	24	1	10	0.429090909090909	0.0489361619737394	1	1	0.0258709808869648	-0.517463002114165	0.0215535946766961
Group_3346_0	20843	jarid2b	jumonji%2C AT rich interactive domain 2b [Source:ZFIN%3BAcc:ZDB-GENE-060503-246]	chr12	11646139	11717651	0.115663576032398	22	43	8	5	-0.276923076923077	0.0926811929922436	25	46	1	11	0.268779342723005	0.0494514482638721	1	0.999999999999999	0.0186786863350736	-0.545702419646082	0.0188051497179228
Group_6705_0	10048	spp1	secreted phosphoprotein 1 [Source:ZFIN%3BAcc:ZDB-GENE-050706-97]	chr8	11928000	11940988	0.707380718243029	10	7	10	4	-0.126050420168067	0.141963292547275	17	10	1	4	0.42962962962963	0.0213503991963703	0.887225688774027	1	0.141089980346525	-0.555680049797697	0.0179372197309417
Group_5986_0	909	rpap2	RNA polymerase II associated protein 2%2C transcript variant X1	chr11	39789508	39807307	0.298640089189478	26	14	11	2	-0.196153846153846	0.102564102564103	35	15	1	3	0.45	0.0195496941484742	0.887034799026675	0.781473681335227	0.0967441363933004	-0.646153846153846	0.010704469839433
Group_914_5	20933	trim33	tripartite motif containing 33%2C transcript variant X1	chr13	38328020	38362541	0.433962264150943	22	30	1	0	-0.576923076923077	0.746448316674385	20	28	4	8	0.0833333333333334	0.0226261886866568	0.909094088277289	1	0.805020272634401	-0.66025641025641	0.00954722985679155
Group_1200_2	29633	ogdhb	oxoglutarate (alpha-ketoglutarate) dehydrogenase b (lipoamide) [Source:ZFIN%3BAcc:ZDB-GENE-090311-8]	chr8	49094409	49136008	0.0638655462184874	18	30	3	0	-0.625	0.304074007084846	17	29	2	9	0.187747035573123	0.0301023635115955	0.953618397105276	1	0.0521470824462447	-0.812747035573123	0.0017358599739621
