OrthoID	SpGeneId	GeneSymbol	GeneName	chr	start	end	alpha.x	p.x	DoS.x	alpha.y	p.y	DoS.y	alpha.x.1	p.x.1	DoS.x.1	alpha.y.1	p.y.1	DoS.y.1	avgalpha	lowestp	multipliedp	avgDoS
Group_2409_0	9352	hpse	heparanase [Source:ZFIN%3BAcc:ZDB-GENE-041111-200]	chr10	42662956	42680335	-0.133333333333333	1	-0.03125	-1	0.432722632990905	-0.166666666666667	NA	NA	NA	-0.821428571428571	0.6504329004329	-0.148387096774194	-0.651587301587301	0.432722632990905	0.281457037259236	-0.11543458781362
Group_2409_1	19734	hpse2	heparanase 2 (inactive)	chr6	15536780	15616680	0	1	0	0	1	0	NA	NA	NA	NA	NA	NA	0	1	1	0
Group_241_10	9660	gpc1a	glypican 1a [Source:ZFIN%3BAcc:ZDB-GENE-051120-147]	chr14	31593291	31666671	0.583333333333333	1	0.175	NA	NA	NA	NA	NA	NA	0.0666666666666667	1	0.0166666666666667	0.325	1	1	0.0958333333333333
Group_241_5	9661	gpc5b	glypican 5b [Source:ZFIN%3BAcc:ZDB-GENE-060503-64]	chr14	31701705	31780470	-0.44	0.704633128843035	-0.0873015873015873	-0.636363636363636	0.689650751320581	-0.120689655172414	NA	NA	NA	-2.16666666666667	0.3706942236354	-0.279569892473118	-1.0810101010101	0.3706942236354	0.180139142191321	-0.162520378315706
Group_241_6	24588	gpc5b	glypican 5b [Source:ZFIN%3BAcc:ZDB-GENE-060503-64]	chr2	29388984	29516745	-3	0.528186274509804	-0.333333333333333	NA	NA	NA	-0.125	1	-0.529411764705882	NA	NA	NA	-1.5625	0.528186274509804	0.528186274509804	-0.431372549019608
Group_241_9	19273	gpc5a	glypican 5a [Source:ZFIN%3BAcc:ZDB-GENE-140106-260]	chr11	37763688	37904570	0.214285714285714	1	0.0555555555555556	NA	NA	NA	0.535714285714286	1	0.15	0	1	0	0.25	1	1	0.0685185185185185
Group_2413_1	16561	rnf220b	ring finger protein 220b [Source:ZFIN%3BAcc:ZDB-GENE-081104-195]	chr17	12438441	12468858	0.6	0.61484593837535	0.184615384615385	NA	NA	NA	0.214285714285714	1	0.0555555555555556	NA	NA	NA	0.407142857142857	0.61484593837535	0.61484593837535	0.12008547008547
Group_2417_0	13229	tmem45b	transmembrane protein 45B [Source:ZFIN%3BAcc:ZDB-GENE-040426-1904]	chr15	12519906	12523475	-0.5	1	-0.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.5	1	1	-0.1
Group_242_2	18136	cnga5	cyclic nucleotide gated channel alpha 5 [Source:ZFIN%3BAcc:ZDB-GENE-061005-1]	chr15	16152101	16157682	0.333333333333333	1	0.0833333333333333	0.381818181818182	0.688886344304129	0.107142857142857	0.709090909090909	0.379171301446051	0.240740740740741	NA	NA	NA	0.474747474747475	0.379171301446051	0.261205931718209	0.14373897707231
Group_242_5	1668	cngb1	si:dkey-44k1.5 [Source:ZFIN%3BAcc:ZDB-GENE-131120-10]	chr4	2927158	2951543	0.181818181818182	0.791089626087151	0.0470588235294118	0.193548387096774	1	0.0493827160493827	0.761904761904762	0.239570783641967	0.26890756302521	0.102040816326531	1	0.0252525252525252	0.309828036786562	0.239570783641967	0.189521961652729	0.0976504069641324
Group_242_7	11621	cnga4	cyclic nucleotide gated channel alpha 4	chr9	29007641	29014707	0.649122807017544	0.193019439588996	0.251131221719457	0.921052631578947	0.0196560196560197	0.501792114695341	NA	NA	NA	0.56	0.436285846438483	0.19047619047619	0.710058479532164	0.0196560196560197	0.0016552658394136	0.314466508963663
Group_2422_0	13413	dzip1	DAZ interacting zinc finger protein 1%2C transcript variant X1	chr11	25902908	25918378	-0.555555555555556	0.719675111966718	-0.104166666666667	-1.75862068965517	0.637705493421365	-0.208163265306123	NA	NA	NA	-0.234567901234568	1	-0.050531914893617	-0.849581382148431	0.637705493421365	0.458940772379812	-0.120953948955469
Group_2423_0	30372	nipblb	nipped-B homolog b (Drosophila) [Source:ZFIN%3BAcc:ZDB-GENE-030131-6070]	chr8	34573958	34605646	0.336842105263158	0.72223411014286	0.1	0.864197530864198	0.00350257800992239	0.377765785213168	0.564164648910412	0.327864065462915	0.195798319327731	0.0102459016393442	1	0.00256410256410255	0.443862546669278	0.00350257800992239	0.00082939159934419	0.16903205177625
Group_2432_1	8303	pdxp	pyridoxal phosphatase	chr19	31585274	31590211	-2	0.490196078431373	-0.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2	0.490196078431373	0.490196078431373	-0.25
Group_2434_1	20905	hpda	4-hydroxyphenylpyruvate dioxygenase a [Source:ZFIN%3BAcc:ZDB-GENE-040426-986]	chr15	32612804	32619365	-9.5	0.216783216783217	-0.475	-4	0.464285714285714	-0.333333333333333	-1.5	1	-0.166666666666667	-2.5	0.3	-0.777777777777778	-4.375	0.216783216783217	0.0301948051948052	-0.438194444444444
Group_2435_1	2551	kdelc2	KDEL motif containing 2	chr4	5891575	5903351	0.761363636363636	0.0984781386948015	0.278586278586279	0.589285714285714	0.638960205391528	0.178378378378378	NA	NA	NA	0.697368421052632	0.376839626608359	0.252380952380952	0.682672590567327	0.0984781386948015	0.0237121103480542	0.236448536448536
Group_244_0	30956	furina	furin (paired basic amino acid cleaving enzyme) a [Source:ZFIN%3BAcc:ZDB-GENE-040901-1]	chr11	19146032	19227789	0.604166666666667	0.633578431372549	0.187096774193548	0.576923076923077	0.640429903587798	0.171428571428571	NA	NA	NA	0.523809523809524	1	0.161764705882353	0.568299755799756	0.633578431372549	0.40576257371923	0.173430017168157
Group_244_2	25422	pcsk1	proprotein convertase subtilisin/kexin type 1	chr14	19240562	19253255	-4.5	0.101007292052898	-0.346153846153846	NA	NA	NA	NA	NA	NA	NA	NA	NA	-4.5	0.101007292052898	0.101007292052898	-0.346153846153846
Group_244_3	15304	pcsk7	proprotein convertase subtilisin/kexin type 7 [Source:ZFIN%3BAcc:ZDB-GENE-030131-7293]	NORv12scf468	3082	201448	0.574074074074074	0.627000906070673	0.189024390243902	NA	NA	NA	NA	NA	NA	0.363636363636364	0.690806172493187	0.106666666666667	0.468855218855219	0.627000906070673	0.433136096072442	0.147845528455285
Group_244_6	5558	loc107388760		chr4	24307367	24329253	-0.75	0.382838510042636	-0.136363636363636	-0.476190476190476	0.649787611621892	-0.0888888888888889	-0.9375	0.607010804321728	-0.159574468085106	-1.55882352941176	0.287797510382345	-0.230434782608696	-0.930628501400559	0.287797510382345	0.043458076336994	-0.153815443986582
Group_244_9	27502	furinb	furin (paired basic amino acid cleaving enzyme) b [Source:ZFIN%3BAcc:ZDB-GENE-040901-2]	chr4	18342835	18481765	0.538461538461538	0.316709387241863	0.190476190476191	0.709090909090909	0.158214844190808	0.293233082706767	NA	NA	NA	NA	NA	NA	0.623776223776223	0.158214844190808	0.0501081263562376	0.241854636591479
Group_2443_1	11644	uqcrc2b	ubiquinol-cytochrome c reductase core protein IIb [Source:ZFIN%3BAcc:ZDB-GENE-030131-1269]	chr16	14261637	14270563	0.277777777777778	1	0.0446428571428572	0.476190476190476	1	0.138888888888889	NA	NA	NA	0.566666666666667	0.637154150197629	0.134920634920635	0.44021164021164	0.637154150197629	0.637154150197629	0.106150793650794
Group_2444_1	31193	tubgcp2	tubulin gamma complex associated protein 2%2C transcript variant X1	chr16	36763588	36779550	0.722222222222222	0.33976833976834	0.114035087719298	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.722222222222222	0.33976833976834	0.33976833976834	0.114035087719298
Group_2447_1	3301	ppp1r27a	protein phosphatase 1%2C regulatory subunit 27a [Source:ZFIN%3BAcc:ZDB-GENE-131121-348]	chr6	41083857	41085595	0.125	1	-0.466666666666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.125	1	1	-0.466666666666667
Group_2449_0	25835	slc37a4b	solute carrier family 37 (glucose-6-phosphate transporter)%2C member 4b [Source:ZFIN%3BAcc:ZDB-GENE-040426-827]	chr15	9749346	9761300	0.65	0.37070938215103	0.196969696969697	NA	NA	NA	NA	NA	NA	0.314285714285714	1	0.0827067669172932	0.482142857142857	0.37070938215103	0.37070938215103	0.139838231943495
Group_2449_1	13810	slc37a4a	solute carrier family 37 (glucose-6-phosphate transporter)%2C member 4a [Source:ZFIN%3BAcc:ZDB-GENE-040426-2230]	chr11	44391244	44398779	-1.5	0.568627450980392	-0.214285714285714	NA	NA	NA	NA	NA	NA	-1.2	1	-0.1875	-1.35	0.568627450980392	0.568627450980392	-0.200892857142857
Group_245_5	22282	nek8	NIMA related kinase 8%2C transcript variant X1	chr7	35709101	35722439	0.642857142857143	0.63088594667542	0.211764705882353	NA	NA	NA	0.125	1	0.0303030303030303	0.428571428571429	1	0.118421052631579	0.398809523809524	0.63088594667542	0.63088594667542	0.120162929605654
Group_2452_0	11839	wsb2	WD repeat and SOCS box containing 2%2C transcript variant X1	chr15	1353264	1364150	-2	0.340224992398905	-0.266666666666667	-3	0.535042735042735	-0.333333333333333	-0.7	0.392857142857143	-0.62962962962963	-0.75	0.391304347826087	-0.636363636363636	-1.6125	0.340224992398905	0.0279836275401202	-0.466498316498317
Group_2454_0	2974	march1	membrane associated ring-CH-type finger 1%2C transcript variant X1	chr6	6543736	6570361	-0.25	1	-0.0512820512820512	-0.333333333333333	1	-0.0666666666666667	NA	NA	NA	-0.136363636363636	1	-0.0267857142857143	-0.23989898989899	1	1	-0.0482448107448107
Group_2455_0	14539	far1	fatty acyl CoA reductase 1 [Source:ZFIN%3BAcc:ZDB-GENE-040426-2908]	chr13	43855538	43880020	-2.33333333333333	0.285714285714286	-0.769230769230769	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.33333333333333	0.285714285714286	0.285714285714286	-0.769230769230769
Group_2455_1	13317	si:dkey-97m3.1	si:dkey-97m3.1 [Source:ZFIN%3BAcc:ZDB-GENE-060503-367]	chr14	4198126	4259603	0.5	1	0.15	NA	NA	NA	0	1	0	0.416666666666667	1	0.113636363636364	0.305555555555556	1	1	0.087878787878788
Group_2458_0	16100	dok6	docking protein 6	chr10	10877220	10900554	-20	0.0242424242424243	-0.875	NA	NA	NA	-2	0.307692307692307	-0.75	-5	0.25	-0.857142857142857	-9	0.0242424242424243	0.00186480186480187	-0.827380952380952
Group_2459_1	1473	pck2	phosphoenolpyruvate carboxykinase 2%2C mitochondrial	chr10	20589378	20612184	-1.83333333333333	0.409943714821764	-0.118918918918919	-5.64285714285714	0.0732829280758946	-0.239393939393939	NA	NA	NA	-1	0.49596470263811	-0.0659340659340659	-2.82539682539682	0.0732829280758946	0.0148997099821895	-0.141415641415641
Group_246_5	8674	tnni2a.1	troponin I type 2a (skeletal%2C fast)%2C tandem duplicate 1 [Source:ZFIN%3BAcc:ZDB-GENE-041114-60]	chr8	60358835	60411438	-0.6	1	-0.115384615384615	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.6	1	1	-0.115384615384615
Group_246_8	24779	tnni1d	troponin I%2C skeletal%2C slow d [Source:ZFIN%3BAcc:ZDB-GENE-040718-374]	chr2	14118331	14119692	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	1	0
Group_2460_0	16210	ldlrad4b	low density lipoprotein receptor class A domain containing 4b [Source:ZFIN%3BAcc:ZDB-GENE-091230-3]	chr3	22466878	22681504	-0.8	1	-0.145454545454545	0	1	-0.5	NA	NA	NA	NA	NA	NA	-0.4	1	1	-0.322727272727273
Group_2463_1	30847	colq	collagen-like tail subunit (single strand of homotrimer) of asymmetric acetylcholinesterase [Source:ZFIN%3BAcc:ZDB-GENE-110411-119]	chr3	14158224	14196588	-0.333333333333333	1	-0.0606060606060606	NA	NA	NA	NA	NA	NA	-1	1	-0.166666666666667	-0.666666666666667	1	1	-0.113636363636364
Group_2468_1	29062	stc1	stanniocalcin 1 [Source:ZFIN%3BAcc:ZDB-GENE-060825-79]	chr19	15650670	15656232	0.666666666666667	0.559440559440559	0.19047619047619	NA	NA	NA	NA	NA	NA	0.666666666666667	0.559440559440559	0.19047619047619	0.666666666666667	0.559440559440559	0.312973739547166	0.19047619047619
Group_2469_1	6104	frs2b	fibroblast growth factor receptor substrate 2b [Source:ZFIN%3BAcc:ZDB-GENE-040718-406]	chr4	9862520	9875169	0.333333333333333	1	0.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.333333333333333	1	1	0.1
Group_247_8	29100	itga1	integrin subunit alpha 1	chr8	26309361	26360743	0.942307692307692	0.00388000971051476	0.513986013986014	NA	NA	NA	0.830769230769231	0.175478927203065	0.375	0	1	0	0.591025641025641	0.00388000971051476	0.000680859941538605	0.296328671328671
Group_2470_1	3651	sec31b	SEC31 homolog B%2C COPII coat complex component%2C transcript variant X2	chr2	9627107	9640650	0.163636363636364	1	0.0444444444444445	NA	NA	NA	NA	NA	NA	0.728260869565217	0.36221292580893	0.279166666666667	0.44594861660079	0.36221292580893	0.36221292580893	0.161805555555556
Group_2477_1	10979	ifi30	interferon%2C gamma-inducible protein 30 [Source:ZFIN%3BAcc:ZDB-GENE-030131-8447]	chr1	5491167	5501512	0.142857142857143	1	0.0333333333333333	0.833333333333333	0.265734265734266	0.416666666666667	NA	NA	NA	NA	NA	NA	0.488095238095238	0.265734265734266	0.265734265734266	0.225
Group_2478_0	7130	tmem9	transmembrane protein 9	chr13	16637335	16643533	-1	0.428571428571429	-0.666666666666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1	0.428571428571429	0.428571428571429	-0.666666666666667
Group_248_10	2927	ct573337.1	unknown	chr15	19940392	19941795	-2.25	0.325592885375494	-0.284210526315789	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.25	0.325592885375494	0.325592885375494	-0.284210526315789
Group_2482_0	14750	cdkn2aip	CDKN2A interacting protein	chr4	28009495	28015352	-6	0.109090909090909	-0.777777777777778	NA	NA	NA	-4	0.230769230769231	-0.833333333333333	NA	NA	NA	-5	0.109090909090909	0.0251748251748252	-0.805555555555556
Group_2482_1	9066	cdkn2aipnl	CDKN2A interacting protein N-terminal like	chr15	25992939	25994182	0	1	-0.5	0	1	-0.5	NA	NA	NA	NA	NA	NA	0	1	1	-0.5
Group_2483_1	23161	stxbp4	syntaxin binding protein 4	chr16	37853667	37914132	0.505494505494505	0.469421066686002	0.164285714285714	0.346153846153846	1	0.1	NA	NA	NA	0.392857142857143	0.707120582120582	0.118279569892473	0.414835164835165	0.469421066686002	0.33193729793467	0.127521761392729
Group_249_1	18113	ucp3	uncoupling protein 3 [Source:ZFIN%3BAcc:ZDB-GENE-040426-1317]	chr15	15983633	15984995	0.333333333333333	1	0.0833333333333333	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.333333333333333	1	1	0.0833333333333333
Group_249_11	14850	ucp1	uncoupling protein 1 (mitochondrial%2C proton carrier)	chr8	66079615	66104407	-3.25	0.29010989010989	-0.339130434782609	NA	NA	NA	NA	NA	NA	-0.125	1	-0.0256410256410256	-1.6875	0.29010989010989	0.29010989010989	-0.182385730211817
Group_249_2	1309	ucp2	uncoupling protein 2 [Source:HGNC Symbol%3BAcc:HGNC:12518]	chr7	35587096	35587496	0.8	0.5	0.380952380952381	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.8	0.5	0.5	0.380952380952381
Group_249_4	23488	slc25a34	solute carrier family 25 member 34	chr14	9220415	9227467	0.25	1	0.05	NA	NA	NA	NA	NA	NA	0	1	0	0.125	1	1	0.025
Group_249_9	15971	slc25a14	solute carrier family 25 member 14%2C transcript variant X1	chr15	37375644	37397673	0.533333333333333	1	0.166666666666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.533333333333333	1	1	0.166666666666667
Group_2493_0	10365	dync1li1	dynein%2C cytoplasmic 1%2C light intermediate chain 1 [Source:ZFIN%3BAcc:ZDB-GENE-030131-4108]	chr12	2027028	2041202	0	1	-0.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	1	-0.5
Group_2493_1	7749	dync1li2	dynein cytoplasmic 1 light intermediate chain 2%2C transcript variant X1	chr11	38858647	38872730	-1.22222222222222	0.582749766573296	-0.169230769230769	NA	NA	NA	NA	NA	NA	-1.16666666666667	0.585326953748006	-0.145833333333333	-1.19444444444445	0.582749766573296	0.341099145665709	-0.157532051282051
Group_2495_0	12098	desi2	desumoylating isopeptidase 2 [Source:ZFIN%3BAcc:ZDB-GENE-040801-39]	chr3	51703395	51719160	-0.5	1	-0.0833333333333333	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.5	1	1	-0.0833333333333333
Group_25_20	31942	si:ch73-15n15.3	si:ch73-15n15.3 [Source:ZFIN%3BAcc:ZDB-GENE-141212-295]	chr12	17270960	17271640	-2	0.505494505494506	-0.15	-8	0.318181818181818	-0.4	NA	NA	NA	NA	NA	NA	-5	0.318181818181818	0.160839160839161	-0.275
Group_25_27	1649	si:busm1-52i16.2	si:busm1-52i16.2 [Source:ZFIN%3BAcc:ZDB-GENE-030616-509]	chr11	25990482	25996072	0.142857142857143	1	0.0333333333333333	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.142857142857143	1	1	0.0333333333333333
Group_25_29	28828	cldn10b	claudin 10b [Source:ZFIN%3BAcc:ZDB-GENE-050522-42]	chr9	20236902	20238536	-0.333333333333333	1	-0.0666666666666667	NA	NA	NA	-4	0.5	-0.380952380952381	NA	NA	NA	-2.16666666666667	0.5	0.5	-0.223809523809524
Group_25_40	5691	cldn20	claudin 20 [Source:HGNC Symbol%3BAcc:HGNC:2042]	chr14	34746300	34747082	-3	0.525274725274725	-0.333333333333333	NA	NA	NA	NA	NA	NA	-0.4	0.461538461538462	-0.583333333333333	-1.7	0.461538461538462	0.242434488588335	-0.458333333333333
Group_25_42	31628	loc107379809		chr7	39422471	39423121	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	1	0
Group_25_44	18835	zgc:153311	zgc:153311 [Source:ZFIN%3BAcc:ZDB-GENE-060825-194]	chr16	51022099	51022785	0.666666666666667	1	0.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.666666666666667	1	1	0.25
Group_25_46	3398	cldnf	claudin f [Source:ZFIN%3BAcc:ZDB-GENE-010328-6]	chr7	39406278	39407216	0.555555555555556	0.584033613445378	0.192307692307692	0.925	0.0497737556561086	0.560606060606061	NA	NA	NA	0.818181818181818	0.245098039215686	0.4	0.766245791245791	0.0497737556561086	0.0071248888163197	0.384304584304584
Group_25_47	31627	cldnj	claudin j [Source:ZFIN%3BAcc:ZDB-GENE-010328-10]	chr7	39420616	39421248	-3	0.523809523809524	-0.333333333333333	-1	1	-0.166666666666667	NA	NA	NA	NA	NA	NA	-2	0.523809523809524	0.523809523809524	-0.25
Group_25_48	19651	cldn5	claudin 5 [Source:HGNC Symbol%3BAcc:HGNC:2047]	chr8	595995	596666	-15	0.127272727272727	-0.555555555555556	-4	0.5	-0.333333333333333	NA	NA	NA	-3	0.454545454545454	-0.222222222222222	-7.33333333333333	0.127272727272727	0.0289256198347106	-0.37037037037037
Group_25_50	25217	cldni	claudin i [Source:ZFIN%3BAcc:ZDB-GENE-010328-9]	chr3	7937843	7945884	0.5	1	0.166666666666667	NA	NA	NA	NA	NA	NA	0	1	0	0.25	1	1	0.0833333333333335
Group_2503_1	14054	ak7b	adenylate kinase 7b [Source:ZFIN%3BAcc:ZDB-GENE-050309-170]	chr18	35707672	35728615	0.777777777777778	1	-0.181818181818182	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.777777777777778	1	1	-0.181818181818182
Group_2504_0	17594	zgc:172341	zgc:172341 [Source:ZFIN%3BAcc:ZDB-GENE-080204-116]	chr18	16208724	16212206	-8.33333333333333	0.118881118881119	-0.5	-5	0.10989010989011	-0.75	-1	1	-0.166666666666667	-1.66666666666667	0.576470588235294	-0.238095238095238	-4	0.10989010989011	0.0075309306078537	-0.413690476190476
Group_251_2	12575	s100p	S100 calcium binding protein P [Source:HGNC Symbol%3BAcc:HGNC:10504]	chr9	61707815	61708211	0	1	-0.5	-2	1	-0.25	0.5	1	-0.333333333333333	NA	NA	NA	-0.5	1	1	-0.361111111111111
Group_2510_0	30088	kcnma1	potassium calcium-activated channel subfamily M alpha 1%2C transcript variant X7	chr9	47755117	47857837	0.5	1	0.15	0.166666666666667	1	0.0416666666666667	0.512820512820513	1	0.15625	NA	NA	NA	0.393162393162393	1	1	0.115972222222222
Group_2514_0	12366	psen2	presenilin 2%2C transcript variant X2	chr8	62964001	62966273	0.666666666666667	0.394508009153318	0.25	NA	NA	NA	NA	NA	NA	0.694444444444444	0.614624505928854	0.25	0.680555555555555	0.394508009153318	0.242474290210834	0.25
Group_2516_1	31221	ube4b	ubiquitination factor E4B%2C transcript variant X1	chr13	15816553	15828202	0.801169590643275	0.0809290844289215	0.345959595959596	0.765625	0.341991341991342	0.316129032258064	0.34375	1	0.0990990990990991	0.4	0.704106877783276	0.125	0.577636147660819	0.0809290844289215	0.0194875985790886	0.22154693182919
Group_2517_1	23133	nit1	nitrilase 1	chr1	16242864	16250803	-2	0.559440559440559	-0.266666666666667	NA	NA	NA	NA	NA	NA	-0.75	1	-0.138461538461538	-1.375	0.559440559440559	0.559440559440559	-0.202564102564103
Group_2518_0	31204	si:ch1073-335m2.2	si:ch1073-335m2.2 [Source:ZFIN%3BAcc:ZDB-GENE-081104-82]	chr14	9186645	9204122	0.049074074074074	1	0.012075643654591	0.687747035573123	0.219119399197457	0.214153846153846	0.563636363636364	0.654935762995286	0.164238410596026	0.0151515151515151	1	0.00371549893842887	0.328902247108769	0.219119399197457	0.143509130900455	0.098545849835723
Group_2522_2	28321	vash2	vasohibin 2	chr1	55462221	55476541	0.952380952380952	0.0666666666666667	0.625	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.952380952380952	0.0666666666666667	0.0666666666666667	0.625
Group_2524_0	4987	cabz01074994.1	unknown	chr9	47273450	47280937	0.4	0.702595972485221	0.121212121212121	0.648351648351648	0.266165707468846	0.255411255411255	NA	NA	NA	0.947712418300654	0.00272789872344933	0.58	0.665354688884101	0.00272789872344933	0.0005101360313145	0.318874458874459
Group_2525_1	2010	apoa1bp	apolipoprotein A-I binding protein [Source:ZFIN%3BAcc:ZDB-GENE-040718-362]	chr12	17919220	17921139	-1.72727272727273	0.573070607553366	-0.243589743589744	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.72727272727273	0.573070607553366	0.573070607553366	-0.243589743589744
Group_2527_0	17904	si:ch211-161c3.5	si:ch211-161c3.5 [Source:ZFIN%3BAcc:ZDB-GENE-131127-409]	chr14	28183049	28191022	-1	1	-0.15	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1	1	1	-0.15
Group_2527_2	28226	si:dkey-226k3.4	si:dkey-226k3.4 [Source:ZFIN%3BAcc:ZDB-GENE-031118-211]	chr13	36100203	36105335	-1	1	-0.666666666666667	NA	NA	NA	NA	NA	NA	-1	1	-0.666666666666667	-1	1	1	-0.666666666666667
Group_2529_0	1217	lonp2	lon peptidase 2%2C peroxisomal%2C transcript variant X1	chr4	8195344	8218185	0.566666666666667	0.462969966629588	0.178321678321678	0.75	0.363210702341137	0.257142857142857	NA	NA	NA	0.6	0.438334844505099	0.184615384615385	0.638888888888889	0.363210702341137	0.0737084792674779	0.206693306693307
Group_2529_1	26481	lonp1	lon peptidase 1%2C mitochondrial	chr16	43236778	43260657	0.477272727272727	0.501663687931504	0.128571428571429	0.89010989010989	0.0370333459100545	0.340336134453782	0.166666666666667	1	0.0416666666666667	0.675	0.297563731200861	0.214285714285714	0.552262321012321	0.0370333459100545	0.0055282237698958	0.181214985994398
Group_2531_0	30049	eaf2	ELL associated factor 2	chr9	29526976	29530296	0	1	0	0.666666666666667	0.559440559440559	0.266666666666667	NA	NA	NA	NA	NA	NA	0.333333333333333	0.559440559440559	0.559440559440559	0.133333333333333
Group_2533_1	29836	tmem163b	transmembrane protein 163b [Source:ZFIN%3BAcc:ZDB-GENE-091204-410]	chr13	30332351	30365881	0.75	0.338235294117647	0.3	0.4	1	0.121212121212121	NA	NA	NA	NA	NA	NA	0.575	0.338235294117647	0.338235294117647	0.21060606060606
Group_2535_0	5747	glmna	glomulin%2C FKBP associated protein a [Source:ZFIN%3BAcc:ZDB-GENE-041114-120]	chr11	39807309	39814729	0.694444444444444	0.551814516129032	0.28735632183908	NA	NA	NA	0.0714285714285714	1	0.0185185185185185	NA	NA	NA	0.382936507936508	0.551814516129032	0.551814516129032	0.152937420178799
Group_2536_2	5756	rpl5	ribosomal protein L5 [Source:HGNC Symbol%3BAcc:HGNC:10360]	chr11	39754631	39774729	-1.55555555555556	0.454479109651523	-0.134615384615385	-12	0.030241935483871	-0.866666666666667	NA	NA	NA	NA	NA	NA	-6.77777777777778	0.030241935483871	0.0137443279128485	-0.500641025641026
Group_2538_0	20456	atp6v1a	ATPase H+ transporting V1 subunit A%2C transcript variant X1	chr10	14176928	14183904	0.2	1	0.0441176470588235	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.2	1	1	0.0441176470588235
Group_2539_1	25716	pthlha	parathyroid hormone-like hormone a [Source:ZFIN%3BAcc:ZDB-GENE-050119-9]	chr2	2588539	2590579	0.25	1	0.0714285714285714	NA	NA	NA	0.4	1	0.125	NA	NA	NA	0.325	1	1	0.0982142857142857
Group_254_2	28497	igfbp3	insulin-like growth factor binding protein 3 [Source:ZFIN%3BAcc:ZDB-GENE-040412-1]	chr17	28680452	28715992	-0.5	1	-0.1	NA	NA	NA	NA	NA	NA	-1	0.428571428571429	-0.666666666666667	-0.75	0.428571428571429	0.428571428571429	-0.383333333333333
Group_254_7	21666	igfbp4	insulin like growth factor binding protein 4%2C transcript variant X1	chr8	58106852	58127620	0.466666666666667	1	0.134615384615385	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.466666666666667	1	1	0.134615384615385
Group_2543_1	1484	rpgrip1	retinitis pigmentosa GTPase regulator interacting protein 1 [Source:ZFIN%3BAcc:ZDB-GENE-091204-394]	chr1	9987603	10007177	0.785714285714286	0.0121045307911853	0.366666666666667	0.428571428571429	0.508439030294056	0.136363636363636	0.275862068965517	1	0.08	0.814935064935065	0.0158784267817076	0.381458966565349	0.576270712046574	0.0121045307911853	9.77224422147714e-05	0.241122317398913
Group_2544_1	23105	ccs	copper chaperone for superoxide dismutase%2C transcript variant X1	chr1	15892643	15905662	-1	0.602683178534572	-0.166666666666667	NA	NA	NA	-3.8	0.12280701754386	-0.705882352941176	-2	0.307692307692307	-0.75	-2.26666666666667	0.12280701754386	0.0227734534399029	-0.540849673202614
Group_2546_0	28983	cep57l1	centrosomal protein 57kDa-like 1%2C transcript variant X1	chr1	39531831	39536652	-1.4	0.624355005159959	-0.175	-0.0909090909090908	1	-0.0196078431372548	0.5	1	-0.333333333333333	NA	NA	NA	-0.33030303030303	0.624355005159959	0.624355005159959	-0.175980392156863
Group_2547_3	23299	si:ch211-243a20.3	si:ch211-243a20.3 [Source:ZFIN%3BAcc:ZDB-GENE-061207-28]	chr10	38290595	38295096	-3	0.333333333333333	-0.8	NA	NA	NA	0	1	-0.5	NA	NA	NA	-1.5	0.333333333333333	0.333333333333333	-0.65
Group_2548_0	31175	cald1b	caldesmon 1b [Source:ZFIN%3BAcc:ZDB-GENE-090313-229]	chr4	33664949	33677823	0.590909090909091	0.267169575563633	0.209677419354839	0.611111111111111	0.357833490202789	0.22	0.575757575757576	0.632686503033101	0.211111111111111	0.565217391304348	0.536134453781513	0.196969696969697	0.585748792270532	0.267169575563633	0.0324287547396953	0.209439556858912
Group_255_4	15673	smad4	SMAD family member 4 [Source:HGNC Symbol%3BAcc:HGNC:6770]	chr8	34718804	34725882	-0.875	1	-0.0823529411764706	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.875	1	1	-0.0823529411764706
